"Title","Phonics attainments for children aged 5 to 7 (key stage 1)"
"Location","England"
"Time period","2016/17"
"Data source","Department for Education"
"Data source link","https://www.gov.uk/government/statistics/phonics-screening-check-and-key-stage-1-assessments-england-2017"
"Source","https://www.ethnicity-facts-figures.service.gov.uk/"
"Last updated","2018-08-01"
"Measure","Ethnicity","Ethnicity_Type","Time","Time_Type","Region","Local_Authority","Local_Authority_Code","Gender","Value","Value_Type","Denominator"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Staffordshire","E10000028","Girls","91","%","194"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Warwickshire","E10000031","Girls","78","%","128"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Walsall","E08000030","Girls","91","%","127"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Stoke-on-Trent","E06000021","Girls","91","%","89"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Solihull","E08000029","Girls","90","%","115"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Warwickshire","E10000031","Girls","93","%","153"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Solihull","E08000029","Girls","89","%","118"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Calderdale","E08000033","Girls","84","%","58"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Sheffield","E08000019","Girls","82","%","249"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","North East Lincolnshire","E06000012","Girls","76","%","29"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","North Lincolnshire","E06000013","Girls","!","%","19"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Kingston upon Hull, City of","E06000010","Girls","84","%","58"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Barnsley","E08000016","Girls","78","%","23"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","York","E06000014","Girls","86","%","28"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Doncaster","E08000017","Girls","94","%","53"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","East Riding of Yorkshire","E06000011","Girls","89","%","45"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Wakefield","E08000036","Girls","76","%","63"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Leeds","E08000035","Girls","79","%","332"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","North Lincolnshire","E06000013","Girls","!","%","15"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","North Yorkshire","E10000023","Girls","85","%","67"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Kirklees","E08000034","Girls","82","%","217"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Leeds","E08000035","Girls","80","%","337"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","North Yorkshire","E10000023","Girls","88","%","75"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Doncaster","E08000017","Girls","84","%","56"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Kirklees","E08000034","Girls","84","%","164"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Sheffield","E08000019","Girls","81","%","268"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Rotherham","E08000018","Girls","81","%","53"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Calderdale","E08000033","Girls","88","%","59"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Rotherham","E08000018","Girls","90","%","52"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Kingston upon Hull, City of","E06000010","Girls","73","%","62"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Bradford","E08000032","Girls","80","%","227"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","East Riding of Yorkshire","E06000011","Girls","!","%","45"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Wakefield","E08000036","Girls","88","%","74"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","North East Lincolnshire","E06000012","Girls","84","%","37"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","York","E06000014","Girls","!","%","33"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Barnsley","E08000016","Girls","84","%","25"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","Mixed","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Bradford","E08000032","Girls","84","%","215"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","East","Peterborough","E06000031","All","75","%","2194"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","East","Suffolk","E10000029","All","80","%","7355"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","East","Thurrock","E06000034","All","82","%","1718"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","East","Peterborough","E06000031","All","75","%","2161"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","East","Central Bedfordshire","E06000056","All","82","%","3191"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","East","Essex","E10000012","All","82","%","14763"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","East","Norfolk","E10000020","All","78","%","8486"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","East","Luton","E06000032","All","78","%","1145"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","East","Bedford","E06000055","All","75","%","1544"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","East","Thurrock","E06000034","All","81","%","1692"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","East","Norfolk","E10000020","All","78","%","8718"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","East","Southend-on-Sea","E06000033","All","80","%","1839"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","East","Central Bedfordshire","E06000056","All","80","%","3113"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","East","Hertfordshire","E10000015","All","82","%","11479"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","East","Southend-on-Sea","E06000033","All","81","%","1834"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","East","Luton","E06000032","All","77","%","1086"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","East","Cambridgeshire","E10000003","All","80","%","6481"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","East","Bedford","E06000055","All","76","%","1476"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","East","Suffolk","E10000029","All","79","%","7099"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","East","Essex","E10000012","All","81","%","14607"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","East","Hertfordshire","E10000015","All","83","%","11752"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","East","Cambridgeshire","E10000003","All","78","%","6291"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Nottinghamshire","E10000024","All","77","%","8518"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Northamptonshire","E10000021","All","81","%","8063"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Derbyshire","E10000007","All","79","%","8061"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Derbyshire","E10000007","All","80","%","8273"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Leicester","E06000016","All","71","%","1830"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Lincolnshire","E10000019","All","83","%","7679"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Derby","E06000015","All","80","%","2178"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Nottingham","E06000018","All","77","%","2124"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Leicestershire","E10000018","All","80","%","6604"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Rutland","E06000017","All","83","%","378"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Lincolnshire","E10000019","All","82","%","7816"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Leicestershire","E10000018","All","81","%","6745"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Derby","E06000015","All","78","%","2227"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Leicester","E06000016","All","76","%","1875"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Rutland","E06000017","All","85","%","377"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Northamptonshire","E10000021","All","81","%","7901"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Nottinghamshire","E10000024","All","79","%","8718"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Nottingham","E06000018","All","74","%","2103"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","London","Hounslow","E09000018","All","83","%","1230"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","London","Newham","E09000025","All","85","%","972"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","London","Bromley","E09000006","All","88","%","2821"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","London","Richmond upon Thames","E09000027","All","89","%","1925"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","London","Haringey","E09000014","All","82","%","1642"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","London","Harrow","E09000015","All","79","%","979"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","London","Merton","E09000024","All","78","%","1346"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","London","Camden","E09000007","All","83","%","720"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","London","Greenwich","E09000011","All","82","%","1593"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","London","Newham","E09000025","All","84","%","950"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","London","Tower Hamlets","E09000030","All","77","%","595"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","London","Enfield","E09000010","All","78","%","2321"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","London","Hammersmith and Fulham","E09000013","All","86","%","668"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","London","Bexley","E09000004","All","82","%","2134"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","London","Haringey","E09000014","All","83","%","1577"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","London","Hounslow","E09000018","All","83","%","1242"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","London","Southwark","E09000028","All","85","%","1132"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","London","City of London","E09000001","All","!","%","*"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","London","Kingston upon Thames","E09000021","All","87","%","1267"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","London","Lewisham","E09000023","All","84","%","1378"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","London","Hackney","E09000012","All","86","%","982"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","London","Harrow","E09000015","All","83","%","922"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","London","Waltham Forest","E09000031","All","82","%","1542"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","London","Camden","E09000007","All","80","%","682"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","London","Merton","E09000024","All","84","%","1359"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","London","Bromley","E09000006","All","85","%","2799"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","London","Islington","E09000019","All","81","%","1016"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","London","Greenwich","E09000011","All","81","%","1539"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","London","Sutton","E09000029","All","81","%","1595"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","London","Barking and Dagenham","E09000002","All","76","%","1439"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","London","Kensington and Chelsea","E09000020","All","90","%","375"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","London","Brent","E09000005","All","80","%","1165"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","London","Lambeth","E09000022","All","86","%","1145"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","London","Barnet","E09000003","All","83","%","2366"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","London","Hammersmith and Fulham","E09000013","All","86","%","637"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","London","Sutton","E09000029","All","82","%","1605"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","London","Tower Hamlets","E09000030","All","78","%","568"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","London","Hackney","E09000012","All","85","%","1026"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","London","Havering","E09000016","All","84","%","2225"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","London","Redbridge","E09000026","All","78","%","990"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","London","Hillingdon","E09000017","All","79","%","1717"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","London","Lewisham","E09000023","All","83","%","1427"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","London","Redbridge","E09000026","All","75","%","1056"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","London","Westminster","E09000033","All","87","%","442"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","London","Barnet","E09000003","All","85","%","2477"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","London","Barking and Dagenham","E09000002","All","77","%","1436"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","London","Richmond upon Thames","E09000027","All","89","%","1860"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","London","Ealing","E09000009","All","85","%","1570"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","London","Ealing","E09000009","All","84","%","1541"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","London","Enfield","E09000010","All","76","%","2255"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","London","Croydon","E09000008","All","78","%","1920"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","London","Brent","E09000005","All","83","%","1142"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","London","Wandsworth","E09000032","All","88","%","1417"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","London","Havering","E09000016","All","85","%","2277"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","London","Waltham Forest","E09000031","All","84","%","1469"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","London","Southwark","E09000028","All","84","%","1124"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","London","Kensington and Chelsea","E09000020","All","88","%","405"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","London","Croydon","E09000008","All","80","%","1850"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","London","Kingston upon Thames","E09000021","All","84","%","1296"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","London","Lambeth","E09000022","All","85","%","1110"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","London","City of London","E09000001","All","!","%","!"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","London","Hillingdon","E09000017","All","79","%","1657"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","London","Islington","E09000019","All","82","%","1010"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","London","Westminster","E09000033","All","88","%","470"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","London","Bexley","E09000004","All","82","%","2105"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","London","Wandsworth","E09000032","All","87","%","1412"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","North East","Newcastle upon Tyne","E08000021","All","81","%","2324"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","North East","Sunderland","E08000024","All","81","%","2883"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","North East","Newcastle upon Tyne","E08000021","All","82","%","2379"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","North East","Stockton-on-Tees","E06000004","All","83","%","2247"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","North East","Darlington","E06000005","All","85","%","1182"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","North East","Middlesbrough","E06000002","All","77","%","1575"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","North East","Hartlepool","E06000001","All","82","%","1126"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","North East","North Tyneside","E08000022","All","81","%","2205"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","North East","Darlington","E06000005","All","86","%","1209"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","North East","South Tyneside","E08000023","All","84","%","1520"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","North East","County Durham","E06000047","All","82","%","5545"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","North East","Gateshead","E08000037","All","83","%","2050"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","North East","County Durham","E06000047","All","83","%","5597"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","North East","Northumberland","E06000057","All","84","%","3187"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","North East","Northumberland","E06000057","All","85","%","3194"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","North East","South Tyneside","E08000023","All","81","%","1515"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","North East","Hartlepool","E06000001","All","85","%","1107"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","North East","Redcar and Cleveland","E06000003","All","81","%","1626"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","North East","Redcar and Cleveland","E06000003","All","82","%","1557"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","North East","Middlesbrough","E06000002","All","74","%","1521"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","North East","Gateshead","E08000037","All","80","%","1981"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","North East","North Tyneside","E08000022","All","81","%","2204"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","North East","Stockton-on-Tees","E06000004","All","84","%","2265"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","North East","Sunderland","E08000024","All","83","%","2958"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","North West","Cumbria","E10000006","All","79","%","4824"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2015/2016","Academic year","North West","Wirral","E08000015","All","80","%","3504"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","North West","Warrington","E06000007","All","81","%","2400"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","North West","St. Helens","E08000013","All","79","%","2019"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","White","ONS 2001 5+1","2016/2017","Academic year","North West","Stockport","E08000007","All","82","%","3025"
