"Title","Police workforce"
"Location","England and Wales"
"Time period","2007 to 2016"
"Data source","Home Office"
"Data source link","https://www.gov.uk/government/statistics/police-workforce-england-and-wales-31-march-2016"
"Source","https://www.ethnicity-facts-figures.service.gov.uk/"
"Last updated","2018-02-28"
"Measure","Time","Time_type","Ethnicity","Ethnicity_type","Gender","Gender_type","Rank","Rank_type","Geography","Geography_type","FTE","Headcount","Population by ethnicity, gender, and PFA (based on 2011 Census)","Rate per 100,000 population by ethnicity, gender, and PFA (Based on FTE except Special Constables)","Proportion of workforce of this ethnicity in this aggregated rank, in this year, and this PFA (excludes unreported)","Proportion of population of this ethnicity in this PFA (based on 2011 Census)"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Staff","Aggregate Officer/Staff","London, City of","Police Force Area","9","9","N/A","N/A","2%","4%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Staff","Aggregate Officer/Staff","Merseyside","Police Force Area","8","8","20,954","37.32","0%","2%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Staff","Aggregate Officer/Staff","Metropolitan Police","Police Force Area","194","207","404,990","47.98","2%","5%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Staff","Aggregate Officer/Staff","Norfolk","Police Force Area","4","5","10,027","44.48","1%","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Staff","Aggregate Officer/Staff","North Wales","Police Force Area","4","4","4,950","72.32","0%","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Staff","Aggregate Officer/Staff","North Yorkshire","Police Force Area","4","5","7,456","57.81","0%","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Staff","Aggregate Officer/Staff","Northamptonshire","Police Force Area","4","5","14,182","28.42","1%","2%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Staff","Aggregate Officer/Staff","Northumbria","Police Force Area","3","4","12,447","22.9","0%","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Staff","Aggregate Officer/Staff","Nottinghamshire","Police Force Area","6","6","30,981","19.37","1%","3%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Staff","Aggregate Officer/Staff","South Wales","Police Force Area","4","4","17,762","19.7","0%","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Staff","Aggregate Officer/Staff","South Yorkshire","Police Force Area","10","11","20,791","50.17","1%","2%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Staff","Aggregate Officer/Staff","Staffordshire","Police Force Area","7","7","14,095","47.75","1%","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Staff","Aggregate Officer/Staff","Suffolk","Police Force Area","7","8","12,472","56.77","1%","2%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Staff","Aggregate Officer/Staff","Surrey","Police Force Area","14","15","23,554","59.4","1%","2%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Staff","Aggregate Officer/Staff","Sussex","Police Force Area","15","16","30,036","51.07","1%","2%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Staff","Aggregate Officer/Staff","Thames Valley","Police Force Area","33","35","55,986","58.32","1%","2%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Staff","Aggregate Officer/Staff","Warwickshire","Police Force Area","4","4","7,949","50.32","1%","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Staff","Aggregate Officer/Staff","West Mercia","Police Force Area","7","7","13,466","50.94","1%","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Staff","Aggregate Officer/Staff","West Midlands","Police Force Area","45","48","96,204","46.49","1%","4%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Staff","Aggregate Officer/Staff","West Yorkshire","Police Force Area","12","14","48,126","25.87","0%","2%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Police Staff","Aggregate Officer/Staff","Wiltshire","Police Force Area","3","3","9,794","27.36","0%","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","All - including BTP","Police Force Area","244","246","1,224,400","19.95","N/A","2%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","Avon & Somerset","Police Force Area","5","5","28,277","17.68","N/A","2%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","Bedfordshire","Police Force Area","2","2","18,456","10.84","N/A","3%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","British Transport Police","Police Force Area","13","13","N/A","N/A","N/A","N/A"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","Cambridgeshire","Police Force Area","3","3","16,029","18.72","N/A","2%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","Cheshire","Police Force Area","3","3","10,423","28.78","N/A","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","Cleveland","Police Force Area","1","1","5,762","17.36","N/A","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","Cumbria","Police Force Area","0","0","2,504","0","N/A","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","Derbyshire","Police Force Area","2","2","14,351","13.94","N/A","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","Devon & Cornwall","Police Force Area","5","5","15,645","31.96","N/A","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","Dorset","Police Force Area","2","2","9,507","21.04","N/A","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","Durham","Police Force Area","1","1","4,240","23.58","N/A","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","Dyfed-Powys","Police Force Area","1","1","3,262","30.66","N/A","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","Essex","Police Force Area","8","8","27,635","28.66","N/A","2%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","Gloucestershire","Police Force Area","1","1","8,661","11.55","N/A","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","Greater Manchester","Police Force Area","21","21","60,710","34.59","N/A","2%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","Gwent","Police Force Area","0","0","5,547","0","N/A","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","Hampshire","Police Force Area","2","2","30,905","6.47","N/A","2%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","Hertfordshire","Police Force Area","3","3","27,497","10.11","N/A","2%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","Humberside","Police Force Area","3","3","8,185","36.65","N/A","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","Kent","Police Force Area","7","7","27,283","25.11","N/A","2%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","Lancashire","Police Force Area","7","7","16,300","42.94","N/A","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","Leicestershire","Police Force Area","3","3","20,520","14.62","N/A","2%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","Lincolnshire","Police Force Area","0","0","6,190","0","N/A","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","London, City of","Police Force Area","1","1","N/A","N/A","N/A","4%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","Merseyside","Police Force Area","10","10","20,954","47.72","N/A","2%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","Metropolitan Police","Police Force Area","66","67","404,990","16.35","N/A","5%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","Norfolk","Police Force Area","0","0","10,027","0","N/A","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","North Wales","Police Force Area","1","1","4,950","20.2","N/A","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","North Yorkshire","Police Force Area","2","2","7,456","26.82","N/A","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","Northamptonshire","Police Force Area","2","2","14,182","13.54","N/A","2%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","Northumbria","Police Force Area","4","4","12,447","32.14","N/A","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","Nottinghamshire","Police Force Area","5","5","30,981","15.82","N/A","3%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","South Wales","Police Force Area","2","2","17,762","11.26","N/A","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","South Yorkshire","Police Force Area","2","2","20,791","9.62","N/A","2%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","Staffordshire","Police Force Area","1","1","14,095","7.09","N/A","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","Suffolk","Police Force Area","4","4","12,472","32.07","N/A","2%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","Surrey","Police Force Area","3","3","23,554","12.74","N/A","2%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","Sussex","Police Force Area","4","4","30,036","12.22","N/A","2%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","Thames Valley","Police Force Area","9","9","55,986","16.08","N/A","2%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","Warwickshire","Police Force Area","2","2","7,949","25.16","N/A","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","West Mercia","Police Force Area","3","3","13,466","22.28","N/A","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","West Midlands","Police Force Area","23","23","96,204","23.91","N/A","4%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","West Yorkshire","Police Force Area","8","8","48,126","16.62","N/A","2%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Sergeant","Detailed rank data","Wiltshire","Police Force Area","0","0","9,794","0","N/A","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","All - including BTP","Police Force Area","0","323","1,224,400","26.38","2%","2%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","Avon & Somerset","Police Force Area","0","1","28,277","3.54","0%","2%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","Bedfordshire","Police Force Area","0","4","18,456","21.67","2%","3%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","British Transport Police","Police Force Area","0","6","N/A","N/A","2%","N/A"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","Cambridgeshire","Police Force Area","0","2","16,029","12.48","1%","2%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","Cheshire","Police Force Area","0","3","10,423","28.78","1%","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","Cleveland","Police Force Area","0","1","5,762","17.36","2%","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","Cumbria","Police Force Area","0","1","2,504","39.94","1%","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","Derbyshire","Police Force Area","0","2","14,351","13.94","1%","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","Devon & Cornwall","Police Force Area","0","2","15,645","12.78","1%","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","Dorset","Police Force Area","0","0","9,507","0","0%","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","Durham","Police Force Area","0","0","4,240","0","0%","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","Dyfed-Powys","Police Force Area","0","0","3,262","0","0%","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","Essex","Police Force Area","0","7","27,635","25.33","2%","2%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","Gloucestershire","Police Force Area","0","0","8,661","0","0%","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","Greater Manchester","Police Force Area","0","15","60,710","24.71","2%","2%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","Gwent","Police Force Area","0","1","5,547","18.03","1%","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","Hampshire","Police Force Area","0","5","30,905","16.18","2%","2%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","Hertfordshire","Police Force Area","0","7","27,497","25.46","3%","2%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","Humberside","Police Force Area","0","2","8,185","24.43","1%","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","Kent","Police Force Area","0","0","27,283","0","0%","2%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","Lancashire","Police Force Area","0","8","16,300","49.08","2%","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","Leicestershire","Police Force Area","0","2","20,520","9.75","1%","2%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","Lincolnshire","Police Force Area","0","0","6,190","0","0%","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","London, City of","Police Force Area","0","2","N/A","N/A","4%","4%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","Merseyside","Police Force Area","0","8","20,954","38.18","2%","2%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","Metropolitan Police","Police Force Area","0","168","404,990","41.48","5%","5%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","Norfolk","Police Force Area","0","1","10,027","9.97","0%","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","North Wales","Police Force Area","0","0","4,950","0","0%","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","North Yorkshire","Police Force Area","0","1","7,456","13.41","1%","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","Northamptonshire","Police Force Area","0","9","14,182","63.46","2%","2%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","Northumbria","Police Force Area","0","0","12,447","0","0%","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","Nottinghamshire","Police Force Area","0","4","30,981","12.91","2%","3%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","South Wales","Police Force Area","0","2","17,762","11.26","2%","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","South Yorkshire","Police Force Area","0","7","20,791","33.67","2%","2%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","Staffordshire","Police Force Area","0","4","14,095","28.38","1%","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","Suffolk","Police Force Area","0","3","12,472","24.05","1%","2%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","Surrey","Police Force Area","0","1","23,554","4.25","1%","2%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","Sussex","Police Force Area","0","4","30,036","13.32","1%","2%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","Thames Valley","Police Force Area","0","12","55,986","21.43","2%","2%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","Warwickshire","Police Force Area","0","2","7,949","25.16","1%","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","West Mercia","Police Force Area","0","2","13,466","14.85","1%","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","West Midlands","Police Force Area","0","5","96,204","5.2","2%","4%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","West Yorkshire","Police Force Area","0","18","48,126","37.4","2%","2%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Special Constable","Aggregate Officer/Staff","Wiltshire","Police Force Area","0","1","9,794","10.21","1%","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","All - including BTP","Police Force Area","12","12","1,224,400","0.98","N/A","2%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","Avon & Somerset","Police Force Area","0","0","28,277","0","N/A","2%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","Bedfordshire","Police Force Area","0","0","18,456","0","N/A","3%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","British Transport Police","Police Force Area","0","0","N/A","N/A","N/A","N/A"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","Cambridgeshire","Police Force Area","0","0","16,029","0","N/A","2%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","Cheshire","Police Force Area","0","0","10,423","0","N/A","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","Cleveland","Police Force Area","0","0","5,762","0","N/A","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","Cumbria","Police Force Area","0","0","2,504","0","N/A","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","Derbyshire","Police Force Area","1","1","14,351","6.97","N/A","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","Devon & Cornwall","Police Force Area","0","0","15,645","0","N/A","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","Dorset","Police Force Area","0","0","9,507","0","N/A","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","Durham","Police Force Area","1","1","4,240","23.58","N/A","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","Dyfed-Powys","Police Force Area","0","0","3,262","0","N/A","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","Essex","Police Force Area","0","0","27,635","0","N/A","2%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","Gloucestershire","Police Force Area","0","0","8,661","0","N/A","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","Greater Manchester","Police Force Area","0","0","60,710","0","N/A","2%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","Gwent","Police Force Area","0","0","5,547","0","N/A","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","Hampshire","Police Force Area","1","1","30,905","3.24","N/A","2%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","Hertfordshire","Police Force Area","0","0","27,497","0","N/A","2%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","Humberside","Police Force Area","0","0","8,185","0","N/A","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","Kent","Police Force Area","0","0","27,283","0","N/A","2%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","Lancashire","Police Force Area","0","0","16,300","0","N/A","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","Leicestershire","Police Force Area","0","0","20,520","0","N/A","2%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","Lincolnshire","Police Force Area","0","0","6,190","0","N/A","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","London, City of","Police Force Area","0","0","N/A","N/A","N/A","4%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","Merseyside","Police Force Area","1","1","20,954","4.77","N/A","2%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","Metropolitan Police","Police Force Area","3","3","404,990","0.74","N/A","5%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","Norfolk","Police Force Area","0","0","10,027","0","N/A","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","North Wales","Police Force Area","0","0","4,950","0","N/A","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","North Yorkshire","Police Force Area","1","1","7,456","13.41","N/A","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","Northamptonshire","Police Force Area","0","0","14,182","0","N/A","2%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","Northumbria","Police Force Area","0","0","12,447","0","N/A","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","Nottinghamshire","Police Force Area","0","0","30,981","0","N/A","3%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","South Wales","Police Force Area","0","0","17,762","0","N/A","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","South Yorkshire","Police Force Area","1","1","20,791","4.81","N/A","2%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","Staffordshire","Police Force Area","0","0","14,095","0","N/A","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","Suffolk","Police Force Area","0","0","12,472","0","N/A","2%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","Surrey","Police Force Area","1","1","23,554","4.25","N/A","2%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","Sussex","Police Force Area","0","0","30,036","0","N/A","2%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","Thames Valley","Police Force Area","0","0","55,986","0","N/A","2%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","Warwickshire","Police Force Area","0","0","7,949","0","N/A","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","West Mercia","Police Force Area","0","0","13,466","0","N/A","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","West Midlands","Police Force Area","0","0","96,204","0","N/A","4%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","West Yorkshire","Police Force Area","2","2","48,126","4.16","N/A","2%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Superintendent","Detailed rank data","Wiltshire","Police Force Area","0","0","9,794","0","N/A","1%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Traffic Warden","Aggregate Officer/Staff","All - including BTP","Police Force Area","0","0","1,224,400","0","0%","2%"
"Rate per population","2016","As at 31/3","Mixed","ONS 2001 5+1","All","All","Traffic Warden","Aggregate Officer/Staff","Avon & Somerset","Police Force Area","0","0","28,277","0","0%","2%"
