"Title","Science attainments for children aged 5 to 7 (key stage 1)"
"Location","England"
"Time period","2015/16"
"Data source","Department for Education"
"Data source link","https://www.gov.uk/government/statistics/phonics-screening-check-and-key-stage-1-assessments-england-2016"
"Source","https://www.ethnicity-facts-figures.service.gov.uk/"
"Last updated","2018-03-05"
"Measure","Time","Time_type","Region","Local Authority","LA Code","Ethnicity","Ethnicity type","Gender","Gender_type","Value","Value_type","Denominator"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North West","Cheshire East","E06000049","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","8"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North West","Cheshire West and Chester","E06000050","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","7"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North West","Cumbria","E10000006","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","!"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North West","Halton","E06000006","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","!"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North West","Knowsley","E08000011","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","7"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North West","Lancashire","E10000017","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","25"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North West","Liverpool","E08000012","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","74","%","125"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North West","Manchester","E08000003","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","85","%","554"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North West","Oldham","E08000004","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","65","%","57"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North West","Rochdale","E08000005","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","66","%","64"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North West","Salford","E08000006","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","85","%","91"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North West","Sefton","E08000014","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","4"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North West","St. Helens","E08000013","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","0"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North West","Stockport","E08000007","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","25"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North West","Tameside","E08000008","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","77","%","30"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North West","Trafford","E08000009","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","88","%","49"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North West","Warrington","E06000007","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","100","%","7"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North West","Wigan","E08000010","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","76","%","17"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","North West","Wirral","E08000015","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","6"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","Barnsley","E08000016","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","17"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","Bradford","E08000032","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","76","%","55"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","Calderdale","E08000033","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","9"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","Doncaster","E08000017","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","79","%","14"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","East Riding of Yorkshire","E06000011","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","!"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","Kingston upon Hull, City of","E06000010","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","71","%","24"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","Kirklees","E08000034","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","79","%","62"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","Leeds","E08000035","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","77","%","335"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","North East Lincolnshire","E06000012","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","!"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","North Lincolnshire","E06000013","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","5"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","North Yorkshire","E10000023","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","14"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","Rotherham","E08000018","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","70","%","27"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","Sheffield","E08000019","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","80","%","174"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","Wakefield","E08000036","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","83","%","24"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","York","E06000014","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","100","%","3"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","East Midlands","Derby","E06000015","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","87","%","53"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","East Midlands","Derbyshire","E10000007","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","75","%","12"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","East Midlands","Leicester","E06000016","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","80","%","211"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","East Midlands","Leicestershire","E10000018","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","91","%","35"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","East Midlands","Lincolnshire","E10000019","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","10"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","East Midlands","Northamptonshire","E10000021","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","81","%","219"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","East Midlands","Nottingham","E06000018","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","83","%","211"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","East Midlands","Nottinghamshire","E10000024","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","91","%","44"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","East Midlands","Rutland","E06000017","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","5"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","West Midlands","Birmingham","E08000025","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","76","%","1009"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","West Midlands","Coventry","E08000026","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","81","%","229"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","West Midlands","Dudley","E08000027","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","82","%","49"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","West Midlands","Herefordshire, County of","E06000019","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","!"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","West Midlands","Sandwell","E08000028","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","78","%","226"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","West Midlands","Shropshire","E06000051","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","!"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","West Midlands","Solihull","E08000029","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","79","%","19"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","West Midlands","Staffordshire","E10000028","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","85","%","26"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","West Midlands","Stoke-on-Trent","E06000021","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","91","%","65"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","West Midlands","Telford and Wrekin","E06000020","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","92","%","37"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","West Midlands","Walsall","E08000030","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","82","%","89"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","West Midlands","Warwickshire","E10000031","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","81","%","31"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","West Midlands","Wolverhampton","E08000031","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","83","%","165"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","West Midlands","Worcestershire","E10000034","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","63","%","8"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","East","Bedford","E06000055","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","91","%","58"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","East","Cambridgeshire","E10000003","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","74","%","38"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","East","Central Bedfordshire","E06000056","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","82","%","45"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","East","Essex","E10000012","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","84","%","208"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","East","Hertfordshire","E10000015","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","85","%","286"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","East","Luton","E06000032","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","79","%","150"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","East","Norfolk","E10000020","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","85","%","26"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","East","Peterborough","E06000031","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","87","%","39"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","East","Southend-on-Sea","E06000033","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","79","%","38"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","East","Suffolk","E10000029","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","77","%","39"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","East","Thurrock","E06000034","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","89","%","192"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","London","Camden","E09000007","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","80","%","129"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","London","City of London","E09000001","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","!"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","London","Hackney","E09000012","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","89","%","454"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","London","Hammersmith and Fulham","E09000013","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","80","%","183"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","London","Haringey","E09000014","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","86","%","386"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","London","Islington","E09000019","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","79","%","245"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","London","Kensington and Chelsea","E09000020","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","87","%","71"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","London","Lambeth","E09000022","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","84","%","621"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","London","Lewisham","E09000023","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","85","%","636"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","London","Newham","E09000025","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","88","%","530"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","London","Southwark","E09000028","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","85","%","629"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","London","Tower Hamlets","E09000030","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","83","%","174"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","London","Wandsworth","E09000032","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","81","%","274"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","London","Westminster","E09000033","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","81","%","116"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","London","Barking and Dagenham","E09000002","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","90","%","527"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","London","Barnet","E09000003","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","79","%","224"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","London","Bexley","E09000004","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","92","%","272"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","London","Brent","E09000005","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","83","%","444"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","London","Bromley","E09000006","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","88","%","165"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","London","Croydon","E09000008","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","85","%","704"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","London","Ealing","E09000009","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","79","%","338"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","London","Enfield","E09000010","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","80","%","532"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","London","Greenwich","E09000011","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","90","%","559"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","London","Harrow","E09000015","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","87","%","131"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","London","Havering","E09000016","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","93","%","149"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","London","Hillingdon","E09000017","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","81","%","225"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","London","Hounslow","E09000018","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","86","%","177"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","London","Kingston upon Thames","E09000021","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","78","%","32"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","London","Merton","E09000024","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","92","%","166"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","London","Redbridge","E09000026","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","78","%","206"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","London","Richmond upon Thames","E09000027","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","86","%","29"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","London","Sutton","E09000029","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","79","%","91"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","London","Waltham Forest","E09000031","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","90","%","351"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","South East","Bracknell Forest","E06000036","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","22"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","South East","Brighton and Hove","E06000043","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","86","%","28"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","South East","Buckinghamshire","E10000002","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","76","%","80"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","South East","East Sussex","E10000011","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","21"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","South East","Hampshire","E10000014","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","90","%","94"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","South East","Isle of Wight","E06000046","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","!"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","South East","Kent","E10000016","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","88","%","189"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","South East","Medway","E06000035","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","90","%","93"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","South East","Milton Keynes","E06000042","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","85","%","241"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","South East","Oxfordshire","E10000025","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","81","%","101"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","South East","Portsmouth","E06000044","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","83","%","41"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","South East","Reading","E06000038","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","78","%","89"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","South East","Slough","E06000039","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","88","%","99"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","South East","Southampton","E06000045","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","83","%","47"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","South East","Surrey","E10000030","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","89","%","109"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","South East","West Berkshire","E06000037","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","11"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","South East","West Sussex","E10000032","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","58","%","77"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","South East","Windsor and Maidenhead","E06000040","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","8"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","South East","Wokingham","E06000041","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","88","%","24"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","South West","Bath and North East Somerset","E06000022","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","6"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","South West","Bournemouth","E06000028","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","9"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","South West","Bristol, City of","E06000023","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","76","%","251"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","South West","Cornwall","E06000052","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","!"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","South West","Devon","E10000008","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","7"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","South West","Dorset","E10000009","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","100","%","6"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","South West","Gloucestershire","E10000013","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","81","%","54"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","South West","Isles of Scilly","E06000053","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","!"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","South West","North Somerset","E06000024","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","8"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","South West","Plymouth","E06000026","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","14"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","South West","Poole","E06000029","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","6"
"% of pupils reaching the key stage 1 expected standard in science by ethnicity and gender","2015 - 2016","Academic year","South West","Somerset","E10000027","Black","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","4"
