"Title","Mathematics attainments for children aged 5 to 7 (key stage 1)"
"Location","England"
"Time period","2015/16"
"Data source","Department for Education"
"Data source link","https://www.gov.uk/government/statistics/phonics-screening-check-and-key-stage-1-assessments-england-2016"
"Source","https://www.ethnicity-facts-figures.service.gov.uk/"
"Last updated","2018-03-04"
"Measure","Time","Time_type","Region","Local Authority","LA Code","Ethnicity","Ethnicity type","Gender","Gender_type","Value","Value_type","Denominator"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Blackpool","E06000009","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","84","%","19"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Bolton","E08000001","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","70","%","84"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Bury","E08000002","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","77","%","48"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Cheshire East","E06000049","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","57","%","76"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Cheshire West and Chester","E06000050","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","79","%","43"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Cumbria","E10000006","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","74","%","47"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Halton","E06000006","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","61","%","18"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Knowsley","E08000011","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","65","%","20"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Lancashire","E10000017","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","74","%","239"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Liverpool","E08000012","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","70","%","137"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Manchester","E08000003","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","71","%","302"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Oldham","E08000004","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","66","%","64"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Rochdale","E08000005","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","69","%","75"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Salford","E08000006","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","75","%","102"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Sefton","E08000014","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","84","%","37"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","St. Helens","E08000013","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","72","%","18"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Stockport","E08000007","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","80","%","104"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Tameside","E08000008","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","77","%","71"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Trafford","E08000009","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","72","%","99"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Warrington","E06000007","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","73","%","49"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Wigan","E08000010","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","83","%","41"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Wirral","E08000015","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","85","%","55"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","Barnsley","E08000016","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","61","%","33"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","Bradford","E08000032","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","75","%","220"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","Calderdale","E08000033","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","63","%","49"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","Doncaster","E08000017","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","76","%","68"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","East Riding of Yorkshire","E06000011","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","82","%","51"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","Kingston upon Hull, City of","E06000010","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","82","%","56"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","Kirklees","E08000034","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","71","%","185"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","Leeds","E08000035","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","57","%","288"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","North East Lincolnshire","E06000012","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","75","%","20"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","North Lincolnshire","E06000013","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","12"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","North Yorkshire","E10000023","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","69","%","67"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","Rotherham","E08000018","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","76","%","55"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","Sheffield","E08000019","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","73","%","260"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","Wakefield","E08000036","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","78","%","67"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","York","E06000014","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","75","%","36"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","East Midlands","Derby","E06000015","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","71","%","122"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","East Midlands","Derbyshire","E10000007","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","77","%","90"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","East Midlands","Leicester","E06000016","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","65","%","164"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","East Midlands","Leicestershire","E10000018","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","69","%","192"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","East Midlands","Lincolnshire","E10000019","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","81","%","89"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","East Midlands","Northamptonshire","E10000021","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","71","%","256"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","East Midlands","Nottingham","E06000018","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","68","%","240"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","East Midlands","Nottinghamshire","E10000024","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","66","%","215"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","East Midlands","Rutland","E06000017","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","6"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","West Midlands","Birmingham","E08000025","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","69","%","635"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","West Midlands","Coventry","E08000026","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","72","%","167"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","West Midlands","Dudley","E08000027","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","78","%","105"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","West Midlands","Herefordshire, County of","E06000019","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","82","%","28"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","West Midlands","Sandwell","E08000028","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","73","%","192"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","West Midlands","Shropshire","E06000051","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","78","%","37"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","West Midlands","Solihull","E08000029","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","77","%","94"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","West Midlands","Staffordshire","E10000028","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","75","%","178"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","West Midlands","Stoke-on-Trent","E06000021","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","81","%","79"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","West Midlands","Telford and Wrekin","E06000020","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","63","%","51"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","West Midlands","Walsall","E08000030","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","74","%","117"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","West Midlands","Warwickshire","E10000031","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","74","%","168"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","West Midlands","Wolverhampton","E08000031","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","76","%","176"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","West Midlands","Worcestershire","E10000034","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","71","%","106"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","East","Bedford","E06000055","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","71","%","110"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","East","Cambridgeshire","E10000003","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","78","%","187"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","East","Central Bedfordshire","E06000056","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","66","%","107"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","East","Essex","E10000012","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","74","%","400"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","East","Hertfordshire","E10000015","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","79","%","531"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","East","Luton","E06000032","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","75","%","146"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","East","Norfolk","E10000020","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","75","%","146"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","East","Peterborough","E06000031","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","65","%","103"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","East","Southend-on-Sea","E06000033","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","73","%","64"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","East","Suffolk","E10000029","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","71","%","240"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","East","Thurrock","E06000034","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","74","%","74"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Camden","E09000007","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","71","%","112"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","City of London","E09000001","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","!"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Hackney","E09000012","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","86","%","141"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Hammersmith and Fulham","E09000013","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","72","%","89"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Haringey","E09000014","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","82","%","191"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Islington","E09000019","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","80","%","169"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Kensington and Chelsea","E09000020","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","87","%","91"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Lambeth","E09000022","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","81","%","247"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Lewisham","E09000023","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","79","%","294"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Newham","E09000025","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","88","%","160"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Southwark","E09000028","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","74","%","177"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Tower Hamlets","E09000030","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","85","%","114"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Wandsworth","E09000032","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","69","%","159"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Westminster","E09000033","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","83","%","90"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Barking and Dagenham","E09000002","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","75","%","157"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Barnet","E09000003","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","72","%","224"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Bexley","E09000004","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","82","%","114"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Brent","E09000005","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","82","%","163"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Bromley","E09000006","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","83","%","191"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Croydon","E09000008","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","75","%","364"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Ealing","E09000009","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","79","%","213"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Enfield","E09000010","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","77","%","245"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Greenwich","E09000011","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","83","%","186"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Harrow","E09000015","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","71","%","112"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Havering","E09000016","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","78","%","112"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Hillingdon","E09000017","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","80","%","233"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Hounslow","E09000018","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","78","%","130"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Kingston upon Thames","E09000021","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","70","%","109"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Merton","E09000024","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","69","%","133"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Redbridge","E09000026","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","79","%","164"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Richmond upon Thames","E09000027","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","77","%","123"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Sutton","E09000029","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","79","%","122"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","London","Waltham Forest","E09000031","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","80","%","209"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","Bracknell Forest","E06000036","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","79","%","42"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","Brighton and Hove","E06000043","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","71","%","122"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","Buckinghamshire","E10000002","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","73","%","242"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","East Sussex","E10000011","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","81","%","129"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","Hampshire","E10000014","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","78","%","280"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","Isle of Wight","E06000046","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","13"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","Kent","E10000016","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","84","%","426"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","Medway","E06000035","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","79","%","122"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","Milton Keynes","E06000042","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","77","%","156"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","Oxfordshire","E10000025","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","72","%","236"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","Portsmouth","E06000044","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","73","%","56"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","Reading","E06000038","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","71","%","99"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","Slough","E06000039","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","71","%","105"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","Southampton","E06000045","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","74","%","104"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","Surrey","E10000030","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","81","%","388"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","West Berkshire","E06000037","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","91","%","45"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","West Sussex","E10000032","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","63","%","224"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","Windsor and Maidenhead","E06000040","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","79","%","66"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","Wokingham","E06000041","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","74","%","65"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South West","Bath and North East Somerset","E06000022","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","82","%","33"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South West","Bournemouth","E06000028","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","73","%","73"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South West","Bristol, City of","E06000023","Mixed","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","66","%","210"
