"Measure","Time","Time_type","Ethnicity","Ethnicity_type","Income","Geography_code","Geography_name","Geography_type","Age","Value","Numerator","Population estimate"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000117 ","Burnley","Local Authority","All Age Groups","13.5","114","11.1"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000118 ","Chorley","Local Authority","All Age Groups","3.2","18","2.9"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000119 ","Fylde","Local Authority","All Age Groups","1.2","3","2.4"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000120 ","Hyndburn","Local Authority","All Age Groups","5.2","30","10.8"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000121 ","Lancaster","Local Authority","All Age Groups","2.8","27","4.3"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000122 ","Pendle","Local Authority","All Age Groups","8.6","41","18"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000123 ","Preston","Local Authority","All Age Groups","11","126","18.9"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000124 ","Ribble Valley","Local Authority","All Age Groups","1.4","3","2"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000125 ","Rossendale","Local Authority","All Age Groups","2.8","13","5.4"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000126 ","South Ribble","Local Authority","All Age Groups","5.7","30","2.7"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000127 ","West Lancashire","Local Authority","All Age Groups","2.5","17","1.8"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000128 ","Wyre","Local Authority","All Age Groups","1.8","8","1.7"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000129 ","Blaby","Local Authority","All Age Groups","4.7","19","8.6"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000130 ","Charnwood","Local Authority","All Age Groups","6.7","50","12.4"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000131 ","Harborough","Local Authority","All Age Groups","2.9","10","4.5"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000132 ","Hinckley and Bosworth","Local Authority","All Age Groups","3.5","14","3.3"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000133 ","Melton","Local Authority","All Age Groups","1.5","4","2"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000134 ","North West Leicestershire","Local Authority","All Age Groups","4.9","32","2.3"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000135 ","Oadby and Wigston","Local Authority","All Age Groups","11.8","23","26.6"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000136 ","Boston","Local Authority","All Age Groups","5.5","34","3"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000137 ","East Lindsey","Local Authority","All Age Groups","1.4","12","1.4"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000138 ","Lincoln","Local Authority","All Age Groups","3.3","37","4.4"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000139 ","North Kesteven","Local Authority","All Age Groups","0.7","3","1.7"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000140 ","South Holland","Local Authority","All Age Groups","2.2","9","2"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000141 ","South Kesteven","Local Authority","All Age Groups","1.6","10","2.5"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000142 ","West Lindsey","Local Authority","All Age Groups","1.6","10","1.7"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000143 ","Breckland","Local Authority","All Age Groups","2.8","17","2.4"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000144 ","Broadland","Local Authority","All Age Groups","2.1","11","2.1"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000145 ","Great Yarmouth","Local Authority","All Age Groups","1.5","8","2.9"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000146 ","King's Lynn and West Norfolk","Local Authority","All Age Groups","1.5","10","2.5"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000147 ","North Norfolk","Local Authority","All Age Groups","!","!","1.3"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000148 ","Norwich","Local Authority","All Age Groups","6.9","80","8.7"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000149 ","South Norfolk","Local Authority","All Age Groups","4.7","29","2.2"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000150 ","Corby","Local Authority","All Age Groups","6","16","4.1"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000151 ","Daventry","Local Authority","All Age Groups","4.9","19","3.3"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000152 ","East Northamptonshire","Local Authority","All Age Groups","5.1","26","3.1"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000153 ","Kettering","Local Authority","All Age Groups","4.8","24","5.7"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000154 ","Northampton","Local Authority","All Age Groups","16","151","14.5"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000155 ","South Northamptonshire","Local Authority","All Age Groups","1.9","6","2.8"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000156 ","Wellingborough","Local Authority","All Age Groups","16.2","72","12.1"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000163 ","Craven","Local Authority","All Age Groups","1.3","3","2.1"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000164 ","Hambleton","Local Authority","All Age Groups","1.8","10","1.5"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000165 ","Harrogate","Local Authority","All Age Groups","4.5","23","3.3"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000166 ","Richmondshire","Local Authority","All Age Groups","1.9","6","4.3"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000167 ","Ryedale","Local Authority","All Age Groups","1.9","6","1.2"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000168 ","Scarborough","Local Authority","All Age Groups","1.7","13","2.2"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000169 ","Selby","Local Authority","All Age Groups","3.3","14","1.4"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000170 ","Ashfield","Local Authority","All Age Groups","3.2","30","2.1"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000171 ","Bassetlaw","Local Authority","All Age Groups","2.5","19","2.5"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000172 ","Broxtowe","Local Authority","All Age Groups","5.4","27","6.8"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000173 ","Gedling","Local Authority","All Age Groups","13.8","60","6.3"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000174 ","Mansfield","Local Authority","All Age Groups","2.7","28","2.5"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000175 ","Newark and Sherwood","Local Authority","All Age Groups","3.6","26","2.3"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000176 ","Rushcliffe","Local Authority","All Age Groups","8.2","26","6.4"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000177 ","Cherwell","Local Authority","All Age Groups","8.4","52","7.2"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000178 ","Oxford","Local Authority","All Age Groups","19.9","117","22.1"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000179 ","South Oxfordshire","Local Authority","All Age Groups","6.7","29","3.7"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000180 ","Vale of White Horse","Local Authority","All Age Groups","8.8","63","4.8"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000181 ","West Oxfordshire","Local Authority","All Age Groups","4.2","17","2.9"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000187 ","Mendip","Local Authority","All Age Groups","2.4","11","1.9"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000188 ","Sedgemoor","Local Authority","All Age Groups","2.2","14","1.5"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000189 ","South Somerset","Local Authority","All Age Groups","1.7","17","1.8"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000190 ","Taunton Deane","Local Authority","All Age Groups","1.8","18","2.6"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000191 ","West Somerset","Local Authority","All Age Groups","0","0","1.2"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000192 ","Cannock Chase","Local Authority","All Age Groups","2.5","14","2.1"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000193 ","East Staffordshire","Local Authority","All Age Groups","10.6","71","8.4"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000194 ","Lichfield","Local Authority","All Age Groups","4.3","19","3"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000195 ","Newcastle-under-Lyme","Local Authority","All Age Groups","3.9","30","4.9"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000196 ","South Staffordshire","Local Authority","All Age Groups","3.1","18","3.8"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000197 ","Stafford","Local Authority","All Age Groups","5.1","53","4.8"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000198 ","Staffordshire Moorlands","Local Authority","All Age Groups","3.2","11","1.2"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000199 ","Tamworth","Local Authority","All Age Groups","1.6","6","2.4"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000200 ","Babergh","Local Authority","All Age Groups","2.9","12","2"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000201 ","Forest Heath","Local Authority","All Age Groups","6.6","17","7.3"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000202 ","Ipswich","Local Authority","All Age Groups","15.9","168","10.3"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000203 ","Mid Suffolk","Local Authority","All Age Groups","2.6","11","1.9"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000204 ","St Edmundsbury","Local Authority","All Age Groups","3.2","23","3.7"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000205 ","Suffolk Coastal","Local Authority","All Age Groups","2.4","15","3.1"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000206 ","Waveney","Local Authority","All Age Groups","5","25","2.1"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000207 ","Elmbridge","Local Authority","All Age Groups","11.8","31","9.3"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000208 ","Epsom and Ewell","Local Authority","All Age Groups","25.6","43","13.9"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000209 ","Guildford","Local Authority","All Age Groups","9.7","47","8.9"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000210 ","Mole Valley","Local Authority","All Age Groups","4.8","13","4.7"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000211 ","Reigate and Banstead","Local Authority","All Age Groups","16","90","8.9"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000212 ","Runnymede","Local Authority","All Age Groups","7.6","19","10.8"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000213 ","Spelthorne","Local Authority","All Age Groups","10.5","29","12.2"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000214 ","Surrey Heath","Local Authority","All Age Groups","10.1","21","9.4"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000215 ","Tandridge","Local Authority","All Age Groups","5.6","13","5.9"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000216 ","Waverley","Local Authority","All Age Groups","5.8","20","3.9"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000217 ","Woking","Local Authority","All Age Groups","20.1","74","15.4"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000218 ","North Warwickshire","Local Authority","All Age Groups","2","5","1.9"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000219 ","Nuneaton and Bedworth","Local Authority","All Age Groups","4.7","35","8.2"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000220 ","Rugby","Local Authority","All Age Groups","11.4","45","9.1"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000221 ","Stratford-on-Avon","Local Authority","All Age Groups","3.4","23","2.4"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000222 ","Warwick","Local Authority","All Age Groups","7.5","66","10.5"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000223 ","Adur","Local Authority","All Age Groups","8.1","10","3.9"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000224 ","Arun","Local Authority","All Age Groups","6.7","29","2.8"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000225 ","Chichester","Local Authority","All Age Groups","6.3","33","3"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000226 ","Crawley","Local Authority","All Age Groups","26.6","182","19"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000227 ","Horsham","Local Authority","All Age Groups","5.9","25","3.7"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000228 ","Mid Sussex","Local Authority","All Age Groups","8.6","39","4.7"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000229 ","Worthing","Local Authority","All Age Groups","5","15","5.7"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000234 ","Bromsgrove","Local Authority","All Age Groups","4.2","16","4"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000235 ","Malvern Hills","Local Authority","All Age Groups","2.1","11","2.1"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000236 ","Redditch","Local Authority","All Age Groups","5.8","31","7"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000237 ","Worcester","Local Authority","All Age Groups","5.5","42","5.9"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000238 ","Wychavon","Local Authority","All Age Groups","2","15","2"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000239 ","Wyre Forest","Local Authority","All Age Groups","2.4","14","2.5"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000240 ","St Albans","Local Authority","All Age Groups","20.7","82","11"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000241 ","Welwyn Hatfield","Local Authority","All Age Groups","12.2","90","15.4"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000242 ","East Hertfordshire","Local Authority","All Age Groups","8.1","48","4.3"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E07000243 ","Stevenage","Local Authority","All Age Groups","11.4","35","11.4"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E08000001 ","Bolton","Local Authority","All Age Groups","14.5","371","16.8"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E08000002 ","Bury","Local Authority","All Age Groups","12","132","9.9"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E08000003 ","Manchester","Local Authority","All Age Groups","39.9","1590","32"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E08000004 ","Oldham","Local Authority","All Age Groups","21.6","398","20.1"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E08000005 ","Rochdale","Local Authority","All Age Groups","18.5","412","16.7"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E08000006 ","Salford","Local Authority","All Age Groups","16","415","9.4"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E08000007 ","Stockport","Local Authority","All Age Groups","7.9","83","7.3"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E08000008 ","Tameside","Local Authority","All Age Groups","10.5","202","8.2"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E08000009 ","Trafford","Local Authority","All Age Groups","19.2","215","13.5"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E08000010 ","Wigan","Local Authority","All Age Groups","5.2","93","2.5"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E08000011 ","Knowsley","Local Authority","All Age Groups","2.5","36","2.5"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E08000012 ","Liverpool","Local Authority","All Age Groups","17.2","935","10.6"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E08000013 ","St. Helens","Local Authority","All Age Groups","1.8","34","1.8"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E08000014 ","Sefton","Local Authority","All Age Groups","4.2","73","2.3"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E08000015 ","Wirral","Local Authority","All Age Groups","2.7","65","2.7"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E08000016 ","Barnsley","Local Authority","All Age Groups","3.4","62","2"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E08000017 ","Doncaster","Local Authority","All Age Groups","7.1","147","4.4"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E08000018 ","Rotherham","Local Authority","All Age Groups","7.7","201","5.8"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E08000019 ","Sheffield","Local Authority","All Age Groups","23.9","1292","15.1"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E08000021 ","Newcastle upon Tyne","Local Authority","All Age Groups","18.1","628","13.6"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E08000022 ","North Tyneside","Local Authority","All Age Groups","4.1","74","3.1"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E08000023 ","South Tyneside","Local Authority","All Age Groups","2.7","50","3.8"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E08000024 ","Sunderland","Local Authority","All Age Groups","2.5","85","3.9"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E08000025 ","Birmingham","Local Authority","All Age Groups","48.3","4424","40"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E08000026 ","Coventry","Local Authority","All Age Groups","28.6","680","25.6"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E08000027 ","Dudley","Local Authority","All Age Groups","16.6","397","9"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E08000028 ","Sandwell","Local Authority","All Age Groups","29.8","783","28.7"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E08000029 ","Solihull","Local Authority","All Age Groups","12.9","90","10.2"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E08000030 ","Walsall","Local Authority","All Age Groups","21.1","562","19.8"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E08000031 ","Wolverhampton","Local Authority","All Age Groups","32.5","714","31.1"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E08000032 ","Bradford","Local Authority","All Age Groups","23.7","1057","30"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E08000033 ","Calderdale","Local Authority","All Age Groups","5.7","78","9.3"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E08000034 ","Kirklees","Local Authority","All Age Groups","30.6","695","19.3"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E08000035 ","Leeds","Local Authority","All Age Groups","21.8","1520","14"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E08000036 ","Wakefield","Local Authority","All Age Groups","6.2","184","4.2"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E08000037 ","Gateshead","Local Authority","All Age Groups","6.3","144","3.6"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E09000001 ","City of London","Local Authority","All Age Groups","56.2","18","34.8"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E09000002 ","Barking and Dagenham","Local Authority","All Age Groups","43.9","342","39.4"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other","White & Other","All Income Bands","E09000003 ","Barnet","Local Authority","All Age Groups","48.8","328","35.5"
