"Title","GCSE results (‘Attainment 8’) for children aged 14 to 16 (key stage 4)"
"Location","England"
"Time period","2016/17"
"Data source","Department for Education"
"Data source link","https://www.gov.uk/government/statistics/revised-gcse-and-equivalent-results-in-england-2016-to-2017"
"Source","https://www.ethnicity-facts-figures.service.gov.uk"
"Last updated","2018-10-09"
"Measure","Time","Time Type","Ethnicity","Ethnicity Type","Geography","Geography type","ONS geography code","Gender","FSM","Admission Basis","Type of School","SEN","Religious character","Value","Denominator"
"Average Attainment 8 score per pupil","2017","Academic year","Mixed","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","","All SEN","All state-funded schools","26.2","2123"
"Average Attainment 8 score per pupil","2017","Academic year","Mixed","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","","SEN Support","All state-funded schools","31.4","1470"
"Average Attainment 8 score per pupil","2017","Academic year","Mixed","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","","SEN with a statement or EHC plan","All state-funded schools","14.3","653"
"Average Attainment 8 score per pupil","2017","Academic year","Mixed","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","","No identified SEN","All state-funded schools","52.2","10412"
"Average Attainment 8 score per pupil","2017","Academic year","Mixed","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","","All SEN","All state-funded schools","30.2","1322"
"Average Attainment 8 score per pupil","2017","Academic year","Mixed","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","","SEN Support","All state-funded schools","34.1","1083"
"Average Attainment 8 score per pupil","2017","Academic year","Mixed","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","","SEN with a statement or EHC plan","All state-funded schools","12.8","239"
"Average Attainment 8 score per pupil","2017","Academic year","Asian","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","All pupils","All pupils","All state-funded schools","","No identified SEN","All state-funded schools","52.5","47085"
"Average Attainment 8 score per pupil","2017","Academic year","Asian","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","All pupils","All pupils","All state-funded schools","","All SEN","All state-funded schools","27.6","5691"
"Average Attainment 8 score per pupil","2017","Academic year","Asian","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","All pupils","All pupils","All state-funded schools","","SEN Support","All state-funded schools","32.7","4223"
"Average Attainment 8 score per pupil","2017","Academic year","Asian","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","All pupils","All pupils","All state-funded schools","","SEN with a statement or EHC plan","All state-funded schools","13.1","1468"
"Average Attainment 8 score per pupil","2017","Academic year","Asian","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","","No identified SEN","All state-funded schools","50.4","23574"
"Average Attainment 8 score per pupil","2017","Academic year","Asian","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","","All SEN","All state-funded schools","26.4","3487"
"Average Attainment 8 score per pupil","2017","Academic year","Asian","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","","SEN Support","All state-funded schools","31.4","2525"
"Average Attainment 8 score per pupil","2017","Academic year","Asian","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","","SEN with a statement or EHC plan","All state-funded schools","13.5","962"
"Average Attainment 8 score per pupil","2017","Academic year","Asian","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","","No identified SEN","All state-funded schools","54.5","23511"
"Average Attainment 8 score per pupil","2017","Academic year","Asian","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","","All SEN","All state-funded schools","29.5","2204"
"Average Attainment 8 score per pupil","2017","Academic year","Asian","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","","SEN Support","All state-funded schools","34.6","1698"
"Average Attainment 8 score per pupil","2017","Academic year","Asian","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","","SEN with a statement or EHC plan","All state-funded schools","12.2","506"
"Average Attainment 8 score per pupil","2017","Academic year","Black","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","All pupils","All pupils","All state-funded schools","","No identified SEN","All state-funded schools","47.9","23692"
"Average Attainment 8 score per pupil","2017","Academic year","Black","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","All pupils","All pupils","All state-funded schools","","All SEN","All state-funded schools","27.1","4224"
"Average Attainment 8 score per pupil","2017","Academic year","Black","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","All pupils","All pupils","All state-funded schools","","SEN Support","All state-funded schools","31.7","3172"
"Average Attainment 8 score per pupil","2017","Academic year","Black","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","All pupils","All pupils","All state-funded schools","","SEN with a statement or EHC plan","All state-funded schools","12.9","1052"
"Average Attainment 8 score per pupil","2017","Academic year","Black","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","","No identified SEN","All state-funded schools","45.1","11307"
"Average Attainment 8 score per pupil","2017","Academic year","Black","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","","All SEN","All state-funded schools","25.5","2607"
"Average Attainment 8 score per pupil","2017","Academic year","Black","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","","SEN Support","All state-funded schools","30.5","1837"
"Average Attainment 8 score per pupil","2017","Academic year","Black","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","","SEN with a statement or EHC plan","All state-funded schools","13.5","770"
"Average Attainment 8 score per pupil","2017","Academic year","Black","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","","No identified SEN","All state-funded schools","50.5","12385"
"Average Attainment 8 score per pupil","2017","Academic year","Black","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","","All SEN","All state-funded schools","29.6","1617"
"Average Attainment 8 score per pupil","2017","Academic year","Black","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","","SEN Support","All state-funded schools","33.5","1335"
"Average Attainment 8 score per pupil","2017","Academic year","Black","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","","SEN with a statement or EHC plan","All state-funded schools","11.4","282"
"Average Attainment 8 score per pupil","2017","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","All pupils","All pupils","All state-funded schools","","No identified SEN","All state-funded schools","64.3","1945"
"Average Attainment 8 score per pupil","2017","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","All pupils","All pupils","All state-funded schools","","All SEN","All state-funded schools","36.5","128"
"Average Attainment 8 score per pupil","2017","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","All pupils","All pupils","All state-funded schools","","SEN Support","All state-funded schools","44","91"
"Average Attainment 8 score per pupil","2017","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","All pupils","All pupils","All state-funded schools","","SEN with a statement or EHC plan","All state-funded schools","18.1","37"
"Average Attainment 8 score per pupil","2017","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","","No identified SEN","All state-funded schools","62.5","997"
"Average Attainment 8 score per pupil","2017","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","","All SEN","All state-funded schools","36.5","83"
"Average Attainment 8 score per pupil","2017","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","","SEN Support","All state-funded schools","43.1","61"
"Average Attainment 8 score per pupil","2017","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","","SEN with a statement or EHC plan","All state-funded schools","18","22"
"Average Attainment 8 score per pupil","2017","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","","No identified SEN","All state-funded schools","66.1","948"
"Average Attainment 8 score per pupil","2017","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","","All SEN","All state-funded schools","36.5","45"
"Average Attainment 8 score per pupil","2017","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","","SEN Support","All state-funded schools","45.8","30"
"Average Attainment 8 score per pupil","2017","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","","SEN with a statement or EHC plan","All state-funded schools","18.1","15"
"Average Attainment 8 score per pupil","2017","Academic year","All pupils","All pupils","England","Country","E92000001","All pupils","All pupils","All state-funded schools","","No identified SEN","All state-funded schools","49.5","452215"
"Average Attainment 8 score per pupil","2017","Academic year","All pupils","All pupils","England","Country","E92000001","All pupils","All pupils","All state-funded schools","","All SEN","All state-funded schools","27.1","74420"
"Average Attainment 8 score per pupil","2017","Academic year","All pupils","All pupils","England","Country","E92000001","All pupils","All pupils","All state-funded schools","","SEN Support","All state-funded schools","31.9","54708"
"Average Attainment 8 score per pupil","2017","Academic year","All pupils","All pupils","England","Country","E92000001","All pupils","All pupils","All state-funded schools","","SEN with a statement or EHC plan","All state-funded schools","13.9","19712"
"Average Attainment 8 score per pupil","2017","Academic year","All pupils","All pupils","England","Country","E92000001","Boys","All pupils","All state-funded schools","","No identified SEN","All state-funded schools","47.6","220555"
"Average Attainment 8 score per pupil","2017","Academic year","All pupils","All pupils","England","Country","E92000001","Boys","All pupils","All state-funded schools","","All SEN","All state-funded schools","25.9","47291"
"Average Attainment 8 score per pupil","2017","Academic year","All pupils","All pupils","England","Country","E92000001","Boys","All pupils","All state-funded schools","","SEN Support","All state-funded schools","30.9","32923"
"Average Attainment 8 score per pupil","2017","Academic year","All pupils","All pupils","England","Country","E92000001","Boys","All pupils","All state-funded schools","","SEN with a statement or EHC plan","All state-funded schools","14.5","14368"
"Average Attainment 8 score per pupil","2017","Academic year","All pupils","All pupils","England","Country","E92000001","Girls","All pupils","All state-funded schools","","No identified SEN","All state-funded schools","51.4","231660"
"Average Attainment 8 score per pupil","2017","Academic year","All pupils","All pupils","England","Country","E92000001","Girls","All pupils","All state-funded schools","","All SEN","All state-funded schools","29.2","27129"
"Average Attainment 8 score per pupil","2017","Academic year","All pupils","All pupils","England","Country","E92000001","Girls","All pupils","All state-funded schools","","SEN Support","All state-funded schools","33.4","21785"
"Average Attainment 8 score per pupil","2017","Academic year","All pupils","All pupils","England","Country","E92000001","Girls","All pupils","All state-funded schools","","SEN with a statement or EHC plan","All state-funded schools","12.4","5344"
"Average Attainment 8 score per pupil","2017","Academic year","White","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","All pupils","All pupils","All state-funded schools","","All state-funded schools","No religious character","46.5","330490"
"Average Attainment 8 score per pupil","2017","Academic year","Mixed","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","All pupils","All pupils","All state-funded schools","","All state-funded schools","No religious character","47.5","18300"
"Average Attainment 8 score per pupil","2017","Academic year","Asian","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","All pupils","All pupils","All state-funded schools","","All state-funded schools","No religious character","50","44313"
"Average Attainment 8 score per pupil","2017","Academic year","Black","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","All pupils","All pupils","All state-funded schools","","All state-funded schools","No religious character","45","18981"
"Average Attainment 8 score per pupil","2017","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","All pupils","All pupils","All state-funded schools","","All state-funded schools","No religious character","63.1","1678"
"Average Attainment 8 score per pupil","2017","Academic year","White","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","","All state-funded schools","No religious character","44.2","166934"
"Average Attainment 8 score per pupil","2017","Academic year","Mixed","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","","All state-funded schools","No religious character","45","9156"
"Average Attainment 8 score per pupil","2017","Academic year","Asian","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","","All state-funded schools","No religious character","47.6","22620"
"Average Attainment 8 score per pupil","2017","Academic year","Black","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","","All state-funded schools","No religious character","41.9","9610"
"Average Attainment 8 score per pupil","2017","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","","All state-funded schools","No religious character","60.7","865"
"Average Attainment 8 score per pupil","2017","Academic year","White","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","","All state-funded schools","No religious character","48.8","163556"
"Average Attainment 8 score per pupil","2017","Academic year","Mixed","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","","All state-funded schools","No religious character","50.1","9144"
"Average Attainment 8 score per pupil","2017","Academic year","Asian","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","","All state-funded schools","No religious character","52.5","21693"
"Average Attainment 8 score per pupil","2017","Academic year","Black","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","","All state-funded schools","No religious character","48.1","9371"
"Average Attainment 8 score per pupil","2017","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","","All state-funded schools","No religious character","65.6","813"
"Average Attainment 8 score per pupil","2017","Academic year","White","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","All pupils","All pupils","All state-funded schools","","All state-funded schools","Church of England schools","47.9","21687"
"Average Attainment 8 score per pupil","2017","Academic year","Mixed","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","All pupils","All pupils","All state-funded schools","","All state-funded schools","Church of England schools","48.7","1386"
"Average Attainment 8 score per pupil","2017","Academic year","Asian","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","All pupils","All pupils","All state-funded schools","","All state-funded schools","Church of England schools","51.9","2253"
"Average Attainment 8 score per pupil","2017","Academic year","Black","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","All pupils","All pupils","All state-funded schools","","All state-funded schools","Church of England schools","46.3","2473"
"Average Attainment 8 score per pupil","2017","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","All pupils","All pupils","All state-funded schools","","All state-funded schools","Church of England schools","64.2","141"
"Average Attainment 8 score per pupil","2017","Academic year","White","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","","All state-funded schools","Church of England schools","45.8","10931"
"Average Attainment 8 score per pupil","2017","Academic year","Mixed","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","","All state-funded schools","Church of England schools","47.5","703"
"Average Attainment 8 score per pupil","2017","Academic year","Asian","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","","All state-funded schools","Church of England schools","51","1296"
"Average Attainment 8 score per pupil","2017","Academic year","Black","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","","All state-funded schools","Church of England schools","42.7","1169"
"Average Attainment 8 score per pupil","2017","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","","All state-funded schools","Church of England schools","65.3","88"
"Average Attainment 8 score per pupil","2017","Academic year","White","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","","All state-funded schools","Church of England schools","50","10756"
"Average Attainment 8 score per pupil","2017","Academic year","Mixed","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","","All state-funded schools","Church of England schools","50.1","683"
"Average Attainment 8 score per pupil","2017","Academic year","Asian","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","","All state-funded schools","Church of England schools","53.1","957"
"Average Attainment 8 score per pupil","2017","Academic year","Black","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","","All state-funded schools","Church of England schools","49.6","1304"
"Average Attainment 8 score per pupil","2017","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","","All state-funded schools","Church of England schools","62.3","53"
"Average Attainment 8 score per pupil","2017","Academic year","White","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","All pupils","All pupils","All state-funded schools","","All state-funded schools","Roman Catholic schools","48.8","37106"
"Average Attainment 8 score per pupil","2017","Academic year","Mixed","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","All pupils","All pupils","All state-funded schools","","All state-funded schools","Roman Catholic schools","49","2700"
"Average Attainment 8 score per pupil","2017","Academic year","Asian","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","All pupils","All pupils","All state-funded schools","","All state-funded schools","Roman Catholic schools","52.2","3600"
"Average Attainment 8 score per pupil","2017","Academic year","Black","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","All pupils","All pupils","All state-funded schools","","All state-funded schools","Roman Catholic schools","47.6","5151"
"Average Attainment 8 score per pupil","2017","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","All pupils","All pupils","All state-funded schools","","All state-funded schools","Roman Catholic schools","61.5","157"
"Average Attainment 8 score per pupil","2017","Academic year","White","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","","All state-funded schools","Roman Catholic schools","46.6","18304"
"Average Attainment 8 score per pupil","2017","Academic year","Mixed","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","","All state-funded schools","Roman Catholic schools","46.4","1225"
"Average Attainment 8 score per pupil","2017","Academic year","Asian","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","","All state-funded schools","Roman Catholic schools","49.7","1820"
"Average Attainment 8 score per pupil","2017","Academic year","Black","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","","All state-funded schools","Roman Catholic schools","45.1","2329"
"Average Attainment 8 score per pupil","2017","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","","All state-funded schools","Roman Catholic schools","60.3","68"
"Average Attainment 8 score per pupil","2017","Academic year","White","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","","All state-funded schools","Roman Catholic schools","50.9","18802"
"Average Attainment 8 score per pupil","2017","Academic year","Mixed","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","","All state-funded schools","Roman Catholic schools","51.2","1475"
"Average Attainment 8 score per pupil","2017","Academic year","Asian","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","","All state-funded schools","Roman Catholic schools","54.9","1780"
"Average Attainment 8 score per pupil","2017","Academic year","Black","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","","All state-funded schools","Roman Catholic schools","49.6","2822"
"Average Attainment 8 score per pupil","2017","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","","All state-funded schools","Roman Catholic schools","62.3","89"
"Average Attainment 8 score per pupil","2017","Academic year","White","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","All pupils","All pupils","All state-funded schools","","All state-funded schools","Other Christian faith schools","46.8","7989"
"Average Attainment 8 score per pupil","2017","Academic year","Mixed","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","All pupils","All pupils","All state-funded schools","","All state-funded schools","Other Christian faith schools","52","548"
"Average Attainment 8 score per pupil","2017","Academic year","Asian","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","All pupils","All pupils","All state-funded schools","","All state-funded schools","Other Christian faith schools","58.9","877"
"Average Attainment 8 score per pupil","2017","Academic year","Black","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","All pupils","All pupils","All state-funded schools","","All state-funded schools","Other Christian faith schools","46.3","695"
"Average Attainment 8 score per pupil","2017","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","All pupils","All pupils","All state-funded schools","","All state-funded schools","Other Christian faith schools","66.8","74"
"Average Attainment 8 score per pupil","2017","Academic year","White","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","","All state-funded schools","Other Christian faith schools","45","4101"
"Average Attainment 8 score per pupil","2017","Academic year","Mixed","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","","All state-funded schools","Other Christian faith schools","51.6","287"
"Average Attainment 8 score per pupil","2017","Academic year","Asian","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","","All state-funded schools","Other Christian faith schools","57","496"
"Average Attainment 8 score per pupil","2017","Academic year","Black","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","","All state-funded schools","Other Christian faith schools","42.8","381"
"Average Attainment 8 score per pupil","2017","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","","All state-funded schools","Other Christian faith schools","65.4","45"
"Average Attainment 8 score per pupil","2017","Academic year","White","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","","All state-funded schools","Other Christian faith schools","48.6","3888"
"Average Attainment 8 score per pupil","2017","Academic year","Mixed","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","","All state-funded schools","Other Christian faith schools","52.5","261"
"Average Attainment 8 score per pupil","2017","Academic year","Asian","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","","All state-funded schools","Other Christian faith schools","61.4","381"
"Average Attainment 8 score per pupil","2017","Academic year","Black","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","","All state-funded schools","Other Christian faith schools","50.5","314"
"Average Attainment 8 score per pupil","2017","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","","All state-funded schools","Other Christian faith schools","69.1","29"
"Average Attainment 8 score per pupil","2017","Academic year","White","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","All pupils","All pupils","All state-funded schools","","All state-funded schools","Jewish schools","57.8","902"
"Average Attainment 8 score per pupil","2017","Academic year","Mixed","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","All pupils","All pupils","All state-funded schools","","All state-funded schools","Jewish schools","52.4","27"
"Average Attainment 8 score per pupil","2017","Academic year","Asian","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","All pupils","All pupils","All state-funded schools","","All state-funded schools","Jewish schools","58.2","38"
"Average Attainment 8 score per pupil","2017","Academic year","Black","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","All pupils","All pupils","All state-funded schools","","All state-funded schools","Jewish schools","42.5","26"
"Average Attainment 8 score per pupil","2017","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","All pupils","All pupils","All state-funded schools","","All state-funded schools","Jewish schools","58.5","3"
"Average Attainment 8 score per pupil","2017","Academic year","White","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","","All state-funded schools","Jewish schools","55.3","414"
"Average Attainment 8 score per pupil","2017","Academic year","Mixed","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","","All state-funded schools","Jewish schools","50.9","13"
"Average Attainment 8 score per pupil","2017","Academic year","Asian","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","","All state-funded schools","Jewish schools","55.1","24"
"Average Attainment 8 score per pupil","2017","Academic year","Black","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","","All state-funded schools","Jewish schools","!","!"
"Average Attainment 8 score per pupil","2017","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","","All state-funded schools","Jewish schools","!","!"
"Average Attainment 8 score per pupil","2017","Academic year","White","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","","All state-funded schools","Jewish schools","60","488"
"Average Attainment 8 score per pupil","2017","Academic year","Mixed","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","","All state-funded schools","Jewish schools","53.7","14"
"Average Attainment 8 score per pupil","2017","Academic year","Asian","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","","All state-funded schools","Jewish schools","63.5","14"
"Average Attainment 8 score per pupil","2017","Academic year","Black","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","","All state-funded schools","Jewish schools","!","!"
"Average Attainment 8 score per pupil","2017","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","","All state-funded schools","Jewish schools","!","!"
"Average Attainment 8 score per pupil","2017","Academic year","White","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","All pupils","All pupils","All state-funded schools","","All state-funded schools","Muslim schools","!","!"
"Average Attainment 8 score per pupil","2017","Academic year","Mixed","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","All pupils","All pupils","All state-funded schools","","All state-funded schools","Muslim schools","!","!"
"Average Attainment 8 score per pupil","2017","Academic year","Asian","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","All pupils","All pupils","All state-funded schools","","All state-funded schools","Muslim schools","57.1","638"
"Average Attainment 8 score per pupil","2017","Academic year","Black","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","All pupils","All pupils","All state-funded schools","","All state-funded schools","Muslim schools","50.1","45"
"Average Attainment 8 score per pupil","2017","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","All pupils","All pupils","All state-funded schools","","All state-funded schools","Muslim schools","N/A","0"
"Average Attainment 8 score per pupil","2017","Academic year","White","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","","All state-funded schools","Muslim schools","N/A","0"
"Average Attainment 8 score per pupil","2017","Academic year","Mixed","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","","All state-funded schools","Muslim schools","!","3"
"Average Attainment 8 score per pupil","2017","Academic year","Asian","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","","All state-funded schools","Muslim schools","56.4","157"
"Average Attainment 8 score per pupil","2017","Academic year","Black","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","","All state-funded schools","Muslim schools","51.5","21"
"Average Attainment 8 score per pupil","2017","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","","All state-funded schools","Muslim schools","N/A","0"
"Average Attainment 8 score per pupil","2017","Academic year","White","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","","All state-funded schools","Muslim schools","!","!"
