"Measure","Ethnicity","Ethnicity_Type","Time","Time_Type","Region","Local_Authority","Local_Authority_Code","Value","Value_Type","Denominator"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Derby","E06000015","100","%","11"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Nottingham","E06000018","100","%","17"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Lincolnshire","E10000019","100","%","16"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Northamptonshire","E10000021","79","%","19"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","Ealing","E09000009","100","%","14"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","Lambeth","E09000022","!","%","16"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","Sutton","E09000029","100","%","25"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","Camden","E09000007","!","%","14"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","Islington","E09000019","!","%","4"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","Enfield","E09000010","100","%","17"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","Harrow","E09000015","100","%","20"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","Merton","E09000024","100","%","13"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","Wandsworth","E09000032","!","%","11"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","Bexley","E09000004","100","%","25"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","Newham","E09000025","!","%","14"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","Hounslow","E09000018","100","%","10"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","City of London","E09000001","!","%","0"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","Croydon","E09000008","100","%","15"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","Brent","E09000005","!","%","4"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","Lewisham","E09000023","!","%","41"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","Richmond upon Thames","E09000027","!","%","14"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","Hillingdon","E09000017","!","%","5"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","Greenwich","E09000011","100","%","42"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","Kingston upon Thames","E09000021","100","%","18"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","Waltham Forest","E09000031","100","%","21"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","Kensington and Chelsea","E09000020","!","%","5"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","Hackney","E09000012","!","%","17"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","Barnet","E09000003","!","%","50"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","Tower Hamlets","E09000030","100","%","11"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","Westminster","E09000033","100","%","11"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","Redbridge","E09000026","100","%","21"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","Southwark","E09000028","100","%","33"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","Haringey","E09000014","81","%","21"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","Hammersmith and Fulham","E09000013","!","%","5"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","Bromley","E09000006","!","%","31"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","Havering","E09000016","100","%","17"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","Barking and Dagenham","E09000002","100","%","11"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North East","Redcar and Cleveland","E06000003","!","%","4"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North East","Gateshead","E08000037","!","%","4"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North East","North Tyneside","E08000022","100","%","7"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North East","County Durham","E06000047","100","%","16"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North East","Sunderland","E08000024","100","%","7"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North East","Darlington","E06000005","!","%","!"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North East","Middlesbrough","E06000002","!","%","!"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North East","Northumberland","E06000057","!","%","4"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North East","Newcastle upon Tyne","E08000021","80","%","15"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North East","Stockton-on-Tees","E06000004","100","%","8"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North East","Hartlepool","E06000001","!","%","6"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North East","South Tyneside","E08000023","!","%","0"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Halton","E06000006","!","%","!"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Wigan","E08000010","100","%","12"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Wirral","E08000015","78","%","18"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","St. Helens","E08000013","!","%","7"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Blackburn with Darwen","E06000008","!","%","5"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Bolton","E08000001","!","%","6"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Trafford","E08000009","!","%","33"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Oldham","E08000004","!","%","7"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Cheshire East","E06000049","100","%","12"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Cheshire West and Chester","E06000050","!","%","10"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Manchester","E08000003","89","%","57"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Lancashire","E10000017","91","%","33"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Liverpool","E08000012","!","%","49"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Blackpool","E06000009","!","%","4"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Cumbria","E10000006","!","%","14"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Rochdale","E08000005","100","%","8"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Salford","E08000006","!","%","7"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Stockport","E08000007","79","%","19"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Sefton","E08000014","!","%","5"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Tameside","E08000008","!","%","7"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Warrington","E06000007","100","%","11"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Bury","E08000002","!","%","10"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Knowsley","E08000011","!","%","3"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Milton Keynes","E06000042","100","%","17"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Buckinghamshire","E10000002","100","%","19"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Kent","E10000016","!","%","40"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Reading","E06000038","!","%","5"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Isle of Wight","E06000046","!","%","!"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Medway","E06000035","!","%","14"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Brighton and Hove","E06000043","!","%","6"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Oxfordshire","E10000025","!","%","20"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Windsor and Maidenhead","E06000040","!","%","4"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","West Berkshire","E06000037","100","%","6"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","East Sussex","E10000011","65","%","17"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Slough","E06000039","!","%","4"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Southampton","E06000045","!","%","12"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Portsmouth","E06000044","100","%","6"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Surrey","E10000030","!","%","48"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Hampshire","E10000014","!","%","43"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Wokingham","E06000041","!","%","18"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","West Sussex","E10000032","63","%","24"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Bracknell Forest","E06000036","!","%","3"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","South Gloucestershire","E06000025","!","%","7"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","Bournemouth","E06000028","!","%","5"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","Gloucestershire","E10000013","!","%","17"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","Isles of Scilly","E06000053","!","%","0"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","Plymouth","E06000026","100","%","6"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","Wiltshire","E06000054","100","%","12"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","Torbay","E06000027","100","%","7"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","Bristol, City of","E06000023","81","%","16"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","Somerset","E10000027","!","%","5"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","Poole","E06000029","!","%","!"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","Devon","E10000008","!","%","9"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","Dorset","E10000009","100","%","6"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","North Somerset","E06000024","!","%","5"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","Cornwall","E06000052","100","%","9"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","Bath and North East Somerset","E06000022","!","%","8"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","Swindon","E06000030","!","%","5"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Birmingham","E08000025","94","%","52"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Staffordshire","E10000028","89","%","27"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Worcestershire","E10000034","60","%","10"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Walsall","E08000030","100","%","10"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Solihull","E08000029","100","%","10"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Sandwell","E08000028","!","%","6"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Dudley","E08000027","!","%","8"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Herefordshire, County of","E06000019","!","%","!"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Telford and Wrekin","E06000020","!","%","5"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Warwickshire","E10000031","!","%","16"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Wolverhampton","E08000031","!","%","8"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Shropshire","E06000051","100","%","9"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Coventry","E08000026","!","%","9"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Stoke-on-Trent","E06000021","100","%","11"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","East Riding of Yorkshire","E06000011","!","%","5"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Sheffield","E08000019","!","%","21"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Barnsley","E08000016","!","%","3"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Rotherham","E08000018","100","%","7"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","York","E06000014","!","%","9"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","North Yorkshire","E10000023","100","%","16"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Wakefield","E08000036","!","%","14"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Kirklees","E08000034","100","%","10"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Bradford","E08000032","!","%","6"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","North Lincolnshire","E06000013","!","%","6"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Leeds","E08000035","93","%","43"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","North East Lincolnshire","E06000012","!","%","!"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Kingston upon Hull, City of","E06000010","!","%","!"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Calderdale","E08000033","!","%","3"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Doncaster","E08000017","75","%","12"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Peterborough","E06000031","54","%","144"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Thurrock","E06000034","63","%","115"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Norfolk","E10000020","68","%","236"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Suffolk","E10000029","67","%","370"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Central Bedfordshire","E06000056","72","%","166"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Cambridgeshire","E10000003","71","%","313"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Hertfordshire","E10000015","73","%","833"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Luton","E06000032","60","%","243"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Essex","E10000012","74","%","711"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Southend-on-Sea","E06000033","72","%","127"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Bedford","E06000055","59","%","171"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Nottingham","E06000018","67","%","366"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Lincolnshire","E10000019","64","%","180"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Derbyshire","E10000007","69","%","190"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Northamptonshire","E10000021","65","%","413"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Derby","E06000015","68","%","210"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Rutland","E06000017","58","%","12"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Nottinghamshire","E10000024","72","%","332"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Leicestershire","E10000018","66","%","294"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Leicester","E06000016","65","%","279"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Brent","E09000005","73","%","243"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Haringey","E09000014","78","%","276"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Westminster","E09000033","81","%","155"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Bromley","E09000006","79","%","310"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Havering","E09000016","75","%","182"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Hammersmith and Fulham","E09000013","79","%","154"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Lewisham","E09000023","74","%","445"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Kensington and Chelsea","E09000020","82","%","192"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Hackney","E09000012","79","%","228"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Ealing","E09000009","74","%","351"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Tower Hamlets","E09000030","69","%","159"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","City of London","E09000001","!","%","!"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Barnet","E09000003","73","%","392"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Richmond upon Thames","E09000027","79","%","193"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Sutton","E09000029","81","%","162"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Bexley","E09000004","80","%","182"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Lambeth","E09000022","77","%","337"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Camden","E09000007","79","%","136"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Southwark","E09000028","69","%","311"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Hounslow","E09000018","73","%","225"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Newham","E09000025","73","%","272"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Islington","E09000019","72","%","269"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Kingston upon Thames","E09000021","74","%","170"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Greenwich","E09000011","76","%","257"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Hillingdon","E09000017","77","%","360"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Waltham Forest","E09000031","73","%","300"
