"Measure","Ethnicity","Ethnicity_Type","Time","Time_Type","Geography","Geography_Code","Gender","Value","Value_Type","Lower_CI","Upper_CI","Denominator"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","23","%","","","62120"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","25","%","","","31791"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","21","%","","","30329"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","20","%","","","10195"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","22","%","","","5158"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","19","%","","","5037"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","33","%","","","15794"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","35","%","","","8137"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","31","%","","","7657"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","16","%","","","26156"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","17","%","","","13389"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","14","%","","","12767"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","32","%","","","9975"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","34","%","","","5107"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","30","%","","","4868"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","14","%","","","34424"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","15","%","","","17440"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","13","%","","","16984"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","16","%","","","22467"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","17","%","","","11327"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","15","%","","","11140"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","8","%","","","7505"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","9","%","","","3844"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","8","%","","","3661"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","12","%","","","4452"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","13","%","","","2269"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","11","%","","","2183"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","50","%","","","2173"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","53","%","","","1072"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","48","%","","","1101"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","18","%","","","30590"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","19","%","","","15569"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","16","%","","","15021"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","24","%","","","7028"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","26","%","","","3650"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","22","%","","","3378"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","15","%","","","3900"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","17","%","","","1983"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","14","%","","","1917"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","11","%","","","8607"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","12","%","","","4341"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","10","%","","","4266"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","20","%","","","11055"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","21","%","","","5595"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","18","%","","","5460"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","16","%","","","441649"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","17","%","","","225632"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","14","%","","","216017"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","15","%","","","406135"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","17","%","","","207434"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","14","%","","","198701"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","22","%","","","1701"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","23","%","","","864"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","21","%","","","837"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","3","%","","","432"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","","%","","","229"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","","%","","","203"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","1","%","","","1992"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","","%","","","1042"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","","%","","","950"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","18","%","","","31389"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","20","%","","","16063"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","16","%","","","15326"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","20","%","","","10322"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","22","%","","","5243"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","18","%","","","5079"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Unknown","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","14","%","","","4879"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Unknown","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","15","%","","","2560"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Unknown","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","12","%","","","2319"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","23","%","","","599683"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","24","%","","","306317"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","21","%","","","293366"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","31","%","","","65287"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","33","%","","","33467"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","29","%","","","31820"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","28","%","","","10719"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","30","%","","","5464"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","25","%","","","5255"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","42","%","","","17145"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","43","%","","","8791"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","40","%","","","8354"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","22","%","","","26839"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","24","%","","","13720"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","19","%","","","13119"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","39","%","","","10584"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","40","%","","","5492"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","38","%","","","5092"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","21","%","","","35699"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","21","%","","","18102"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","21","%","","","17597"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","24","%","","","23612"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","24","%","","","11907"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","23","%","","","11705"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","13","%","","","7328"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","14","%","","","3755"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","13","%","","","3573"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","19","%","","","4759"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","18","%","","","2440"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","19","%","","","2319"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","56","%","","","2288"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","58","%","","","1149"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","54","%","","","1139"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","24","%","","","33041"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","25","%","","","16678"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","22","%","","","16363"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","32","%","","","7644"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","33","%","","","3985"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","30","%","","","3659"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","21","%","","","4315"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","23","%","","","2135"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","19","%","","","2180"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","15","%","","","8993"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","16","%","","","4451"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","14","%","","","4542"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","26","%","","","12089"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","28","%","","","6107"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","24","%","","","5982"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","21","%","","","447166"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","23","%","","","228503"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","19","%","","","218663"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","21","%","","","408561"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","23","%","","","208698"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","19","%","","","199863"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","29","%","","","1593"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","32","%","","","823"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","25","%","","","770"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","5","%","","","464"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","5","%","","","242"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","5","%","","","222"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","3","%","","","2178"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","3","%","","","1082"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","3","%","","","1096"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","24","%","","","34370"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","25","%","","","17658"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","22","%","","","16712"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","25","%","","","10889"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","27","%","","","5694"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","23","%","","","5195"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Unknown","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","19","%","","","5313"
"Percentage of pupils reaching the key stage 2 higher standard in mathematics","Unknown","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","20","%","","","2724"
