"Measure","Ethnicity","Ethnicity_type","Time","Time_type","Geography","Geography_type","Geography code","Gender","Age","Socio-economic classification","Household income","Value","Value_type","Sample size"
"Proportion of adults who were victims of all CSEW crime ","White","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","75+","All","All","5.3","%","12795"
"Proportion of adults who were victims of all CSEW crime ","Mixed/Multiple","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","16-24","All","All","26.5","%","215"
"Proportion of adults who were victims of all CSEW crime ","Mixed/Multiple","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","25-34","All","All","24.9","%","274"
"Proportion of adults who were victims of all CSEW crime ","Mixed/Multiple","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","35-44","All","All","23","%","225"
"Proportion of adults who were victims of all CSEW crime ","Mixed/Multiple","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","45-54","All","All","22.2","%","152"
"Proportion of adults who were victims of all CSEW crime ","Mixed/Multiple","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","55-64","All","All","12.8","%","90"
"Proportion of adults who were victims of all CSEW crime ","Mixed/Multiple","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","65-74","All","All","2.8","%","55"
"Proportion of adults who were victims of all CSEW crime ","Mixed/Multiple","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","75+","All","All","?","%","32"
"Proportion of adults who were victims of all CSEW crime ","Asian/Asian British","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","16-24","All","All","14.9","%","582"
"Proportion of adults who were victims of all CSEW crime ","Asian/Asian British","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","25-34","All","All","18.7","%","1372"
"Proportion of adults who were victims of all CSEW crime ","Asian/Asian British","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","35-44","All","All","15.9","%","1540"
"Proportion of adults who were victims of all CSEW crime ","Asian/Asian British","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","45-54","All","All","18.1","%","822"
"Proportion of adults who were victims of all CSEW crime ","Asian/Asian British","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","55-64","All","All","13.3","%","546"
"Proportion of adults who were victims of all CSEW crime ","Asian/Asian British","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","65-74","All","All","14.2","%","359"
"Proportion of adults who were victims of all CSEW crime ","Asian/Asian British","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","75+","All","All","9","%","174"
"Proportion of adults who were victims of all CSEW crime ","Black/African/Caribbean/Black British","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","16-24","All","All","23.1","%","264"
"Proportion of adults who were victims of all CSEW crime ","Black/African/Caribbean/Black British","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","25-34","All","All","20.3","%","546"
"Proportion of adults who were victims of all CSEW crime ","Black/African/Caribbean/Black British","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","35-44","All","All","17.1","%","723"
"Proportion of adults who were victims of all CSEW crime ","Black/African/Caribbean/Black British","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","45-54","All","All","18.6","%","656"
"Proportion of adults who were victims of all CSEW crime ","Black/African/Caribbean/Black British","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","55-64","All","All","12.5","%","340"
"Proportion of adults who were victims of all CSEW crime ","Black/African/Caribbean/Black British","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","65-74","All","All","5.5","%","168"
"Proportion of adults who were victims of all CSEW crime ","Black/African/Caribbean/Black British","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","75+","All","All","7.2","%","133"
"Proportion of adults who were victims of all CSEW crime ","Other","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","16-24","All","All","11.7","%","103"
"Proportion of adults who were victims of all CSEW crime ","Other","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","25-34","All","All","14.4","%","191"
"Proportion of adults who were victims of all CSEW crime ","Other","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","35-44","All","All","22","%","226"
"Proportion of adults who were victims of all CSEW crime ","Other","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","45-54","All","All","14.2","%","128"
"Proportion of adults who were victims of all CSEW crime ","Other","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","55-64","All","All","14.1","%","87"
"Proportion of adults who were victims of all CSEW crime ","Other","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","65-74","All","All","7.6","%","62"
"Proportion of adults who were victims of all CSEW crime ","Other","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","75+","All","All","?","%","28"
"Proportion of adults who were victims of all CSEW crime ","White","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","Male ","16+","All","All","15.2","%","42755"
"Proportion of adults who were victims of all CSEW crime ","White","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","Female","16+","All","All","14.2","%","51097"
"Proportion of adults who were victims of all CSEW crime ","Mixed/Multiple","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","Male ","16+","All","All","20.8","%","438"
"Proportion of adults who were victims of all CSEW crime ","Mixed/Multiple","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","Female","16+","All","All","25.2","%","605"
"Proportion of adults who were victims of all CSEW crime ","Asian/Asian British","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","Male ","16+","All","All","16.4","%","2651"
"Proportion of adults who were victims of all CSEW crime ","Asian/Asian British","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","Female","16+","All","All","16.2","%","2744"
"Proportion of adults who were victims of all CSEW crime ","Black/African/Caribbean/Black British","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","Male ","16+","All","All","18.2","%","1179"
"Proportion of adults who were victims of all CSEW crime ","Black/African/Caribbean/Black British","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","Female","16+","All","All","17.4","%","1651"
"Proportion of adults who were victims of all CSEW crime ","Other","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","Male ","16+","All","All","16.6","%","429"
"Proportion of adults who were victims of all CSEW crime ","Other","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","Female","16+","All","All","13.7","%","396"
"Proportion of adults who were victims of all CSEW crime ","White","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","16+","Managerial and professional occupations","All","14.7","%","32782"
"Proportion of adults who were victims of all CSEW crime ","White","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","16+","Intermediate occupations","All","14","%","22252"
"Proportion of adults who were victims of all CSEW crime ","White","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","16+","Routine and manual occupations","All","14.2","%","32947"
"Proportion of adults who were victims of all CSEW crime ","White","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","16+","Never worked and long-term unemployed","All","16.5","%","2864"
"Proportion of adults who were victims of all CSEW crime ","White","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","16+","Full time students","All","20.5","%","2380"
"Proportion of adults who were victims of all CSEW crime ","White","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","16+","Not classified","All","10.9","%","627"
"Proportion of adults who were victims of all CSEW crime ","Mixed/Multiple","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","16+","Managerial and professional occupations","All","27.9","%","368"
"Proportion of adults who were victims of all CSEW crime ","Mixed/Multiple","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","16+","Intermediate occupations","All","19.6","%","212"
"Proportion of adults who were victims of all CSEW crime ","Mixed/Multiple","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","16+","Routine and manual occupations","All","21.6","%","300"
"Proportion of adults who were victims of all CSEW crime ","Mixed/Multiple","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","16+","Never worked and long-term unemployed","All","18.3","%","53"
"Proportion of adults who were victims of all CSEW crime ","Mixed/Multiple","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","16+","Full time students","All","20.8","%","104"
"Proportion of adults who were victims of all CSEW crime ","Mixed/Multiple","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","16+","Not classified","All","?","%","6"
"Proportion of adults who were victims of all CSEW crime ","Asian/Asian British","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","16+","Managerial and professional occupations","All","18.7","%","1748"
"Proportion of adults who were victims of all CSEW crime ","Asian/Asian British","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","16+","Intermediate occupations","All","17.2","%","1079"
"Proportion of adults who were victims of all CSEW crime ","Asian/Asian British","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","16+","Routine and manual occupations","All","15.3","%","1461"
"Proportion of adults who were victims of all CSEW crime ","Asian/Asian British","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","16+","Never worked and long-term unemployed","All","14.5","%","620"
"Proportion of adults who were victims of all CSEW crime ","Asian/Asian British","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","16+","Full time students","All","13.8","%","433"
"Proportion of adults who were victims of all CSEW crime ","Asian/Asian British","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","16+","Not classified","All","6.7","%","54"
"Proportion of adults who were victims of all CSEW crime ","Black/African/Caribbean/Black British","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","16+","Managerial and professional occupations","All","19.9","%","829"
"Proportion of adults who were victims of all CSEW crime ","Black/African/Caribbean/Black British","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","16+","Intermediate occupations","All","16.9","%","488"
"Proportion of adults who were victims of all CSEW crime ","Black/African/Caribbean/Black British","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","16+","Routine and manual occupations","All","17.6","%","1041"
"Proportion of adults who were victims of all CSEW crime ","Black/African/Caribbean/Black British","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","16+","Never worked and long-term unemployed","All","10.5","%","216"
"Proportion of adults who were victims of all CSEW crime ","Black/African/Caribbean/Black British","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","16+","Full time students","All","20.1","%","221"
"Proportion of adults who were victims of all CSEW crime ","Black/African/Caribbean/Black British","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","16+","Not classified","All","?","%","35"
"Proportion of adults who were victims of all CSEW crime ","Other","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","16+","Managerial and professional occupations","All","18","%","221"
"Proportion of adults who were victims of all CSEW crime ","Other","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","16+","Intermediate occupations","All","15.5","%","149"
"Proportion of adults who were victims of all CSEW crime ","Other","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","16+","Routine and manual occupations","All","16","%","222"
"Proportion of adults who were victims of all CSEW crime ","Other","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","16+","Never worked and long-term unemployed","All","18.2","%","108"
"Proportion of adults who were victims of all CSEW crime ","Other","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","16+","Full time students","All","8.1","%","118"
"Proportion of adults who were victims of all CSEW crime ","Other","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","16+","Not classified","All","?","%","7"
"Proportion of adults who were victims of all CSEW crime ","White","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","16+","All","Less than £10,000","14.7","%","9863"
"Proportion of adults who were victims of all CSEW crime ","White","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","16+","All","£10,000 to less than £20,000","13.3","%","18551"
"Proportion of adults who were victims of all CSEW crime ","White","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","16+","All","£20,000 to less than £30,000","14","%","14201"
"Proportion of adults who were victims of all CSEW crime ","White","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","16+","All","£30,000 to less than £40,000","15.3","%","10852"
"Proportion of adults who were victims of all CSEW crime ","White","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","16+","All","£40,000 to less than £50,000","15.6","%","7691"
"Proportion of adults who were victims of all CSEW crime ","White","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","16+","All","£50,000 or more","16.7","%","17166"
"Proportion of adults who were victims of all CSEW crime ","White","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","16+","All","No income stated/Not enough information provided ","13.3","%","15526"
"Proportion of adults who were victims of all CSEW crime ","Mixed/Multiple","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","16+","All","Less than £10,000","25","%","142"
"Proportion of adults who were victims of all CSEW crime ","Mixed/Multiple","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","16+","All","£10,000 to less than £20,000","18.5","%","193"
"Proportion of adults who were victims of all CSEW crime ","Mixed/Multiple","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","16+","All","£20,000 to less than £30,000","18.8","%","144"
"Proportion of adults who were victims of all CSEW crime ","Mixed/Multiple","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","16+","All","£30,000 to less than £40,000","30.9","%","105"
"Proportion of adults who were victims of all CSEW crime ","Mixed/Multiple","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","16+","All","£40,000 to less than £50,000","24.3","%","75"
"Proportion of adults who were victims of all CSEW crime ","Mixed/Multiple","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","16+","All","£50,000 or more","27.2","%","193"
"Proportion of adults who were victims of all CSEW crime ","Mixed/Multiple","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","16+","All","No income stated/Not enough information provided ","19.2","%","191"
"Proportion of adults who were victims of all CSEW crime ","Asian/Asian British","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","16+","All","Less than £10,000","17.2","%","466"
"Proportion of adults who were victims of all CSEW crime ","Asian/Asian British","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","16+","All","£10,000 to less than £20,000","15.4","%","922"
"Proportion of adults who were victims of all CSEW crime ","Asian/Asian British","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","16+","All","£20,000 to less than £30,000","17.9","%","669"
"Proportion of adults who were victims of all CSEW crime ","Asian/Asian British","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","16+","All","£30,000 to less than £40,000","16.8","%","521"
"Proportion of adults who were victims of all CSEW crime ","Asian/Asian British","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","16+","All","£40,000 to less than £50,000","17.7","%","399"
"Proportion of adults who were victims of all CSEW crime ","Asian/Asian British","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","16+","All","£50,000 or more","19.7","%","967"
"Proportion of adults who were victims of all CSEW crime ","Asian/Asian British","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","16+","All","No income stated/Not enough information provided ","13.4","%","1451"
"Proportion of adults who were victims of all CSEW crime ","Black/African/Caribbean/Black British","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","16+","All","Less than £10,000","16.2","%","415"
"Proportion of adults who were victims of all CSEW crime ","Black/African/Caribbean/Black British","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","16+","All","£10,000 to less than £20,000","17.4","%","609"
"Proportion of adults who were victims of all CSEW crime ","Black/African/Caribbean/Black British","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","16+","All","£20,000 to less than £30,000","18.8","%","420"
"Proportion of adults who were victims of all CSEW crime ","Black/African/Caribbean/Black British","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","16+","All","£30,000 to less than £40,000","16","%","293"
"Proportion of adults who were victims of all CSEW crime ","Black/African/Caribbean/Black British","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","16+","All","£40,000 to less than £50,000","19.9","%","178"
"Proportion of adults who were victims of all CSEW crime ","Black/African/Caribbean/Black British","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","16+","All","£50,000 or more","24.8","%","282"
"Proportion of adults who were victims of all CSEW crime ","Black/African/Caribbean/Black British","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","16+","All","No income stated/Not enough information provided ","15.2","%","633"
"Proportion of adults who were victims of all CSEW crime ","Other","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","16+","All","Less than £10,000","15.1","%","126"
"Proportion of adults who were victims of all CSEW crime ","Other","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","16+","All","£10,000 to less than £20,000","10.1","%","180"
"Proportion of adults who were victims of all CSEW crime ","Other","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","16+","All","£20,000 to less than £30,000","18","%","101"
"Proportion of adults who were victims of all CSEW crime ","Other","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","16+","All","£30,000 to less than £40,000","22.9","%","79"
"Proportion of adults who were victims of all CSEW crime ","Other","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","16+","All","£40,000 to less than £50,000","17.8","%","52"
"Proportion of adults who were victims of all CSEW crime ","Other","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","16+","All","£50,000 or more","16.4","%","106"
"Proportion of adults who were victims of all CSEW crime ","Other","ONS 2011  5 + 1","2014/15, 2015/16 and 2016/17","3 years combined","England and Wales","ONS geography code","K04000001","All","16+","All","No income stated/Not enough information provided ","14.5","%","181"
"Proportion of adults experiencing crime","All","n/a","2013/14","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","All","17","%","35371"
"Proportion of adults who were victims of all CSEW crime ","White","ONS 2011  5 + 1","2013/14","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","All","16.8","%","31980"
"Proportion of adults who were victims of all CSEW crime ","White British","ONS 2011 18 + 1","2013/14","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","All","16.7","%","30073"
"Proportion of adults who were victims of all CSEW crime ","White Irish","ONS 2011 18 + 1","2013/14","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","All","20.6","%","322"
"Proportion of adults who were victims of all CSEW crime ","Gypsy or Irish Traveller","ONS 2011 18 + 1","2013/14","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","All","?","%","12"
"Proportion of adults who were victims of all CSEW crime ","Any other White background","ONS 2011 18 + 1","2013/14","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","All","17.2","%","1573"
"Proportion of adults who were victims of all CSEW crime ","Mixed","ONS 2011  5 + 1","2013/14","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","All","27.2","%","339"
"Proportion of adults who were victims of all CSEW crime ","Mixed White and Black Caribbean","ONS 2011 18 + 1","2013/14","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","All","29","%","120"
"Proportion of adults who were victims of all CSEW crime ","Mixed White and Black African","ONS 2011 18 + 1","2013/14","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","All","?","%","46"
"Proportion of adults who were victims of all CSEW crime ","Mixed White and Asian","ONS 2011 18 + 1","2013/14","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","All","23.5","%","80"
"Proportion of adults who were victims of all CSEW crime ","Any other Mixed/Multiple ethnic background","ONS 2011 18 + 1","2013/14","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","All","29","%","93"
"Proportion of adults who were victims of all CSEW crime ","Asian","ONS 2011  5 + 1","2013/14","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","All","18.6","%","1824"
"Proportion of adults who were victims of all CSEW crime ","Indian","ONS 2011 18 + 1","2013/14","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","All","20.3","%","767"
"Proportion of adults who were victims of all CSEW crime ","Pakistani","ONS 2011 18 + 1","2013/14","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","All","20.4","%","398"
"Proportion of adults who were victims of all CSEW crime ","Bangladeshi","ONS 2011 18 + 1","2013/14","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","All","17.1","%","138"
"Proportion of adults who were victims of all CSEW crime ","Chinese","ONS 2011 18 + 1","2013/14","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","All","14.6","%","169"
"Proportion of adults who were victims of all CSEW crime ","Any other Asian background","ONS 2011 18 + 1","2013/14","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","All","15.2","%","352"
"Proportion of adults who were victims of all CSEW crime ","Black","ONS 2011  5 + 1","2013/14","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","All","16.9","%","959"
"Proportion of adults who were victims of all CSEW crime ","Black African","ONS 2011 18 + 1","2013/14","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","All","16","%","564"
"Proportion of adults who were victims of all CSEW crime ","Black Caribbean","ONS 2011 18 + 1","2013/14","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","All","17.3","%","350"
"Proportion of adults who were victims of all CSEW crime ","Any other Black background","ONS 2011 18 + 1","2013/14","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","All","?","%","45"
"Proportion of adults who were victims of all CSEW crime ","Other ","ONS 2011  5 + 1","2013/14","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","All","13.8","%","236"
"Proportion of adults who were victims of all CSEW crime ","Arab","ONS 2011 18 + 1","2013/14","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","All","9.9","%","88"
"Proportion of adults who were victims of all CSEW crime ","Any other ethnic group","ONS 2011 18 + 1","2013/14","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","All","16","%","148"
"Proportion of adults who were victims of all CSEW crime ","All","n/a","2013/14","Year ending March","England and Wales","ONS geography code","K04000001","All","16-24","All","All","25.1","%","2790"
"Proportion of adults who were victims of all CSEW crime ","All","n/a","2013/14","Year ending March","England and Wales","ONS geography code","K04000001","All","25-34","All","All","21","%","5254"
"Proportion of adults who were victims of all CSEW crime ","All","n/a","2013/14","Year ending March","England and Wales","ONS geography code","K04000001","All","35-44","All","All","19.8","%","5826"
"Proportion of adults who were victims of all CSEW crime ","All","n/a","2013/14","Year ending March","England and Wales","ONS geography code","K04000001","All","45-54","All","All","17.4","%","6087"
"Proportion of adults who were victims of all CSEW crime ","All","n/a","2013/14","Year ending March","England and Wales","ONS geography code","K04000001","All","55-64","All","All","13.5","%","5689"
"Proportion of adults who were victims of all CSEW crime ","All","n/a","2013/14","Year ending March","England and Wales","ONS geography code","K04000001","All","65-74","All","All","10.2","%","5296"
