Measure,Time,Time Type,Ethnicity,Ethnicity Type,Geography,Geography type,ONS geography code,Gender,FSM,Admission basis,School type,SEN,Religious character,Value, Denominator 
Percentage entering the English Baccalaureate,2016,Academic year,White,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,No identified SEN,All state-funded schools,43,359608
Percentage entering the English Baccalaureate,2016,Academic year,White,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,All SEN,All state-funded schools,10.9,63150
Percentage entering the English Baccalaureate,2016,Academic year,White,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,SEN Support,All state-funded schools,13.5,46589
Percentage entering the English Baccalaureate,2016,Academic year,White,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,SEN with a statement or EHC plan,All state-funded schools,3.6,16561
Percentage entering the English Baccalaureate,2016,Academic year,Mixed,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,No identified SEN,All state-funded schools,47.2,19394
Percentage entering the English Baccalaureate,2016,Academic year,Mixed,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,All SEN,All state-funded schools,14.6,3474
Percentage entering the English Baccalaureate,2016,Academic year,Mixed,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,SEN Support,All state-funded schools,17.6,2625
Percentage entering the English Baccalaureate,2016,Academic year,Mixed,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,SEN with a statement or EHC plan,All state-funded schools,5.3,849
Percentage entering the English Baccalaureate,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,No identified SEN,All state-funded schools,51.1,45478
Percentage entering the English Baccalaureate,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,All SEN,All state-funded schools,15.7,5740
Percentage entering the English Baccalaureate,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,SEN Support,All state-funded schools,19,4302
Percentage entering the English Baccalaureate,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,SEN with a statement or EHC plan,All state-funded schools,5.6,1438
Percentage entering the English Baccalaureate,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,No identified SEN,All state-funded schools,47.9,23590
Percentage entering the English Baccalaureate,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,All SEN,All state-funded schools,16.7,4333
Percentage entering the English Baccalaureate,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,SEN Support,All state-funded schools,20.3,3281
Percentage entering the English Baccalaureate,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,SEN with a statement or EHC plan,All state-funded schools,5.4,1052
Percentage entering the English Baccalaureate,2016,Academic year,Chinese,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,No identified SEN,All state-funded schools,65.6,1899
Percentage entering the English Baccalaureate,2016,Academic year,Chinese,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,All SEN,All state-funded schools,20.6,126
Percentage entering the English Baccalaureate,2016,Academic year,Chinese,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,SEN Support,All state-funded schools,20.9,86
Percentage entering the English Baccalaureate,2016,Academic year,Chinese,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,SEN with a statement or EHC plan,All state-funded schools,20,40
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,No identified SEN,All state-funded schools,44.5,461072
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,All SEN,All state-funded schools,11.9,78682
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,SEN Support,All state-funded schools,14.6,58279
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,SEN with a statement or EHC plan,All state-funded schools,4,20403
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,Boys,All pupils,All state-funded schools,All state-funded schools,No identified SEN,All state-funded schools,38.6,175039
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,Boys,All pupils,All state-funded schools,All state-funded schools,All SEN,All state-funded schools,9.3,40314
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,Boys,All pupils,All state-funded schools,All state-funded schools,SEN Support,All state-funded schools,11.7,28116
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,Boys,All pupils,All state-funded schools,All state-funded schools,SEN with a statement or EHC plan,All state-funded schools,3.6,12198
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,Boys,All pupils,All state-funded schools,All state-funded schools,No identified SEN,All state-funded schools,43,9340
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,Boys,All pupils,All state-funded schools,All state-funded schools,All SEN,All state-funded schools,12.9,2195
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,Boys,All pupils,All state-funded schools,All state-funded schools,SEN Support,All state-funded schools,16.1,1543
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,Boys,All pupils,All state-funded schools,All state-funded schools,SEN with a statement or EHC plan,All state-funded schools,5.4,652
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,Boys,All pupils,All state-funded schools,All state-funded schools,No identified SEN,All state-funded schools,45.1,23063
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,Boys,All pupils,All state-funded schools,All state-funded schools,All SEN,All state-funded schools,13.4,3496
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,Boys,All pupils,All state-funded schools,All state-funded schools,SEN Support,All state-funded schools,16.4,2556
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,Boys,All pupils,All state-funded schools,All state-funded schools,SEN with a statement or EHC plan,All state-funded schools,5.4,940
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,Boys,All pupils,All state-funded schools,All state-funded schools,No identified SEN,All state-funded schools,41.3,11183
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,Boys,All pupils,All state-funded schools,All state-funded schools,All SEN,All state-funded schools,13.4,2728
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,Boys,All pupils,All state-funded schools,All state-funded schools,SEN Support,All state-funded schools,!,1959
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,Boys,All pupils,All state-funded schools,All state-funded schools,SEN with a statement or EHC plan,All state-funded schools,!,769
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,Boys,All pupils,All state-funded schools,All state-funded schools,No identified SEN,All state-funded schools,59,954
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,Boys,All pupils,All state-funded schools,All state-funded schools,All SEN,All state-funded schools,17.9,78
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,Boys,All pupils,All state-funded schools,All state-funded schools,SEN Support,All state-funded schools,!,48
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,Boys,All pupils,All state-funded schools,All state-funded schools,SEN with a statement or EHC plan,All state-funded schools,!,30
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,Boys,All pupils,All state-funded schools,All state-funded schools,No identified SEN,All state-funded schools,39.8,225149
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,Boys,All pupils,All state-funded schools,All state-funded schools,All SEN,All state-funded schools,10.1,49977
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,Boys,All pupils,All state-funded schools,All state-funded schools,SEN Support,All state-funded schools,12.7,35056
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,Boys,All pupils,All state-funded schools,All state-funded schools,SEN with a statement or EHC plan,All state-funded schools,4,14921
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,Girls,All pupils,All state-funded schools,All state-funded schools,No identified SEN,All state-funded schools,47.1,184569
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,Girls,All pupils,All state-funded schools,All state-funded schools,All SEN,All state-funded schools,13.8,22836
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,Girls,All pupils,All state-funded schools,All state-funded schools,SEN Support,All state-funded schools,16.2,18473
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,Girls,All pupils,All state-funded schools,All state-funded schools,SEN with a statement or EHC plan,All state-funded schools,3.5,4363
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,Girls,All pupils,All state-funded schools,All state-funded schools,No identified SEN,All state-funded schools,51.2,10054
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,Girls,All pupils,All state-funded schools,All state-funded schools,All SEN,All state-funded schools,17.6,1279
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,Girls,All pupils,All state-funded schools,All state-funded schools,SEN Support,All state-funded schools,19.9,1082
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,Girls,All pupils,All state-funded schools,All state-funded schools,SEN with a statement or EHC plan,All state-funded schools,5.1,197
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,Girls,All pupils,All state-funded schools,All state-funded schools,No identified SEN,All state-funded schools,57.4,22415
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,Girls,All pupils,All state-funded schools,All state-funded schools,All SEN,All state-funded schools,19.1,2244
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,Girls,All pupils,All state-funded schools,All state-funded schools,SEN Support,All state-funded schools,22.9,1746
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,Girls,All pupils,All state-funded schools,All state-funded schools,SEN with a statement or EHC plan,All state-funded schools,5.8,498
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,Girls,All pupils,All state-funded schools,All state-funded schools,No identified SEN,All state-funded schools,53.9,12407
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,Girls,All pupils,All state-funded schools,All state-funded schools,All SEN,All state-funded schools,22.2,1605
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,Girls,All pupils,All state-funded schools,All state-funded schools,SEN Support,All state-funded schools,!,1322
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,Girls,All pupils,All state-funded schools,All state-funded schools,SEN with a statement or EHC plan,All state-funded schools,!,283
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,Girls,All pupils,All state-funded schools,All state-funded schools,No identified SEN,All state-funded schools,72.2,945
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,Girls,All pupils,All state-funded schools,All state-funded schools,All SEN,All state-funded schools,25,48
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,Girls,All pupils,All state-funded schools,All state-funded schools,SEN Support,All state-funded schools,!,38
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,Girls,All pupils,All state-funded schools,All state-funded schools,SEN with a statement or EHC plan,All state-funded schools,!,10
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,Girls,All pupils,All state-funded schools,All state-funded schools,No identified SEN,All state-funded schools,48.9,235923
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,Girls,All pupils,All state-funded schools,All state-funded schools,All SEN,All state-funded schools,15,28705
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,Girls,All pupils,All state-funded schools,All state-funded schools,SEN Support,All state-funded schools,17.6,23223
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,Girls,All pupils,All state-funded schools,All state-funded schools,SEN with a statement or EHC plan,All state-funded schools,3.9,5482
Percentage entering the English Baccalaureate,2016,Academic year,White,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,All state-funded schools,No religious character,38.3,343946
Percentage entering the English Baccalaureate,2016,Academic year,Mixed,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,All state-funded schools,No religious character,42.4,17889
Percentage entering the English Baccalaureate,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,All state-funded schools,No religious character,47.3,43374
Percentage entering the English Baccalaureate,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,All state-funded schools,No religious character,42.6,19147
Percentage entering the English Baccalaureate,2016,Academic year,Chinese,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,All state-funded schools,No religious character,63.7,1641
Percentage entering the English Baccalaureate,2016,Academic year,White,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,All state-funded schools,Church of England schools,40.6,22465
Percentage entering the English Baccalaureate,2016,Academic year,Mixed,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,All state-funded schools,Church of England schools,44.7,1361
Percentage entering the English Baccalaureate,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,All state-funded schools,Church of England schools,48.6,2058
Percentage entering the English Baccalaureate,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,All state-funded schools,Church of England schools,47.3,2402
Percentage entering the English Baccalaureate,2016,Academic year,Chinese,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,All state-funded schools,Church of England schools,65.2,141
Percentage entering the English Baccalaureate,2016,Academic year,White,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,All state-funded schools,Roman Catholic schools,43.7,38676
Percentage entering the English Baccalaureate,2016,Academic year,Mixed,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,All state-funded schools,Roman Catholic schools,45.7,2634
Percentage entering the English Baccalaureate,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,All state-funded schools,Roman Catholic schools,46.9,3435
Percentage entering the English Baccalaureate,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,All state-funded schools,Roman Catholic schools,47.7,5100
Percentage entering the English Baccalaureate,2016,Academic year,Chinese,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,All state-funded schools,Roman Catholic schools,57.3,157
Percentage entering the English Baccalaureate,2016,Academic year,White,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,All state-funded schools,Other Christian faith schools,39,8522
Percentage entering the English Baccalaureate,2016,Academic year,Mixed,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,All state-funded schools,Other Christian faith schools,44.9,544
Percentage entering the English Baccalaureate,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,All state-funded schools,Other Christian faith schools,51.9,837
Percentage entering the English Baccalaureate,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,All state-funded schools,Other Christian faith schools,36.3,711
Percentage entering the English Baccalaureate,2016,Academic year,Chinese,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,All state-funded schools,Other Christian faith schools,61.2,67
Percentage entering the English Baccalaureate,2016,Academic year,White,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,All state-funded schools,Jewish schools,46.3,918
Percentage entering the English Baccalaureate,2016,Academic year,Mixed,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,All state-funded schools,Jewish schools,48.1,27
Percentage entering the English Baccalaureate,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,All state-funded schools,Jewish schools,59.5,37
Percentage entering the English Baccalaureate,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,All state-funded schools,Jewish schools,69.2,13
Percentage entering the English Baccalaureate,2016,Academic year,Chinese,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,All state-funded schools,Jewish schools,!,!
Percentage entering the English Baccalaureate,2016,Academic year,White,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,All state-funded schools,Muslim schools,!,!
Percentage entering the English Baccalaureate,2016,Academic year,Mixed,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,All state-funded schools,Muslim schools,55.6,9
Percentage entering the English Baccalaureate,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,All state-funded schools,Muslim schools,69.4,614
Percentage entering the English Baccalaureate,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,All state-funded schools,Muslim schools,58.8,34
Percentage entering the English Baccalaureate,2016,Academic year,Chinese,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,All state-funded schools,Muslim schools,N/A,0
Percentage entering the English Baccalaureate,2016,Academic year,White,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,All state-funded schools,Sikh school,!,!
Percentage entering the English Baccalaureate,2016,Academic year,Mixed,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,All state-funded schools,Sikh school,!,!
Percentage entering the English Baccalaureate,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,All state-funded schools,Sikh school,!,!
Percentage entering the English Baccalaureate,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,All state-funded schools,Sikh school,!,!
Percentage entering the English Baccalaureate,2016,Academic year,Chinese,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,All state-funded schools,Sikh school,!,!
Percentage entering the English Baccalaureate,2016,Academic year,White,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,All state-funded schools,All state-funded mainstream schools,38.9,414528
Percentage entering the English Baccalaureate,2016,Academic year,Mixed,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,All state-funded schools,All state-funded mainstream schools,43,22465
Percentage entering the English Baccalaureate,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,All state-funded schools,All state-funded mainstream schools,47.8,50515
Percentage entering the English Baccalaureate,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,All state-funded schools,All state-funded mainstream schools,43.9,27407
Percentage entering the English Baccalaureate,2016,Academic year,Chinese,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,All state-funded schools,All state-funded mainstream schools,63.3,2008
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,All state-funded schools,No religious character,39.8,435878
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,All state-funded schools,Church of England schools,42.1,29270
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,All state-funded schools,Roman Catholic schools,44.6,51329
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,All state-funded schools,Other Christian faith schools,40.3,11052
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,All state-funded schools,Jewish schools,51.1,1318
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,All state-funded schools,Muslim schools,68.3,672
Percentage entering the English Baccalaureate,2016,Academic year,All,All pupils,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,All state-funded schools,Sikh school,78.4,176
Percentage entering the English Baccalaureate,2016,Academic year,All,White/Asian/Black/Mixed/Chinese,England,Country,E92000001,All pupils,All pupils,All state-funded schools,All state-funded schools,All state-funded schools,All state-funded mainstream schools,40.4,530580
