"Measure","Year","Ethnicity","Sex","NS-SEC","Threshold","Mean","Percentage","Upper Confidence Interval","Lower Confidence Interval","Sample Size"
"Anxiety","2016","Gypsy / Traveller / Irish Traveller","All","Lower managerial and professional","Very Low  (0 - 1)","N/A","?","?","?","-"
"Anxiety","2016","Gypsy / Traveller / Irish Traveller","All","Lower supervisory and technical","Very Low  (0 - 1)","N/A","?","?","?","-"
"Anxiety","2016","Gypsy / Traveller / Irish Traveller","All","Never worked, unemployed, and nec","Very Low  (0 - 1)","N/A","?","?","?","-"
"Anxiety","2016","Gypsy / Traveller / Irish Traveller","All","Routine occupations","Very Low  (0 - 1)","N/A","?","?","?","-"
"Anxiety","2016","Gypsy / Traveller / Irish Traveller","All","Semi-routine occupations","Very Low  (0 - 1)","N/A","?","?","?","-"
"Anxiety","2016","Gypsy / Traveller / Irish Traveller","All","Small employers and own account workers","Very Low  (0 - 1)","N/A","?","?","?","-"
"Anxiety","2016","Gypsy / Traveller / Irish Traveller","All","Higher managerial and professional","Low  (2 - 3)","N/A","?","?","?","-"
"Anxiety","2016","Gypsy / Traveller / Irish Traveller","All","Intermediate occupations","Low  (2 - 3)","N/A","?","?","?","-"
"Anxiety","2016","Gypsy / Traveller / Irish Traveller","All","Lower managerial and professional","Low  (2 - 3)","N/A","?","?","?","-"
"Anxiety","2016","Gypsy / Traveller / Irish Traveller","All","Lower supervisory and technical","Low  (2 - 3)","N/A","?","?","?","-"
"Anxiety","2016","Gypsy / Traveller / Irish Traveller","All","Never worked, unemployed, and nec","Low  (2 - 3)","N/A","?","?","?","-"
"Anxiety","2016","Gypsy / Traveller / Irish Traveller","All","Routine occupations","Low  (2 - 3)","N/A","?","?","?","-"
"Anxiety","2016","Gypsy / Traveller / Irish Traveller","All","Semi-routine occupations","Low  (2 - 3)","N/A","?","?","?","-"
"Anxiety","2016","Gypsy / Traveller / Irish Traveller","All","Small employers and own account workers","Low  (2 - 3)","N/A","?","?","?","-"
"Anxiety","2016","Gypsy / Traveller / Irish Traveller","All","Higher managerial and professional","High  (6 - 10)","N/A","?","?","?","-"
"Anxiety","2016","Gypsy / Traveller / Irish Traveller","All","Intermediate occupations","High  (6 - 10)","N/A","?","?","?","-"
"Anxiety","2016","Gypsy / Traveller / Irish Traveller","All","Lower managerial and professional","High  (6 - 10)","N/A","?","?","?","-"
"Anxiety","2016","Gypsy / Traveller / Irish Traveller","All","Lower supervisory and technical","High  (6 - 10)","N/A","?","?","?","-"
"Anxiety","2016","Gypsy / Traveller / Irish Traveller","All","Never worked, unemployed, and nec","High  (6 - 10)","N/A","?","?","?","-"
"Anxiety","2016","Gypsy / Traveller / Irish Traveller","All","Routine occupations","High  (6 - 10)","N/A","?","?","?","-"
"Anxiety","2016","Gypsy / Traveller / Irish Traveller","All","Semi-routine occupations","High  (6 - 10)","N/A","?","?","?","-"
"Anxiety","2016","Gypsy / Traveller / Irish Traveller","All","Small employers and own account workers","High  (6 - 10)","N/A","?","?","?","-"
"Anxiety","2016","Indian","All","Higher managerial and professional","Medium  (4 - 5)","N/A","17.66","20.39","14.92","-"
"Anxiety","2016","Indian","All","Intermediate occupations","Medium  (4 - 5)","N/A","16.06","19.48","12.63","-"
"Anxiety","2016","Indian","All","Lower managerial and professional","Medium  (4 - 5)","N/A","18.39","21.06","15.72","-"
"Anxiety","2016","Indian","All","Lower supervisory and technical","Medium  (4 - 5)","N/A","22.65","30.62","14.68","-"
"Anxiety","2016","Indian","All","Never worked, unemployed, and nec","Medium  (4 - 5)","N/A","15.67","18.28","13.07","-"
"Anxiety","2016","Indian","All","Routine occupations","Medium  (4 - 5)","N/A","16.77","21.88","11.65","-"
"Anxiety","2016","Indian","All","Semi-routine occupations","Medium  (4 - 5)","N/A","18.36","23.1","13.62","-"
"Anxiety","2016","Indian","All","Small employers and own account workers","Medium  (4 - 5)","N/A","13.46","17.63","9.29","-"
"Anxiety","2016","Indian","All","Higher managerial and professional","Very Low  (0 - 1)","N/A","33.79","37.14","30.45","-"
"Anxiety","2016","Indian","All","Intermediate occupations","Very Low  (0 - 1)","N/A","41.03","45.79","36.28","-"
"Anxiety","2016","Indian","All","Lower managerial and professional","Very Low  (0 - 1)","N/A","38.18","41.74","34.62","-"
"Anxiety","2016","Indian","All","Lower supervisory and technical","Very Low  (0 - 1)","N/A","36.56","44.3","28.82","-"
"Anxiety","2016","Indian","All","Never worked, unemployed, and nec","Very Low  (0 - 1)","N/A","42.04","45.87","38.21","-"
"Anxiety","2016","Indian","All","Routine occupations","Very Low  (0 - 1)","N/A","46.01","53.22","38.8","-"
"Anxiety","2016","Indian","All","Semi-routine occupations","Very Low  (0 - 1)","N/A","33.95","39.24","28.67","-"
"Anxiety","2016","Indian","All","Small employers and own account workers","Very Low  (0 - 1)","N/A","42.75","49.13","36.37","-"
"Anxiety","2016","Indian","All","Higher managerial and professional","Low  (2 - 3)","N/A","29","32.24","25.76","-"
"Anxiety","2016","Indian","All","Intermediate occupations","Low  (2 - 3)","N/A","24.71","28.84","20.57","-"
"Anxiety","2016","Indian","All","Lower managerial and professional","Low  (2 - 3)","N/A","24.79","27.99","21.58","-"
"Anxiety","2016","Indian","All","Lower supervisory and technical","Low  (2 - 3)","N/A","22.19","29.19","15.19","-"
"Anxiety","2016","Indian","All","Never worked, unemployed, and nec","Low  (2 - 3)","N/A","22.46","25.46","19.47","-"
"Anxiety","2016","Indian","All","Routine occupations","Low  (2 - 3)","N/A","17.25","22.21","12.29","-"
"Anxiety","2016","Indian","All","Semi-routine occupations","Low  (2 - 3)","N/A","25.53","30.22","20.84","-"
"Anxiety","2016","Indian","All","Small employers and own account workers","Low  (2 - 3)","N/A","22.04","27.54","16.54","-"
"Anxiety","2016","Indian","All","Higher managerial and professional","High  (6 - 10)","N/A","19.55","22.25","16.85","-"
"Anxiety","2016","Indian","All","Intermediate occupations","High  (6 - 10)","N/A","18.2","21.84","14.56","-"
"Anxiety","2016","Indian","All","Lower managerial and professional","High  (6 - 10)","N/A","18.64","21.39","15.89","-"
"Anxiety","2016","Indian","All","Lower supervisory and technical","High  (6 - 10)","N/A","18.6","24.6","12.6","-"
"Anxiety","2016","Indian","All","Never worked, unemployed, and nec","High  (6 - 10)","N/A","19.82","23.11","16.53","-"
"Anxiety","2016","Indian","All","Routine occupations","High  (6 - 10)","N/A","19.97","25.58","14.36","-"
"Anxiety","2016","Indian","All","Semi-routine occupations","High  (6 - 10)","N/A","22.15","26.63","17.68","-"
"Anxiety","2016","Indian","All","Small employers and own account workers","High  (6 - 10)","N/A","21.75","27.03","16.47","-"
"Anxiety","2016","Mixed / Multiple ethnic groups","All","Higher managerial and professional","Medium  (4 - 5)","N/A","19.62","24.91","14.34","-"
"Anxiety","2016","Mixed / Multiple ethnic groups","All","Intermediate occupations","Medium  (4 - 5)","N/A","18.17","24.07","12.26","-"
"Anxiety","2016","Mixed / Multiple ethnic groups","All","Lower managerial and professional","Medium  (4 - 5)","N/A","19.52","24.06","14.98","-"
"Anxiety","2016","Mixed / Multiple ethnic groups","All","Lower supervisory and technical","Medium  (4 - 5)","N/A","?","?","?","-"
"Anxiety","2016","Mixed / Multiple ethnic groups","All","Never worked, unemployed, and nec","Medium  (4 - 5)","N/A","19.27","23.81","14.74","-"
"Anxiety","2016","Mixed / Multiple ethnic groups","All","Routine occupations","Medium  (4 - 5)","N/A","?","?","?","-"
"Anxiety","2016","Mixed / Multiple ethnic groups","All","Semi-routine occupations","Medium  (4 - 5)","N/A","22.52","29.74","15.31","-"
"Anxiety","2016","Mixed / Multiple ethnic groups","All","Small employers and own account workers","Medium  (4 - 5)","N/A","?","?","?","-"
"Anxiety","2016","Mixed / Multiple ethnic groups","All","Higher managerial and professional","Very Low  (0 - 1)","N/A","32.49","38.88","26.11","-"
"Anxiety","2016","Mixed / Multiple ethnic groups","All","Intermediate occupations","Very Low  (0 - 1)","N/A","32.42","39.97","24.86","-"
"Anxiety","2016","Mixed / Multiple ethnic groups","All","Lower managerial and professional","Very Low  (0 - 1)","N/A","34.01","39.39","28.63","-"
"Anxiety","2016","Mixed / Multiple ethnic groups","All","Lower supervisory and technical","Very Low  (0 - 1)","N/A","35.34","48.54","22.13","-"
"Anxiety","2016","Mixed / Multiple ethnic groups","All","Never worked, unemployed, and nec","Very Low  (0 - 1)","N/A","31.16","36.45","25.88","-"
"Anxiety","2016","Mixed / Multiple ethnic groups","All","Routine occupations","Very Low  (0 - 1)","N/A","40.51","51.39","29.62","-"
"Anxiety","2016","Mixed / Multiple ethnic groups","All","Semi-routine occupations","Very Low  (0 - 1)","N/A","42.78","51.06","34.5","-"
"Anxiety","2016","Mixed / Multiple ethnic groups","All","Small employers and own account workers","Very Low  (0 - 1)","N/A","36","46.43","25.56","-"
"Anxiety","2016","Mixed / Multiple ethnic groups","All","Higher managerial and professional","Low  (2 - 3)","N/A","31.68","38.51","24.86","-"
"Anxiety","2016","Mixed / Multiple ethnic groups","All","Intermediate occupations","Low  (2 - 3)","N/A","25.47","32.6","18.35","-"
"Anxiety","2016","Mixed / Multiple ethnic groups","All","Lower managerial and professional","Low  (2 - 3)","N/A","27","32.06","21.94","-"
"Anxiety","2016","Mixed / Multiple ethnic groups","All","Lower supervisory and technical","Low  (2 - 3)","N/A","?","?","?","-"
"Anxiety","2016","Mixed / Multiple ethnic groups","All","Never worked, unemployed, and nec","Low  (2 - 3)","N/A","19.55","24.43","14.68","-"
"Anxiety","2016","Mixed / Multiple ethnic groups","All","Routine occupations","Low  (2 - 3)","N/A","?","?","?","-"
"Anxiety","2016","Mixed / Multiple ethnic groups","All","Semi-routine occupations","Low  (2 - 3)","N/A","?","?","?","-"
"Anxiety","2016","Mixed / Multiple ethnic groups","All","Small employers and own account workers","Low  (2 - 3)","N/A","?","?","?","-"
"Anxiety","2016","Mixed / Multiple ethnic groups","All","Higher managerial and professional","High  (6 - 10)","N/A","16.2","21.02","11.38","-"
"Anxiety","2016","Mixed / Multiple ethnic groups","All","Intermediate occupations","High  (6 - 10)","N/A","23.94","30.82","17.06","-"
"Anxiety","2016","Mixed / Multiple ethnic groups","All","Lower managerial and professional","High  (6 - 10)","N/A","19.47","23.59","15.35","-"
"Anxiety","2016","Mixed / Multiple ethnic groups","All","Lower supervisory and technical","High  (6 - 10)","N/A","?","?","?","-"
"Anxiety","2016","Mixed / Multiple ethnic groups","All","Never worked, unemployed, and nec","High  (6 - 10)","N/A","30.01","35.4","24.61","-"
"Anxiety","2016","Mixed / Multiple ethnic groups","All","Routine occupations","High  (6 - 10)","N/A","?","?","?","-"
"Anxiety","2016","Mixed / Multiple ethnic groups","All","Semi-routine occupations","High  (6 - 10)","N/A","17.84","23.78","11.9","-"
"Anxiety","2016","Mixed / Multiple ethnic groups","All","Small employers and own account workers","High  (6 - 10)","N/A","30.54","41.24","19.85","-"
"Anxiety","2016","Other Asian background","All","Higher managerial and professional","Medium  (4 - 5)","N/A","19.56","25.57","13.54","-"
"Anxiety","2016","Other Asian background","All","Intermediate occupations","Medium  (4 - 5)","N/A","?","?","?","-"
"Anxiety","2016","Other Asian background","All","Lower managerial and professional","Medium  (4 - 5)","N/A","18.09","22.39","13.78","-"
"Anxiety","2016","Other Asian background","All","Lower supervisory and technical","Medium  (4 - 5)","N/A","?","?","?","-"
"Anxiety","2016","Other Asian background","All","Never worked, unemployed, and nec","Medium  (4 - 5)","N/A","19.38","23.92","14.84","-"
"Anxiety","2016","Other Asian background","All","Routine occupations","Medium  (4 - 5)","N/A","?","?","?","-"
"Anxiety","2016","Other Asian background","All","Semi-routine occupations","Medium  (4 - 5)","N/A","17.87","23.44","12.3","-"
"Anxiety","2016","Other Asian background","All","Small employers and own account workers","Medium  (4 - 5)","N/A","19.21","26.31","12.12","-"
"Anxiety","2016","Other Asian background","All","Higher managerial and professional","Very Low  (0 - 1)","N/A","33.23","40.5","25.97","-"
"Anxiety","2016","Other Asian background","All","Intermediate occupations","Very Low  (0 - 1)","N/A","45.49","54.77","36.21","-"
"Anxiety","2016","Other Asian background","All","Lower managerial and professional","Very Low  (0 - 1)","N/A","40.84","46.71","34.97","-"
"Anxiety","2016","Other Asian background","All","Lower supervisory and technical","Very Low  (0 - 1)","N/A","42.66","56.2","29.11","-"
"Anxiety","2016","Other Asian background","All","Never worked, unemployed, and nec","Very Low  (0 - 1)","N/A","38.41","44.05","32.77","-"
"Anxiety","2016","Other Asian background","All","Routine occupations","Very Low  (0 - 1)","N/A","39.99","49.35","30.63","-"
"Anxiety","2016","Other Asian background","All","Semi-routine occupations","Very Low  (0 - 1)","N/A","37.59","44.84","30.34","-"
"Anxiety","2016","Other Asian background","All","Small employers and own account workers","Very Low  (0 - 1)","N/A","39.61","48.12","31.1","-"
"Anxiety","2016","Other Asian background","All","Higher managerial and professional","Low  (2 - 3)","N/A","25.15","31.83","18.47","-"
"Anxiety","2016","Other Asian background","All","Intermediate occupations","Low  (2 - 3)","N/A","24.42","32.02","16.82","-"
"Anxiety","2016","Other Asian background","All","Lower managerial and professional","Low  (2 - 3)","N/A","23.5","28.48","18.52","-"
"Anxiety","2016","Other Asian background","All","Lower supervisory and technical","Low  (2 - 3)","N/A","?","?","?","-"
"Anxiety","2016","Other Asian background","All","Never worked, unemployed, and nec","Low  (2 - 3)","N/A","24.91","29.71","20.11","-"
"Anxiety","2016","Other Asian background","All","Routine occupations","Low  (2 - 3)","N/A","25.58","32.74","18.42","-"
"Anxiety","2016","Other Asian background","All","Semi-routine occupations","Low  (2 - 3)","N/A","27.36","34.56","20.16","-"
"Anxiety","2016","Other Asian background","All","Small employers and own account workers","Low  (2 - 3)","N/A","19.25","25.82","12.68","-"
"Anxiety","2016","Other Asian background","All","Higher managerial and professional","High  (6 - 10)","N/A","22.06","28.21","15.91","-"
"Anxiety","2016","Other Asian background","All","Intermediate occupations","High  (6 - 10)","N/A","16.13","22.45","9.82","-"
"Anxiety","2016","Other Asian background","All","Lower managerial and professional","High  (6 - 10)","N/A","17.58","22.15","13.01","-"
"Anxiety","2016","Other Asian background","All","Lower supervisory and technical","High  (6 - 10)","N/A","?","?","?","-"
"Anxiety","2016","Other Asian background","All","Never worked, unemployed, and nec","High  (6 - 10)","N/A","17.3","21.15","13.45","-"
"Anxiety","2016","Other Asian background","All","Routine occupations","High  (6 - 10)","N/A","22.11","29.85","14.38","-"
"Anxiety","2016","Other Asian background","All","Semi-routine occupations","High  (6 - 10)","N/A","17.18","21.99","12.37","-"
"Anxiety","2016","Other Asian background","All","Small employers and own account workers","High  (6 - 10)","N/A","21.92","28.68","15.16","-"
"Anxiety","2016","Other ethnic group","All","Higher managerial and professional","Medium  (4 - 5)","N/A","14.71","19.38","10.04","-"
"Anxiety","2016","Other ethnic group","All","Intermediate occupations","Medium  (4 - 5)","N/A","19.05","25.43","12.67","-"
"Anxiety","2016","Other ethnic group","All","Lower managerial and professional","Medium  (4 - 5)","N/A","19.47","23.64","15.29","-"
"Anxiety","2016","Other ethnic group","All","Lower supervisory and technical","Medium  (4 - 5)","N/A","?","?","?","-"
"Anxiety","2016","Other ethnic group","All","Never worked, unemployed, and nec","Medium  (4 - 5)","N/A","21.33","25.41","17.26","-"
"Anxiety","2016","Other ethnic group","All","Routine occupations","Medium  (4 - 5)","N/A","16.89","22.69","11.09","-"
"Anxiety","2016","Other ethnic group","All","Semi-routine occupations","Medium  (4 - 5)","N/A","12.26","17.03","7.49","-"
"Anxiety","2016","Other ethnic group","All","Small employers and own account workers","Medium  (4 - 5)","N/A","15.41","21.22","9.6","-"
"Anxiety","2016","Other ethnic group","All","Higher managerial and professional","Very Low  (0 - 1)","N/A","37","43.9","30.1","-"
"Anxiety","2016","Other ethnic group","All","Intermediate occupations","Very Low  (0 - 1)","N/A","40.55","48.53","32.57","-"
"Anxiety","2016","Other ethnic group","All","Lower managerial and professional","Very Low  (0 - 1)","N/A","37.05","42.44","31.66","-"
"Anxiety","2016","Other ethnic group","All","Lower supervisory and technical","Very Low  (0 - 1)","N/A","44.79","56.23","33.34","-"
"Anxiety","2016","Other ethnic group","All","Never worked, unemployed, and nec","Very Low  (0 - 1)","N/A","32.18","36.92","27.44","-"
"Anxiety","2016","Other ethnic group","All","Routine occupations","Very Low  (0 - 1)","N/A","42.24","50.64","33.84","-"
"Anxiety","2016","Other ethnic group","All","Semi-routine occupations","Very Low  (0 - 1)","N/A","48.92","56.38","41.45","-"
"Anxiety","2016","Other ethnic group","All","Small employers and own account workers","Very Low  (0 - 1)","N/A","39.64","47.9","31.37","-"
"Anxiety","2016","Other ethnic group","All","Higher managerial and professional","Low  (2 - 3)","N/A","27.79","33.85","21.73","-"
"Anxiety","2016","Other ethnic group","All","Intermediate occupations","Low  (2 - 3)","N/A","20.42","26.72","14.11","-"
"Anxiety","2016","Other ethnic group","All","Lower managerial and professional","Low  (2 - 3)","N/A","25.21","29.86","20.57","-"
"Anxiety","2016","Other ethnic group","All","Lower supervisory and technical","Low  (2 - 3)","N/A","?","?","?","-"
"Anxiety","2016","Other ethnic group","All","Never worked, unemployed, and nec","Low  (2 - 3)","N/A","25.19","29.98","20.4","-"
"Anxiety","2016","Other ethnic group","All","Routine occupations","Low  (2 - 3)","N/A","25.54","33.29","17.8","-"
"Anxiety","2016","Other ethnic group","All","Semi-routine occupations","Low  (2 - 3)","N/A","19.37","24.53","14.22","-"
"Anxiety","2016","Other ethnic group","All","Small employers and own account workers","Low  (2 - 3)","N/A","24.7","32.42","16.98","-"
"Anxiety","2016","Other ethnic group","All","Higher managerial and professional","High  (6 - 10)","N/A","20.5","26.12","14.89","-"
"Anxiety","2016","Other ethnic group","All","Intermediate occupations","High  (6 - 10)","N/A","19.99","26.44","13.54","-"
"Anxiety","2016","Other ethnic group","All","Lower managerial and professional","High  (6 - 10)","N/A","18.27","22.48","14.06","-"
"Anxiety","2016","Other ethnic group","All","Lower supervisory and technical","High  (6 - 10)","N/A","?","?","?","-"
"Anxiety","2016","Other ethnic group","All","Never worked, unemployed, and nec","High  (6 - 10)","N/A","21.3","25.42","17.17","-"
"Anxiety","2016","Other ethnic group","All","Routine occupations","High  (6 - 10)","N/A","15.32","20.69","9.96","-"
"Anxiety","2016","Other ethnic group","All","Semi-routine occupations","High  (6 - 10)","N/A","19.45","24.73","14.17","-"
"Anxiety","2016","Other ethnic group","All","Small employers and own account workers","High  (6 - 10)","N/A","20.25","27.05","13.45","-"
"Anxiety","2016","Pakistani","All","Higher managerial and professional","Medium  (4 - 5)","N/A","20.83","26.5","15.15","-"
"Anxiety","2016","Pakistani","All","Intermediate occupations","Medium  (4 - 5)","N/A","19.56","25.22","13.9","-"
"Anxiety","2016","Pakistani","All","Lower managerial and professional","Medium  (4 - 5)","N/A","17.48","21.81","13.15","-"
"Anxiety","2016","Pakistani","All","Lower supervisory and technical","Medium  (4 - 5)","N/A","?","?","?","-"
"Anxiety","2016","Pakistani","All","Never worked, unemployed, and nec","Medium  (4 - 5)","N/A","18.4","21.58","15.22","-"
"Anxiety","2016","Pakistani","All","Routine occupations","Medium  (4 - 5)","N/A","17.03","22.96","11.1","-"
"Anxiety","2016","Pakistani","All","Semi-routine occupations","Medium  (4 - 5)","N/A","17.14","22.11","12.16","-"
"Anxiety","2016","Pakistani","All","Small employers and own account workers","Medium  (4 - 5)","N/A","20.76","26.24","15.28","-"
"Anxiety","2016","Pakistani","All","Higher managerial and professional","Very Low  (0 - 1)","N/A","43.82","50.45","37.18","-"
"Anxiety","2016","Pakistani","All","Intermediate occupations","Very Low  (0 - 1)","N/A","40.73","48.3","33.16","-"
"Anxiety","2016","Pakistani","All","Lower managerial and professional","Very Low  (0 - 1)","N/A","39.84","45.75","33.93","-"
"Anxiety","2016","Pakistani","All","Lower supervisory and technical","Very Low  (0 - 1)","N/A","32.95","44.63","21.26","-"
"Anxiety","2016","Pakistani","All","Never worked, unemployed, and nec","Very Low  (0 - 1)","N/A","38.83","43.01","34.64","-"
"Anxiety","2016","Pakistani","All","Routine occupations","Very Low  (0 - 1)","N/A","34.99","43.17","26.81","-"
"Anxiety","2016","Pakistani","All","Semi-routine occupations","Very Low  (0 - 1)","N/A","37.87","45.69","30.04","-"
"Anxiety","2016","Pakistani","All","Small employers and own account workers","Very Low  (0 - 1)","N/A","37.81","43.69","31.93","-"
"Anxiety","2016","Pakistani","All","Higher managerial and professional","Low  (2 - 3)","N/A","23.45","29.16","17.74","-"
"Anxiety","2016","Pakistani","All","Intermediate occupations","Low  (2 - 3)","N/A","25.18","32.33","18.03","-"
"Anxiety","2016","Pakistani","All","Lower managerial and professional","Low  (2 - 3)","N/A","23.69","28.46","18.92","-"
"Anxiety","2016","Pakistani","All","Lower supervisory and technical","Low  (2 - 3)","N/A","?","?","?","-"
"Anxiety","2016","Pakistani","All","Never worked, unemployed, and nec","Low  (2 - 3)","N/A","22.31","25.92","18.69","-"
"Anxiety","2016","Pakistani","All","Routine occupations","Low  (2 - 3)","N/A","28.67","37.07","20.28","-"
"Anxiety","2016","Pakistani","All","Semi-routine occupations","Low  (2 - 3)","N/A","23.23","29.61","16.85","-"
"Anxiety","2016","Pakistani","All","Small employers and own account workers","Low  (2 - 3)","N/A","20.84","25.53","16.15","-"
"Anxiety","2016","Pakistani","All","Higher managerial and professional","High  (6 - 10)","N/A","11.9","16.17","7.64","-"
"Anxiety","2016","Pakistani","All","Intermediate occupations","High  (6 - 10)","N/A","14.53","19.17","9.88","-"
"Anxiety","2016","Pakistani","All","Lower managerial and professional","High  (6 - 10)","N/A","18.99","23.44","14.54","-"
"Anxiety","2016","Pakistani","All","Lower supervisory and technical","High  (6 - 10)","N/A","?","?","?","-"
"Anxiety","2016","Pakistani","All","Never worked, unemployed, and nec","High  (6 - 10)","N/A","20.47","23.74","17.2","-"
"Anxiety","2016","Pakistani","All","Routine occupations","High  (6 - 10)","N/A","19.31","26.02","12.59","-"
"Anxiety","2016","Pakistani","All","Semi-routine occupations","High  (6 - 10)","N/A","21.77","27.75","15.78","-"
"Anxiety","2016","Pakistani","All","Small employers and own account workers","High  (6 - 10)","N/A","20.59","25.64","15.54","-"
"Anxiety","2016","All","All","Higher managerial and professional","Medium  (4 - 5)","N/A","16.52","17.03","16","-"
"Anxiety","2016","All","All","Intermediate occupations","Medium  (4 - 5)","N/A","15.99","16.52","15.47","-"
"Anxiety","2016","All","All","Lower managerial and professional","Medium  (4 - 5)","N/A","16.69","17.08","16.31","-"
"Anxiety","2016","All","All","Lower supervisory and technical","Medium  (4 - 5)","N/A","15.91","16.67","15.15","-"
"Anxiety","2016","All","All","Never worked, unemployed, and nec","Medium  (4 - 5)","N/A","16.91","17.27","16.56","-"
"Anxiety","2016","All","All","Routine occupations","Medium  (4 - 5)","N/A","16.54","17.21","15.87","-"
"Anxiety","2016","All","All","Semi-routine occupations","Medium  (4 - 5)","N/A","16.32","16.86","15.78","-"
"Anxiety","2016","All","All","Small employers and own account workers","Medium  (4 - 5)","N/A","16.06","16.69","15.44","-"
"Anxiety","2016","All","All","Higher managerial and professional","Very Low  (0 - 1)","N/A","37.56","38.23","36.88","-"
"Anxiety","2016","All","All","Intermediate occupations","Very Low  (0 - 1)","N/A","41.82","42.54","41.11","-"
"Anxiety","2016","All","All","Lower managerial and professional","Very Low  (0 - 1)","N/A","39.24","39.75","38.73","-"
"Anxiety","2016","All","All","Lower supervisory and technical","Very Low  (0 - 1)","N/A","44.73","45.76","43.71","-"
"Anxiety","2016","All","All","Never worked, unemployed, and nec","Very Low  (0 - 1)","N/A","40.55","41.01","40.08","-"
"Anxiety","2016","All","All","Routine occupations","Very Low  (0 - 1)","N/A","44.01","44.91","43.11","-"
"Anxiety","2016","All","All","Semi-routine occupations","Very Low  (0 - 1)","N/A","42.94","43.67","42.2","-"
"Anxiety","2016","All","All","Small employers and own account workers","Very Low  (0 - 1)","N/A","42.92","43.76","42.08","-"
"Anxiety","2016","All","All","Higher managerial and professional","Low  (2 - 3)","N/A","28.69","29.33","28.06","-"
"Anxiety","2016","All","All","Intermediate occupations","Low  (2 - 3)","N/A","23.06","23.68","22.44","-"
"Anxiety","2016","All","All","Lower managerial and professional","Low  (2 - 3)","N/A","25.46","25.91","25","-"
"Anxiety","2016","All","All","Lower supervisory and technical","Low  (2 - 3)","N/A","22.28","23.14","21.42","-"
"Anxiety","2016","All","All","Never worked, unemployed, and nec","Low  (2 - 3)","N/A","20.48","20.87","20.1","-"
"Anxiety","2016","All","All","Routine occupations","Low  (2 - 3)","N/A","21.04","21.8","20.29","-"
"Anxiety","2016","All","All","Semi-routine occupations","Low  (2 - 3)","N/A","21.37","21.98","20.76","-"
"Anxiety","2016","All","All","Small employers and own account workers","Low  (2 - 3)","N/A","23.06","23.77","22.36","-"
"Anxiety","2016","All","All","Higher managerial and professional","High  (6 - 10)","N/A","17.23","17.75","16.72","-"
"Anxiety","2016","All","All","Intermediate occupations","High  (6 - 10)","N/A","19.13","19.69","18.56","-"
"Anxiety","2016","All","All","Lower managerial and professional","High  (6 - 10)","N/A","18.61","19.01","18.21","-"
"Anxiety","2016","All","All","Lower supervisory and technical","High  (6 - 10)","N/A","17.08","17.82","16.34","-"
"Anxiety","2016","All","All","Never worked, unemployed, and nec","High  (6 - 10)","N/A","22.06","22.44","21.68","-"
"Anxiety","2016","All","All","Routine occupations","High  (6 - 10)","N/A","18.41","19.09","17.74","-"
"Anxiety","2016","All","All","Semi-routine occupations","High  (6 - 10)","N/A","19.37","19.94","18.81","-"
"Anxiety","2016","All","All","Small employers and own account workers","High  (6 - 10)","N/A","17.96","18.59","17.32","-"
"Anxiety","2016","White","All","Higher managerial and professional","Medium  (4 - 5)","N/A","16.25","16.8","15.71","-"
"Anxiety","2016","White","All","Intermediate occupations","Medium  (4 - 5)","N/A","15.9","16.44","15.35","-"
"Anxiety","2016","White","All","Lower managerial and professional","Medium  (4 - 5)","N/A","16.59","17","16.19","-"
"Anxiety","2016","White","All","Lower supervisory and technical","Medium  (4 - 5)","N/A","15.37","16.14","14.6","-"
"Anxiety","2016","White","All","Never worked, unemployed, and nec","Medium  (4 - 5)","N/A","16.65","17.02","16.29","-"
"Anxiety","2016","White","All","Routine occupations","Medium  (4 - 5)","N/A","16.31","17.01","15.61","-"
"Anxiety","2016","White","All","Semi-routine occupations","Medium  (4 - 5)","N/A","16.2","16.76","15.63","-"
"Anxiety","2016","White","All","Small employers and own account workers","Medium  (4 - 5)","N/A","15.91","16.56","15.27","-"
"Anxiety","2016","White","All","Higher managerial and professional","Very Low  (0 - 1)","N/A","37.75","38.47","37.03","-"
"Anxiety","2016","White","All","Intermediate occupations","Very Low  (0 - 1)","N/A","42.01","42.76","41.27","-"
"Anxiety","2016","White","All","Lower managerial and professional","Very Low  (0 - 1)","N/A","39.29","39.82","38.76","-"
"Anxiety","2016","White","All","Lower supervisory and technical","Very Low  (0 - 1)","N/A","45.25","46.32","44.19","-"
"Anxiety","2016","White","All","Never worked, unemployed, and nec","Very Low  (0 - 1)","N/A","40.81","41.3","40.33","-"
"Anxiety","2016","White","All","Routine occupations","Very Low  (0 - 1)","N/A","44.34","45.28","43.39","-"
"Anxiety","2016","White","All","Semi-routine occupations","Very Low  (0 - 1)","N/A","43.27","44.05","42.5","-"
"Anxiety","2016","White","All","Small employers and own account workers","Very Low  (0 - 1)","N/A","43.26","44.14","42.38","-"
"Anxiety","2016","White","All","Higher managerial and professional","Low  (2 - 3)","N/A","28.93","29.6","28.26","-"
"Anxiety","2016","White","All","Intermediate occupations","Low  (2 - 3)","N/A","22.96","23.61","22.31","-"
"Anxiety","2016","White","All","Lower managerial and professional","Low  (2 - 3)","N/A","25.55","26.02","25.07","-"
"Anxiety","2016","White","All","Lower supervisory and technical","Low  (2 - 3)","N/A","22.33","23.23","21.44","-"
