"Measure","Ethnicity","Ethnicity_Type","Time","Time_Type","Region","Local_Authority","Local_Authority_Code","Value","Value_Type","Denominator"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Kensington and Chelsea","E09000020","100","%","6"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Hounslow","E09000018","!","%","12"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","North East","Middlesbrough","E06000002","N/A","%","0"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","North East","North Tyneside","E08000022","!","%","14"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","North East","Gateshead","E08000037","100","%","6"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","North East","County Durham","E06000047","100","%","16"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","North East","Hartlepool","E06000001","!","%","6"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","North East","Newcastle upon Tyne","E08000021","83","%","30"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","North East","South Tyneside","E08000023","!","%","3"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","North East","Northumberland","E06000057","!","%","6"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","North East","Redcar and Cleveland","E06000003","!","%","x"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","North East","Darlington","E06000005","!","%","8"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","North East","Sunderland","E08000024","100","%","7"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","North East","Stockton-on-Tees","E06000004","!","%","7"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Wigan","E08000010","!","%","5"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Sefton","E08000014","63","%","8"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Tameside","E08000008","70","%","10"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Rochdale","E08000005","!","%","3"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Cheshire East","E06000049","!","%","15"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Warrington","E06000007","100","%","6"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Manchester","E08000003","76","%","63"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","St. Helens","E08000013","!","%","4"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Stockport","E08000007","81","%","16"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Knowsley","E08000011","N/A","%","0"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Blackburn with Darwen","E06000008","!","%","3"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Blackpool","E06000009","!","%","5"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Bury","E08000002","100","%","6"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Cumbria","E10000006","!","%","9"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Lancashire","E10000017","86","%","28"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Halton","E06000006","!","%","3"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Liverpool","E08000012","88","%","48"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Wirral","E08000015","!","%","12"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Cheshire West and Chester","E06000050","!","%","16"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Salford","E08000006","!","%","6"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Oldham","E08000004","!","%","12"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Bolton","E08000001","!","%","13"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Trafford","E08000009","92","%","36"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","East Sussex","E10000011","!","%","11"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Reading","E06000038","!","%","5"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Isle of Wight","E06000046","!","%","x"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","West Sussex","E10000032","81","%","21"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Portsmouth","E06000044","33","%","9"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Milton Keynes","E06000042","!","%","12"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","West Berkshire","E06000037","!","%","4"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Oxfordshire","E10000025","!","%","13"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Bracknell Forest","E06000036","!","%","5"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Windsor and Maidenhead","E06000040","!","%","x"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Slough","E06000039","!","%","4"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Surrey","E10000030","84","%","37"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Medway","E06000035","!","%","12"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Wokingham","E06000041","!","%","16"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Brighton and Hove","E06000043","80","%","20"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Kent","E10000016","87","%","45"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Buckinghamshire","E10000002","!","%","17"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Southampton","E06000045","!","%","10"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Hampshire","E10000014","87","%","39"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Dorset","E10000009","77","%","13"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","South Gloucestershire","E06000025","100","%","8"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","North Somerset","E06000024","100","%","8"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Bournemouth","E06000028","100","%","7"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Cornwall","E06000052","!","%","8"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Swindon","E06000030","!","%","7"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Wiltshire","E06000054","!","%","14"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Isles of Scilly","E06000053","N/A","%","0"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Somerset","E10000027","!","%","9"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Gloucestershire","E10000013","78","%","18"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Poole","E06000029","!","%","x"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Bristol, City of","E06000023","!","%","17"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Torbay","E06000027","!","%","3"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Devon","E10000008","70","%","10"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Bath and North East Somerset","E06000022","!","%","3"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Plymouth","E06000026","75","%","12"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Sandwell","E08000028","!","%","5"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Stoke-on-Trent","E06000021","62","%","13"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Herefordshire, County of","E06000019","!","%","3"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Dudley","E08000027","!","%","11"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Walsall","E08000030","!","%","13"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Warwickshire","E10000031","83","%","18"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Staffordshire","E10000028","83","%","23"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Telford and Wrekin","E06000020","!","%","11"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Birmingham","E08000025","80","%","64"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Solihull","E08000029","!","%","12"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Shropshire","E06000051","!","%","6"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Wolverhampton","E08000031","!","%","x"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Worcestershire","E10000034","100","%","10"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Coventry","E08000026","100","%","11"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","York","E06000014","!","%","11"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Rotherham","E08000018","!","%","9"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Leeds","E08000035","88","%","43"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","North Yorkshire","E10000023","82","%","17"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Kingston upon Hull, City of","E06000010","!","%","3"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Bradford","E08000032","67","%","9"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Sheffield","E08000019","!","%","30"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","North Lincolnshire","E06000013","!","%","5"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Wakefield","E08000036","64","%","11"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Barnsley","E08000016","N/A","%","0"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Calderdale","E08000033","!","%","x"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Doncaster","E08000017","!","%","12"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","East Riding of Yorkshire","E06000011","!","%","3"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","North East Lincolnshire","E06000012","!","%","x"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Kirklees","E08000034","!","%","21"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","East","Norfolk","E10000020","76","%","267"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","East","Cambridgeshire","E10000003","75","%","327"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","East","Hertfordshire","E10000015","80","%","929"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","East","Suffolk","E10000029","77","%","385"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","East","Thurrock","E06000034","75","%","118"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","East","Southend-on-Sea","E06000033","82","%","104"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","East","Central Bedfordshire","E06000056","74","%","173"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","East","Peterborough","E06000031","74","%","140"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","East","Essex","E10000012","80","%","745"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","East","Luton","E06000032","78","%","233"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","East","Bedford","E06000055","72","%","171"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Rutland","E06000017","!","%","13"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Nottinghamshire","E10000024","76","%","363"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Leicestershire","E10000018","79","%","305"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Northamptonshire","E10000021","75","%","429"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Derbyshire","E10000007","77","%","247"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Lincolnshire","E10000019","85","%","194"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Leicester","E06000016","74","%","296"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Nottingham","E06000018","76","%","458"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Derby","E06000015","76","%","205"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Havering","E09000016","84","%","192"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Hammersmith and Fulham","E09000013","84","%","147"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Sutton","E09000029","83","%","199"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","City of London","E09000001","!","%","4"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Ealing","E09000009","76","%","348"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Bexley","E09000004","79","%","185"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Hillingdon","E09000017","80","%","398"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Lewisham","E09000023","81","%","444"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Lambeth","E09000022","84","%","373"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Islington","E09000019","82","%","272"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Hounslow","E09000018","85","%","220"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Camden","E09000007","78","%","154"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Redbridge","E09000026","82","%","303"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Merton","E09000024","76","%","198"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Westminster","E09000033","83","%","133"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Haringey","E09000014","83","%","319"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Hackney","E09000012","87","%","282"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Harrow","E09000015","84","%","243"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Croydon","E09000008","79","%","586"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Enfield","E09000010","82","%","451"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Waltham Forest","E09000031","81","%","326"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Southwark","E09000028","79","%","297"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Kingston upon Thames","E09000021","80","%","189"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Barnet","E09000003","79","%","382"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Wandsworth","E09000032","81","%","310"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Barking and Dagenham","E09000002","74","%","280"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Tower Hamlets","E09000030","78","%","201"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Brent","E09000005","73","%","251"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Greenwich","E09000011","82","%","318"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Bromley","E09000006","87","%","358"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Kensington and Chelsea","E09000020","87","%","169"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Richmond upon Thames","E09000027","84","%","230"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Newham","E09000025","84","%","268"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","North East","Hartlepool","E06000001","!","%","10"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","North East","Sunderland","E08000024","80","%","45"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","North East","South Tyneside","E08000023","88","%","34"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","North East","Gateshead","E08000037","90","%","39"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","North East","County Durham","E06000047","82","%","66"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","North East","Newcastle upon Tyne","E08000021","82","%","103"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","North East","Darlington","E06000005","89","%","28"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","North East","Middlesbrough","E06000002","67","%","76"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","North East","Stockton-on-Tees","E06000004","89","%","61"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","North East","Redcar and Cleveland","E06000003","86","%","29"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","North East","Northumberland","E06000057","78","%","54"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","North East","North Tyneside","E08000022","89","%","61"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Oldham","E08000004","73","%","144"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Salford","E08000006","76","%","202"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Stockport","E08000007","78","%","178"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Wirral","E08000015","85","%","91"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Knowsley","E08000011","78","%","36"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Sefton","E08000014","78","%","69"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Blackburn with Darwen","E06000008","76","%","51"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Wigan","E08000010","80","%","71"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Rochdale","E08000005","84","%","98"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Lancashire","E10000017","78","%","430"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Tameside","E08000008","79","%","121"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Bolton","E08000001","82","%","137"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Halton","E06000006","82","%","38"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","St. Helens","E08000013","78","%","32"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Liverpool","E08000012","75","%","266"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Cheshire East","E06000049","80","%","140"
