"Title","Reading attainments for children aged 10 to 11 (key stage 2)"
"Location","England"
"Time period","2016/17"
"Data source","Department for Education"
"Data source link","https://www.gov.uk/government/statistics/national-curriculum-assessments-key-stage-2-2017-revised"
"Source","https://www.ethnicity-facts-figures.service.gov.uk"
"Last updated","2018-08-24"
"Measure","Ethnicity","Ethnicity_Type","Time","Time_Type","Region","Local_Authority","Local_Authority_Code","Value","Value_Type","Denominator"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Brighton and Hove","E06000043","65","%","20"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Windsor and Maidenhead","E06000040","!","%","x"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Southampton","E06000045","!","%","10"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Bracknell Forest","E06000036","!","%","5"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Portsmouth","E06000044","!","%","9"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","East Sussex","E10000011","!","%","11"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Oxfordshire","E10000025","!","%","13"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Kent","E10000016","73","%","45"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Wokingham","E06000041","!","%","16"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Milton Keynes","E06000042","75","%","12"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Cornwall","E06000052","63","%","8"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Plymouth","E06000026","67","%","12"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","South Gloucestershire","E06000025","!","%","8"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Poole","E06000029","!","%","x"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Isles of Scilly","E06000053","N/A","%","0"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Torbay","E06000027","!","%","3"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Swindon","E06000030","57","%","7"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Bath and North East Somerset","E06000022","!","%","3"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Gloucestershire","E10000013","78","%","18"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Wiltshire","E06000054","!","%","14"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Devon","E10000008","70","%","10"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Bristol, City of","E06000023","!","%","17"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Bournemouth","E06000028","!","%","7"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","North Somerset","E06000024","100","%","8"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Somerset","E10000027","!","%","9"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Dorset","E10000009","77","%","13"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Warwickshire","E10000031","83","%","18"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Telford and Wrekin","E06000020","100","%","11"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Dudley","E08000027","!","%","11"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Walsall","E08000030","77","%","13"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Stoke-on-Trent","E06000021","62","%","13"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Shropshire","E06000051","!","%","6"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Sandwell","E08000028","!","%","5"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Wolverhampton","E08000031","!","%","x"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Birmingham","E08000025","75","%","64"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Solihull","E08000029","!","%","12"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Coventry","E08000026","100","%","11"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Herefordshire, County of","E06000019","!","%","3"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Worcestershire","E10000034","!","%","10"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Staffordshire","E10000028","78","%","23"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Kingston upon Hull, City of","E06000010","!","%","3"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","North Lincolnshire","E06000013","!","%","5"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Sheffield","E08000019","87","%","30"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","North East Lincolnshire","E06000012","!","%","x"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","North Yorkshire","E10000023","82","%","17"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Calderdale","E08000033","!","%","x"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","East Riding of Yorkshire","E06000011","!","%","3"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Bradford","E08000032","!","%","9"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Rotherham","E08000018","!","%","9"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Barnsley","E08000016","N/A","%","0"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Wakefield","E08000036","55","%","11"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Leeds","E08000035","79","%","43"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Kirklees","E08000034","71","%","21"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Doncaster","E08000017","!","%","12"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","York","E06000014","!","%","11"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","East","Southend-on-Sea","E06000033","78","%","104"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","East","Peterborough","E06000031","64","%","140"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","East","Bedford","E06000055","69","%","171"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","East","Suffolk","E10000029","70","%","385"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","East","Essex","E10000012","75","%","745"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","East","Hertfordshire","E10000015","78","%","929"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","East","Luton","E06000032","70","%","233"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","East","Central Bedfordshire","E06000056","71","%","173"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","East","Cambridgeshire","E10000003","74","%","327"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","East","Norfolk","E10000020","69","%","267"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","East","Thurrock","E06000034","69","%","118"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Derby","E06000015","69","%","205"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Derbyshire","E10000007","74","%","247"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Leicester","E06000016","69","%","296"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Leicestershire","E10000018","70","%","305"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Nottinghamshire","E10000024","71","%","363"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Northamptonshire","E10000021","64","%","429"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Lincolnshire","E10000019","78","%","194"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Rutland","E06000017","!","%","13"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Nottingham","E06000018","68","%","458"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Lambeth","E09000022","80","%","373"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","City of London","E09000001","!","%","4"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Hillingdon","E09000017","75","%","398"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Redbridge","E09000026","79","%","303"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Camden","E09000007","77","%","154"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Kingston upon Thames","E09000021","80","%","189"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Havering","E09000016","77","%","192"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Kensington and Chelsea","E09000020","81","%","169"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Bexley","E09000004","76","%","185"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Enfield","E09000010","75","%","451"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Southwark","E09000028","77","%","297"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Barnet","E09000003","79","%","382"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Hounslow","E09000018","78","%","220"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Merton","E09000024","77","%","198"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Islington","E09000019","77","%","272"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Ealing","E09000009","77","%","348"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Harrow","E09000015","79","%","243"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Westminster","E09000033","75","%","133"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Lewisham","E09000023","78","%","444"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Croydon","E09000008","74","%","586"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Bromley","E09000006","86","%","358"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Hammersmith and Fulham","E09000013","86","%","147"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Wandsworth","E09000032","74","%","310"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Sutton","E09000029","84","%","199"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Newham","E09000025","81","%","268"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Barking and Dagenham","E09000002","70","%","280"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Haringey","E09000014","77","%","319"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Waltham Forest","E09000031","75","%","326"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Hackney","E09000012","81","%","282"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Greenwich","E09000011","80","%","318"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Richmond upon Thames","E09000027","89","%","230"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Brent","E09000005","74","%","251"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Tower Hamlets","E09000030","74","%","201"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","North East","Hartlepool","E06000001","60","%","10"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","North East","Darlington","E06000005","79","%","28"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","North East","South Tyneside","E08000023","79","%","34"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","North East","North Tyneside","E08000022","80","%","61"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","North East","Middlesbrough","E06000002","64","%","76"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","North East","Newcastle upon Tyne","E08000021","70","%","103"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","North East","Gateshead","E08000037","82","%","39"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","North East","Redcar and Cleveland","E06000003","!","%","29"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","North East","Sunderland","E08000024","71","%","45"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","North East","Northumberland","E06000057","69","%","54"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","North East","County Durham","E06000047","79","%","66"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","North East","Stockton-on-Tees","E06000004","85","%","61"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Bury","E08000002","68","%","106"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Knowsley","E08000011","69","%","36"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Rochdale","E08000005","73","%","98"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Blackpool","E06000009","76","%","51"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Wirral","E08000015","78","%","91"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Warrington","E06000007","77","%","88"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Trafford","E08000009","81","%","200"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Wigan","E08000010","80","%","71"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Tameside","E08000008","75","%","121"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Cheshire East","E06000049","82","%","140"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Cheshire West and Chester","E06000050","70","%","96"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Sefton","E08000014","74","%","69"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Stockport","E08000007","78","%","178"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Lancashire","E10000017","71","%","430"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Bolton","E08000001","79","%","137"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","St. Helens","E08000013","72","%","32"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Salford","E08000006","70","%","202"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Liverpool","E08000012","69","%","266"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Halton","E06000006","76","%","38"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Blackburn with Darwen","E06000008","71","%","52"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Oldham","E08000004","72","%","144"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Manchester","E08000003","71","%","479"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Cumbria","E10000006","81","%","70"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","South East","Buckinghamshire","E10000002","68","%","417"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","South East","Milton Keynes","E06000042","73","%","244"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","South East","Wokingham","E06000041","84","%","113"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","South East","Southampton","E06000045","78","%","150"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","South East","Surrey","E10000030","82","%","675"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","South East","East Sussex","E10000011","77","%","218"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","South East","Hampshire","E10000014","78","%","513"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","South East","West Sussex","E10000032","74","%","407"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","South East","Oxfordshire","E10000025","76","%","458"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","South East","Bracknell Forest","E06000036","81","%","63"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","South East","Kent","E10000016","78","%","867"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","South East","Brighton and Hove","E06000043","77","%","210"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","South East","Portsmouth","E06000044","77","%","86"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","South East","Reading","E06000038","68","%","184"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","South East","Isle of Wight","E06000046","76","%","41"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","South East","Medway","E06000035","68","%","182"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","South East","West Berkshire","E06000037","77","%","86"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","South East","Slough","E06000039","69","%","199"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","South East","Windsor and Maidenhead","E06000040","77","%","117"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","South West","North Somerset","E06000024","77","%","74"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","South West","Isles of Scilly","E06000053","N/A","%","0"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","South West","Dorset","E10000009","73","%","115"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","South West","South Gloucestershire","E06000025","69","%","154"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","South West","Wiltshire","E06000054","71","%","167"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","South West","Cornwall","E06000052","81","%","154"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","South West","Swindon","E06000030","71","%","155"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","South West","Bath and North East Somerset","E06000022","77","%","81"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","South West","Gloucestershire","E10000013","71","%","273"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","South West","Torbay","E06000027","72","%","43"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","South West","Devon","E10000008","77","%","172"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","South West","Somerset","E10000027","75","%","134"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","South West","Plymouth","E06000026","73","%","84"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","South West","Poole","E06000029","75","%","44"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","South West","Bristol, City of","E06000023","72","%","375"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","South West","Bournemouth","E06000028","76","%","105"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Worcestershire","E10000034","72","%","204"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Warwickshire","E10000031","72","%","271"
