"Title","Reading attainments for children aged 10 to 11 (key stage 2)"
"Location","England"
"Time period","2016/17"
"Data source","Department for Education"
"Data source link","https://www.gov.uk/government/statistics/national-curriculum-assessments-key-stage-2-2017-revised"
"Source","https://www.ethnicity-facts-figures.service.gov.uk"
"Last updated","2018-08-24"
"Measure","Ethnicity","Ethnicity_Type","Time","Time_Type","Geography","Geography_Code","Gender","Value","Value_Type","Lower_CI","Upper_CI","Denominator"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","14","%","","","10196"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","12","%","","","5158"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","17","%","","","5038"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","22","%","","","15794"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","19","%","","","8137"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","25","%","","","7657"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","11","%","","","26156"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","9","%","","","13389"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","13","%","","","12767"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","20","%","","","9975"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","18","%","","","5107"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","22","%","","","4868"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","13","%","","","34426"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","11","%","","","17442"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","15","%","","","16984"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","14","%","","","22468"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","12","%","","","11328"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","17","%","","","11140"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","10","%","","","7506"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","8","%","","","3845"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","13","%","","","3661"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","12","%","","","4452"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","9","%","","","2269"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","14","%","","","2183"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","33","%","","","2173"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","29","%","","","1072"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","36","%","","","1101"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","21","%","","","30591"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","17","%","","","15569"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","24","%","","","15022"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","27","%","","","7029"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","23","%","","","3650"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","30","%","","","3379"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","18","%","","","3900"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","15","%","","","1983"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","21","%","","","1917"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","15","%","","","8607"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","11","%","","","4341"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","18","%","","","4266"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","23","%","","","11055"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","19","%","","","5595"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","27","%","","","5460"
"Percentage of pupils reaching the key stage 2 higher standard in reading","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","19","%","","","441663"
"Percentage of pupils reaching the key stage 2 higher standard in reading","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","17","%","","","225639"
"Percentage of pupils reaching the key stage 2 higher standard in reading","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","22","%","","","216024"
"Percentage of pupils reaching the key stage 2 higher standard in reading","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","20","%","","","406144"
"Percentage of pupils reaching the key stage 2 higher standard in reading","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","17","%","","","207438"
"Percentage of pupils reaching the key stage 2 higher standard in reading","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","23","%","","","198706"
"Percentage of pupils reaching the key stage 2 higher standard in reading","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","31","%","","","1701"
"Percentage of pupils reaching the key stage 2 higher standard in reading","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","27","%","","","864"
"Percentage of pupils reaching the key stage 2 higher standard in reading","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","36","%","","","837"
"Percentage of pupils reaching the key stage 2 higher standard in reading","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","5","%","","","434"
"Percentage of pupils reaching the key stage 2 higher standard in reading","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","3","%","","","231"
"Percentage of pupils reaching the key stage 2 higher standard in reading","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","6","%","","","203"
"Percentage of pupils reaching the key stage 2 higher standard in reading","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","2","%","","","1993"
"Percentage of pupils reaching the key stage 2 higher standard in reading","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","2","%","","","1043"
"Percentage of pupils reaching the key stage 2 higher standard in reading","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","3","%","","","950"
"Percentage of pupils reaching the key stage 2 higher standard in reading","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","16","%","","","31391"
"Percentage of pupils reaching the key stage 2 higher standard in reading","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","14","%","","","16063"
"Percentage of pupils reaching the key stage 2 higher standard in reading","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","19","%","","","15328"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","13","%","","","10324"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","11","%","","","5245"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","15","%","","","5079"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Unknown","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","16","%","","","4879"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Unknown","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","14","%","","","2560"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Unknown","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","19","%","","","2319"
"Percentage of pupils reaching the key stage 2 higher standard in reading","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","25","%","","","599737"
"Percentage of pupils reaching the key stage 2 higher standard in reading","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","21","%","","","306348"
"Percentage of pupils reaching the key stage 2 higher standard in reading","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","28","%","","","293389"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","21","%","","","65291"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","19","%","","","33470"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","24","%","","","31821"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","20","%","","","10719"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","18","%","","","5464"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","23","%","","","5255"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","29","%","","","17146"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","25","%","","","8792"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","33","%","","","8354"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","16","%","","","26842"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","14","%","","","13722"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","18","%","","","13120"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","26","%","","","10584"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","23","%","","","5492"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","29","%","","","5092"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","19","%","","","35699"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","16","%","","","18102"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","23","%","","","17597"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","20","%","","","23612"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","17","%","","","11907"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","24","%","","","11705"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","17","%","","","7328"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","13","%","","","3755"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","20","%","","","3573"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","18","%","","","4759"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","15","%","","","2440"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","21","%","","","2319"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","40","%","","","2288"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","36","%","","","1149"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","44","%","","","1139"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","27","%","","","33043"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","23","%","","","16679"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","30","%","","","16364"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","33","%","","","7645"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","29","%","","","3986"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","38","%","","","3659"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","25","%","","","4315"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","21","%","","","2135"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","29","%","","","2180"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","20","%","","","8994"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","17","%","","","4451"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","24","%","","","4543"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","28","%","","","12089"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","25","%","","","6107"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","32","%","","","5982"
"Percentage of pupils reaching the key stage 2 higher standard in reading","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","25","%","","","447214"
"Percentage of pupils reaching the key stage 2 higher standard in reading","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","22","%","","","228530"
"Percentage of pupils reaching the key stage 2 higher standard in reading","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","29","%","","","218684"
"Percentage of pupils reaching the key stage 2 higher standard in reading","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","26","%","","","408607"
"Percentage of pupils reaching the key stage 2 higher standard in reading","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","23","%","","","208724"
"Percentage of pupils reaching the key stage 2 higher standard in reading","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","29","%","","","199883"
"Percentage of pupils reaching the key stage 2 higher standard in reading","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","38","%","","","1593"
"Percentage of pupils reaching the key stage 2 higher standard in reading","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","33","%","","","823"
"Percentage of pupils reaching the key stage 2 higher standard in reading","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","42","%","","","770"
"Percentage of pupils reaching the key stage 2 higher standard in reading","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","5","%","","","464"
"Percentage of pupils reaching the key stage 2 higher standard in reading","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","3","%","","","242"
"Percentage of pupils reaching the key stage 2 higher standard in reading","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","7","%","","","222"
"Percentage of pupils reaching the key stage 2 higher standard in reading","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","4","%","","","2179"
"Percentage of pupils reaching the key stage 2 higher standard in reading","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","4","%","","","1083"
"Percentage of pupils reaching the key stage 2 higher standard in reading","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","5","%","","","1096"
"Percentage of pupils reaching the key stage 2 higher standard in reading","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","21","%","","","34371"
"Percentage of pupils reaching the key stage 2 higher standard in reading","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","19","%","","","17658"
"Percentage of pupils reaching the key stage 2 higher standard in reading","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","24","%","","","16713"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","18","%","","","10889"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","16","%","","","5694"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","21","%","","","5195"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Unknown","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","21","%","","","5313"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Unknown","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","18","%","","","2724"
"Percentage of pupils reaching the key stage 2 higher standard in reading","Unknown","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","24","%","","","2589"
