"Title","Reading, writing and maths attainments for children aged 10 to 11 (key stage 2)"
"Location","England"
"Time period","2016/17"
"Data source","Department for Education"
"Data source link","https://www.gov.uk/government/statistics/national-curriculum-assessments-key-stage-2-2016-revised"
"Source","https://www.ethnicity-facts-figures.service.gov.uk"
"Last updated","2018-08-24"
"Measure","Ethnicity","Ethnicity_Type","Time","Time_Type","Region","Local_Authority","Local_Authority_Code","Value","Value_Type","Denominator"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Waltham Forest","E09000031","86","%","35"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Enfield","E09000010","!","%","14"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Merton","E09000024","!","%","13"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Camden","E09000007","!","%","12"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Hounslow","E09000018","!","%","12"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Islington","E09000019","!","%","6"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","City of London","E09000001","N/A","%","0"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Barking and Dagenham","E09000002","!","%","9"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Southwark","E09000028","65","%","34"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Newham","E09000025","100","%","15"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Tower Hamlets","E09000030","72","%","18"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Haringey","E09000014","76","%","33"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Harrow","E09000015","!","%","9"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Richmond upon Thames","E09000027","67","%","24"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Havering","E09000016","76","%","17"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Westminster","E09000033","100","%","12"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Croydon","E09000008","85","%","26"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Bexley","E09000004","86","%","21"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Brent","E09000005","!","%","10"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Bromley","E09000006","88","%","34"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Lewisham","E09000023","80","%","45"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Hackney","E09000012","80","%","15"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Wandsworth","E09000032","!","%","5"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Ealing","E09000009","!","%","9"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Barnet","E09000003","89","%","45"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Hillingdon","E09000017","100","%","5"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Kingston upon Thames","E09000021","!","%","21"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Hammersmith and Fulham","E09000013","!","%","x"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Lambeth","E09000022","67","%","18"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","London","Greenwich","E09000011","85","%","33"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","North East","North Tyneside","E08000022","79","%","14"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","North East","Newcastle upon Tyne","E08000021","70","%","30"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","North East","Middlesbrough","E06000002","N/A","%","0"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","North East","County Durham","E06000047","75","%","16"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","North East","Northumberland","E06000057","!","%","6"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","North East","Hartlepool","E06000001","!","%","6"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","North East","Stockton-on-Tees","E06000004","!","%","7"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","North East","Sunderland","E08000024","100","%","7"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","North East","Darlington","E06000005","!","%","8"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","North East","Redcar and Cleveland","E06000003","!","%","x"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","North East","Gateshead","E08000037","100","%","6"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","North East","South Tyneside","E08000023","!","%","3"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Trafford","E08000009","86","%","36"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Sefton","E08000014","63","%","8"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Wirral","E08000015","67","%","12"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Tameside","E08000008","60","%","10"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Rochdale","E08000005","!","%","3"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Salford","E08000006","!","%","6"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Blackburn with Darwen","E06000008","!","%","3"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Bury","E08000002","100","%","6"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Knowsley","E08000011","N/A","%","0"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Liverpool","E08000012","83","%","48"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Cumbria","E10000006","67","%","9"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Oldham","E08000004","!","%","12"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Cheshire East","E06000049","!","%","15"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","St. Helens","E08000013","!","%","4"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Halton","E06000006","!","%","3"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Warrington","E06000007","!","%","6"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Stockport","E08000007","69","%","16"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Manchester","E08000003","71","%","63"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Cheshire West and Chester","E06000050","!","%","16"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Lancashire","E10000017","68","%","28"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Wigan","E08000010","!","%","5"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Blackpool","E06000009","!","%","5"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Bolton","E08000001","77","%","13"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Bracknell Forest","E06000036","100","%","5"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Isle of Wight","E06000046","!","%","x"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Medway","E06000035","75","%","12"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Buckinghamshire","E10000002","!","%","17"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Milton Keynes","E06000042","75","%","12"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Wokingham","E06000041","!","%","16"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Windsor and Maidenhead","E06000040","!","%","x"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Kent","E10000016","73","%","45"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Portsmouth","E06000044","!","%","9"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Southampton","E06000045","!","%","10"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Oxfordshire","E10000025","69","%","13"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","West Berkshire","E06000037","!","%","4"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","East Sussex","E10000011","!","%","11"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Reading","E06000038","!","%","5"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Surrey","E10000030","76","%","37"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Hampshire","E10000014","82","%","39"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Brighton and Hove","E06000043","65","%","20"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","West Sussex","E10000032","76","%","21"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Slough","E06000039","100","%","4"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","South Gloucestershire","E06000025","!","%","8"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Somerset","E10000027","!","%","9"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Bournemouth","E06000028","!","%","7"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Swindon","E06000030","57","%","7"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Plymouth","E06000026","58","%","12"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Gloucestershire","E10000013","72","%","18"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Cornwall","E06000052","63","%","8"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Bath and North East Somerset","E06000022","!","%","3"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Dorset","E10000009","77","%","13"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Isles of Scilly","E06000053","N/A","%","0"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Torbay","E06000027","!","%","3"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Devon","E10000008","60","%","10"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Wiltshire","E06000054","79","%","14"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Poole","E06000029","!","%","x"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Bristol, City of","E06000023","!","%","17"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","North Somerset","E06000024","100","%","8"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Solihull","E08000029","!","%","12"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Birmingham","E08000025","70","%","64"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Staffordshire","E10000028","70","%","23"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Coventry","E08000026","100","%","11"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Warwickshire","E10000031","83","%","18"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Worcestershire","E10000034","!","%","10"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Walsall","E08000030","77","%","13"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Shropshire","E06000051","!","%","6"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Dudley","E08000027","!","%","11"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Telford and Wrekin","E06000020","!","%","11"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Wolverhampton","E08000031","!","%","x"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Herefordshire, County of","E06000019","100","%","3"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Stoke-on-Trent","E06000021","62","%","13"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Sandwell","E08000028","100","%","5"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Kirklees","E08000034","71","%","21"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Barnsley","E08000016","N/A","%","0"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","North East Lincolnshire","E06000012","!","%","x"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","East Riding of Yorkshire","E06000011","100","%","3"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","York","E06000014","73","%","11"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Sheffield","E08000019","87","%","30"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Wakefield","E08000036","45","%","11"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Leeds","E08000035","79","%","43"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Doncaster","E08000017","!","%","12"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Calderdale","E08000033","!","%","x"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","North Yorkshire","E10000023","82","%","17"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","North Lincolnshire","E06000013","!","%","5"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Bradford","E08000032","67","%","9"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Rotherham","E08000018","67","%","9"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Kingston upon Hull, City of","E06000010","100","%","3"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","East","Central Bedfordshire","E06000056","55","%","173"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","East","Suffolk","E10000029","59","%","385"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","East","Southend-on-Sea","E06000033","73","%","104"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","East","Essex","E10000012","66","%","745"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","East","Peterborough","E06000031","53","%","140"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","East","Bedford","E06000055","54","%","171"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","East","Cambridgeshire","E10000003","61","%","327"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","East","Thurrock","E06000034","56","%","118"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","East","Hertfordshire","E10000015","65","%","929"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","East","Norfolk","E10000020","57","%","267"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","East","Luton","E06000032","59","%","233"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Lincolnshire","E10000019","68","%","194"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Nottinghamshire","E10000024","61","%","363"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Leicester","E06000016","59","%","296"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Northamptonshire","E10000021","51","%","429"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Leicestershire","E10000018","59","%","305"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Nottingham","E06000018","60","%","458"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Derbyshire","E10000007","61","%","247"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Rutland","E06000017","69","%","13"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Derby","E06000015","57","%","205"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Bromley","E09000006","77","%","358"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Enfield","E09000010","68","%","451"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Kensington and Chelsea","E09000020","73","%","169"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Brent","E09000005","61","%","251"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Lewisham","E09000023","66","%","444"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Kingston upon Thames","E09000021","69","%","189"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Barnet","E09000003","69","%","382"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Barking and Dagenham","E09000002","60","%","280"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Merton","E09000024","65","%","198"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Haringey","E09000014","67","%","319"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Richmond upon Thames","E09000027","75","%","230"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Hammersmith and Fulham","E09000013","76","%","147"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Mixed","ONS 2001 5+1","2016/2017","Academic year","London","Waltham Forest","E09000031","66","%","326"
