"Measure","Ethnicity","Ethnicity_Type","Time","Time_Type","Geography","Geography_Code","Gender","FSM","Value","Value_Type","Denominator"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","23","%","68312"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","19","%","34773"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","26","%","33539"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","22","%","10383"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","19","%","5175"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","25","%","5208"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","31","%","18435"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","27","%","9412"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","36","%","9023"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","17","%","28158"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","14","%","14430"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","20","%","13728"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","25","%","11336"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","22","%","5756"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","29","%","5580"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","22","%","35798"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","18","%","18178"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","26","%","17620"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","23","%","24111"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","20","%","12246"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","27","%","11865"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","18","%","6818"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","15","%","3419"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","21","%","3399"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","20","%","4869"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","17","%","2513"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","24","%","2356"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","32","%","2983"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","29","%","1539"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","36","%","1444"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","26","%","37891"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","23","%","19275"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","30","%","18616"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","32","%","8877"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","28","%","4602"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","36","%","4275"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","25","%","5503"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","22","%","2772"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","28","%","2731"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","20","%","9808"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","16","%","4939"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","23","%","4869"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","27","%","13703"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","24","%","6962"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","31","%","6741"
"Percentage of pupils reaching the key stage 1 higher standard in reading","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","24","%","477297"
"Percentage of pupils reaching the key stage 1 higher standard in reading","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","20","%","244555"
"Percentage of pupils reaching the key stage 1 higher standard in reading","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","27","%","232742"
"Percentage of pupils reaching the key stage 1 higher standard in reading","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","24","%","428456"
"Percentage of pupils reaching the key stage 1 higher standard in reading","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","21","%","219455"
"Percentage of pupils reaching the key stage 1 higher standard in reading","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","28","%","209001"
"Percentage of pupils reaching the key stage 1 higher standard in reading","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","30","%","1725"
"Percentage of pupils reaching the key stage 1 higher standard in reading","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","26","%","898"
"Percentage of pupils reaching the key stage 1 higher standard in reading","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","35","%","827"
"Percentage of pupils reaching the key stage 1 higher standard in reading","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","4","%","604"
"Percentage of pupils reaching the key stage 1 higher standard in reading","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","6","%","323"
"Percentage of pupils reaching the key stage 1 higher standard in reading","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","3","%","281"
"Percentage of pupils reaching the key stage 1 higher standard in reading","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","3","%","2417"
"Percentage of pupils reaching the key stage 1 higher standard in reading","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","2","%","1243"
"Percentage of pupils reaching the key stage 1 higher standard in reading","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","4","%","1174"
"Percentage of pupils reaching the key stage 1 higher standard in reading","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","19","%","44095"
"Percentage of pupils reaching the key stage 1 higher standard in reading","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","17","%","22636"
"Percentage of pupils reaching the key stage 1 higher standard in reading","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","21","%","21459"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","18","%","11771"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","15","%","6053"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","20","%","5718"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Unknown","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","All","All","17","%","7541"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Unknown","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Boys","All","14","%","3876"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Unknown","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2015/2016","Academic year","England","E92000001","Girls","All","19","%","3665"
"Percentage of pupils reaching the key stage 1 higher standard in reading","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","25","%","653945"
"Percentage of pupils reaching the key stage 1 higher standard in reading","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","22","%","335251"
"Percentage of pupils reaching the key stage 1 higher standard in reading","All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","29","%","318694"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","24","%","68231"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","21","%","35046"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Asian: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","28","%","33185"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","22","%","10248"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","19","%","5193"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Asian: Bangladeshi","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","26","%","5055"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","33","%","19178"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","29","%","9922"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Asian: Indian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","37","%","9256"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","18","%","27378"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","16","%","14042"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Asian: Pakistani","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","21","%","13336"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","26","%","11427"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","22","%","5889"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Asian: Other Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","30","%","5538"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","23","%","36042"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","19","%","18199"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Black: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","27","%","17843"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","24","%","24676"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","21","%","12402"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Black: African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","28","%","12274"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","20","%","6430"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","17","%","3300"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Black: Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","23","%","3130"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","22","%","4936"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","17","%","2497"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Black: Other Black","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","26","%","2439"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","35","%","3151"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","33","%","1610"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Chinese","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","38","%","1541"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","27","%","40268"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","23","%","20597"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Mixed: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","31","%","19671"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","32","%","9595"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","28","%","4855"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Mixed: White and Asian","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","36","%","4740"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","26","%","5633"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","21","%","2855"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Mixed:White and Black African","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","30","%","2778"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","21","%","10315"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","18","%","5259"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Mixed: White and Black Caribbean","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","25","%","5056"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","29","%","14725"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","24","%","7628"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Mixed: Other Mixed","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","33","%","7097"
"Percentage of pupils reaching the key stage 1 higher standard in reading","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","26","%","486574"
"Percentage of pupils reaching the key stage 1 higher standard in reading","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","22","%","249663"
"Percentage of pupils reaching the key stage 1 higher standard in reading","White: All","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","29","%","236911"
"Percentage of pupils reaching the key stage 1 higher standard in reading","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","26","%","434866"
"Percentage of pupils reaching the key stage 1 higher standard in reading","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","23","%","223181"
"Percentage of pupils reaching the key stage 1 higher standard in reading","White: British","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","30","%","211685"
"Percentage of pupils reaching the key stage 1 higher standard in reading","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","30","%","1656"
"Percentage of pupils reaching the key stage 1 higher standard in reading","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","28","%","872"
"Percentage of pupils reaching the key stage 1 higher standard in reading","White: Irish","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","33","%","784"
"Percentage of pupils reaching the key stage 1 higher standard in reading","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","5","%","642"
"Percentage of pupils reaching the key stage 1 higher standard in reading","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","4","%","322"
"Percentage of pupils reaching the key stage 1 higher standard in reading","White: Traveller of Irish Heritage","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","6","%","320"
"Percentage of pupils reaching the key stage 1 higher standard in reading","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","2","%","2443"
"Percentage of pupils reaching the key stage 1 higher standard in reading","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","2","%","1268"
"Percentage of pupils reaching the key stage 1 higher standard in reading","White: Gypsy/Roma","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","3","%","1175"
"Percentage of pupils reaching the key stage 1 higher standard in reading","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","20","%","46967"
"Percentage of pupils reaching the key stage 1 higher standard in reading","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","18","%","24020"
"Percentage of pupils reaching the key stage 1 higher standard in reading","White: Other White","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","23","%","22947"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","All","All","18","%","12254"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Boys","All","15","%","6326"
"Percentage of pupils reaching the key stage 1 higher standard in reading","Other","ONS 2001 16+1 plus Irish Traveller and Gypsy/Roma","2016/2017","Academic year","England","E92000001","Girls","All","21","%","5928"
