"Measure","Ethnicity","Ethnicity_Type","Time","Time_Type","Region","Local_Authority","Local_Authority_Code","Value","Value_Type","Denominator"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Black","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","York","E06000014","!","","6"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Black","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","North Yorkshire","E10000023","55","","11"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Black","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Kirklees","E08000034","65","","95"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Black","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","North Lincolnshire","E06000013","45","","11"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Black","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Leeds","E08000035","66","","561"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Black","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Rotherham","E08000018","74","","35"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Black","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Barnsley","E08000016","80","","15"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Black","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Calderdale","E08000033","74","","19"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Black","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Sheffield","E08000019","71","","296"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Black","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","North East Lincolnshire","E06000012","!","","3"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Black","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","East Riding of Yorkshire","E06000011","!","","5"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Black","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Wakefield","E08000036","69","","35"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","East","Hertfordshire","E10000015","90","","52"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","East","Luton","E06000032","100","","8"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","East","Cambridgeshire","E10000003","71","","38"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","East","Thurrock","E06000034","100","","15"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","East","Norfolk","E10000020","80","","25"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","East","Peterborough","E06000031","!","","7"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","East","Bedford","E06000055","100","","6"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","East","Central Bedfordshire","E06000056","73","","15"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","East","Suffolk","E10000029","57","","7"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","East","Essex","E10000012","93","","54"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","East","Southend-on-Sea","E06000033","73","","11"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Derbyshire","E10000007","86","","21"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Nottingham","E06000018","100","","17"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Leicestershire","E10000018","86","","29"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Leicester","E06000016","!","","9"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Northamptonshire","E10000021","!","","19"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Rutland","E06000017","!","","0"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Derby","E06000015","100","","11"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Nottinghamshire","E10000024","!","","22"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Lincolnshire","E10000019","100","","16"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","Bromley","E09000006","!","","31"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","Newham","E09000025","57","","14"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","Wandsworth","E09000032","73","","11"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","Southwark","E09000028","!","","33"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","Croydon","E09000008","100","","15"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","Hammersmith and Fulham","E09000013","!","","5"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","Richmond upon Thames","E09000027","100","","14"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","Kingston upon Thames","E09000021","!","","18"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","Bexley","E09000004","!","","25"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","Barnet","E09000003","!","","50"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","Kensington and Chelsea","E09000020","!","","5"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","Merton","E09000024","100","","13"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","Lewisham","E09000023","!","","41"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","Redbridge","E09000026","100","","21"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","Ealing","E09000009","100","","14"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","Islington","E09000019","!","","4"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","Lambeth","E09000022","!","","16"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","Waltham Forest","E09000031","76","","21"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","Camden","E09000007","!","","14"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","Brent","E09000005","!","","4"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","Enfield","E09000010","100","","17"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","Hackney","E09000012","100","","17"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","Harrow","E09000015","!","","20"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","Hillingdon","E09000017","!","","5"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","Tower Hamlets","E09000030","100","","11"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","Haringey","E09000014","71","","21"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","Sutton","E09000029","100","","25"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","Hounslow","E09000018","100","","10"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","Greenwich","E09000011","!","","42"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","Westminster","E09000033","100","","11"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","Barking and Dagenham","E09000002","!","","11"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","City of London","E09000001","!","","0"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","London","Havering","E09000016","!","","17"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North East","Hartlepool","E06000001","!","","6"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North East","South Tyneside","E08000023","!","","0"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North East","Sunderland","E08000024","!","","7"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North East","Newcastle upon Tyne","E08000021","!","","15"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North East","North Tyneside","E08000022","100","","7"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North East","Stockton-on-Tees","E06000004","!","","8"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North East","Gateshead","E08000037","!","","4"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North East","Northumberland","E06000057","!","","4"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North East","County Durham","E06000047","81","","16"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North East","Middlesbrough","E06000002","!","","!"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North East","Redcar and Cleveland","E06000003","!","","4"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North East","Darlington","E06000005","!","","!"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Cheshire West and Chester","E06000050","!","","10"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Stockport","E08000007","!","","19"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Lancashire","E10000017","82","","33"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Liverpool","E08000012","84","","49"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Tameside","E08000008","!","","7"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Sefton","E08000014","!","","5"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Trafford","E08000009","100","","33"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Rochdale","E08000005","100","","8"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Manchester","E08000003","81","","57"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Salford","E08000006","100","","7"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Cumbria","E10000006","79","","14"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Warrington","E06000007","100","","11"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Halton","E06000006","!","","!"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Wirral","E08000015","!","","18"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Knowsley","E08000011","!","","3"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Oldham","E08000004","!","","7"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","St. Helens","E08000013","57","","7"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Blackburn with Darwen","E06000008","!","","5"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Bury","E08000002","!","","10"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Wigan","E08000010","100","","12"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Blackpool","E06000009","!","","4"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Bolton","E08000001","100","","6"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Cheshire East","E06000049","!","","12"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Buckinghamshire","E10000002","100","","19"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Brighton and Hove","E06000043","100","","6"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Slough","E06000039","!","","4"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Wokingham","E06000041","!","","18"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Kent","E10000016","93","","40"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Bracknell Forest","E06000036","!","","3"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","West Sussex","E10000032","71","","24"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Isle of Wight","E06000046","!","","!"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","West Berkshire","E06000037","!","","6"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Surrey","E10000030","92","","48"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Portsmouth","E06000044","!","","6"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Windsor and Maidenhead","E06000040","!","","4"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Medway","E06000035","!","","14"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","East Sussex","E10000011","47","","17"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Oxfordshire","E10000025","!","","20"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Reading","E06000038","!","","5"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Southampton","E06000045","!","","12"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Hampshire","E10000014","84","","43"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Milton Keynes","E06000042","100","","17"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","Gloucestershire","E10000013","82","","17"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","Dorset","E10000009","100","","6"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","Somerset","E10000027","!","","5"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","Isles of Scilly","E06000053","!","","0"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","Bristol, City of","E06000023","69","","16"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","Torbay","E06000027","!","","7"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","North Somerset","E06000024","!","","5"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","Wiltshire","E06000054","!","","12"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","Devon","E10000008","!","","9"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","Cornwall","E06000052","!","","9"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","Poole","E06000029","!","","!"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","Swindon","E06000030","!","","5"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","Bournemouth","E06000028","!","","5"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","South Gloucestershire","E06000025","!","","7"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","Plymouth","E06000026","100","","6"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","Bath and North East Somerset","E06000022","!","","8"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Staffordshire","E10000028","89","","27"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Dudley","E08000027","63","","8"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Wolverhampton","E08000031","!","","8"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Stoke-on-Trent","E06000021","!","","11"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Solihull","E08000029","!","","10"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Telford and Wrekin","E06000020","!","","5"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Birmingham","E08000025","92","","52"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Shropshire","E06000051","!","","9"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Herefordshire, County of","E06000019","!","","!"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Warwickshire","E10000031","!","","16"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Sandwell","E08000028","100","","6"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Coventry","E08000026","!","","9"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Walsall","E08000030","100","","10"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Worcestershire","E10000034","40","","10"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Kirklees","E08000034","!","","10"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","York","E06000014","!","","9"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","North Yorkshire","E10000023","!","","16"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Bradford","E08000032","50","","6"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","North Lincolnshire","E06000013","100","","6"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Barnsley","E08000016","!","","3"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Calderdale","E08000033","!","","3"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Kingston upon Hull, City of","E06000010","!","","!"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Leeds","E08000035","88","","43"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Rotherham","E08000018","100","","7"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","North East Lincolnshire","E06000012","!","","!"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Doncaster","E08000017","75","","12"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","East Riding of Yorkshire","E06000011","!","","5"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Sheffield","E08000019","!","","21"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Wakefield","E08000036","79","","14"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Thurrock","E06000034","73","","115"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Hertfordshire","E10000015","78","","833"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Bedford","E06000055","72","","171"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Cambridgeshire","E10000003","77","","313"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Norfolk","E10000020","71","","236"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Suffolk","E10000029","72","","370"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Luton","E06000032","69","","243"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Essex","E10000012","78","","711"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Central Bedfordshire","E06000056","74","","166"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Southend-on-Sea","E06000033","76","","127"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Peterborough","E06000031","65","","144"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Nottinghamshire","E10000024","77","","330"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Nottingham","E06000018","68","","366"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Leicestershire","E10000018","73","","294"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Derby","E06000015","71","","210"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Lincolnshire","E10000019","74","","180"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Leicester","E06000016","72","","279"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Rutland","E06000017","67","","12"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Derbyshire","E10000007","75","","190"
