"Title","Writing attainments for children aged 5 to 7 (key stage 1)"
"Location","England"
"Time period","2015/16"
"Data source","Department for Education"
"Data source link","https://www.gov.uk/government/statistics/phonics-screening-check-and-key-stage-1-assessments-england-2016"
"Source","https://www.ethnicity-facts-figures.service.gov.uk/"
"Last updated","12/1/17"
"Measure","Time","Time_type","Region","Local Authority","LA Code","Ethnicity","Ethnicity type","Gender","Gender_type","Value","Value_type","Denominator"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Waltham Forest","E09000031","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","25"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Bracknell Forest","E06000036","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","100","%","3"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Brighton and Hove","E06000043","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","100","%","11"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Buckinghamshire","E10000002","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","11"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","East Sussex","E10000011","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","100","%","4"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Hampshire","E10000014","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","88","%","26"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Isle of Wight","E06000046","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","0"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Kent","E10000016","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","86","%","35"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Medway","E06000035","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","!"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Milton Keynes","E06000042","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","79","%","14"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Oxfordshire","E10000025","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","12"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Portsmouth","E06000044","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","100","%","6"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Reading","E06000038","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","7"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Slough","E06000039","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","3"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Southampton","E06000045","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","10"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Surrey","E10000030","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","82","%","17"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","West Berkshire","E06000037","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","4"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","West Sussex","E10000032","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","13"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Windsor and Maidenhead","E06000040","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","3"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South East","Wokingham","E06000041","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","9"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South West","Bath and North East Somerset","E06000022","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","3"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South West","Bournemouth","E06000028","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","10"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South West","Bristol, City of","E06000023","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","100","%","4"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South West","Cornwall","E06000052","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","100","%","4"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South West","Devon","E10000008","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","63","%","8"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South West","Dorset","E10000009","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","6"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South West","Gloucestershire","E10000013","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","5"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South West","Isles of Scilly","E06000053","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","!"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South West","North Somerset","E06000024","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","6"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South West","Plymouth","E06000026","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","!"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South West","Poole","E06000029","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","0"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South West","Somerset","E10000027","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","4"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South West","South Gloucestershire","E06000025","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","10"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South West","Swindon","E06000030","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","4"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South West","Torbay","E06000027","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","4"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","South West","Wiltshire","E06000054","Chinese","White/Asian/Black/Mixed/Chinese","Girls","All/Boys/Girls","!","%","7"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","North East","County Durham","E06000047","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","67","%","33"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","North East","Darlington","E06000005","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","19"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","North East","Gateshead","E08000037","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","50","%","28"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","North East","Hartlepool","E06000001","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","7"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","North East","Middlesbrough","E06000002","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","47","%","45"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","North East","Newcastle upon Tyne","E08000021","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","65","%","82"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","North East","North Tyneside","E08000022","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","70","%","27"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","North East","Northumberland","E06000057","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","63","%","30"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","North East","Redcar and Cleveland","E06000003","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","21"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","North East","South Tyneside","E08000023","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","67","%","27"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","North East","Stockton-on-Tees","E06000004","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","53","%","34"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","North East","Sunderland","E08000024","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","65","%","23"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","North West","Blackburn with Darwen","E06000008","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","57","%","37"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","North West","Blackpool","E06000009","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","58","%","24"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","North West","Bolton","E08000001","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","64","%","96"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","North West","Bury","E08000002","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","42","%","38"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","North West","Cheshire East","E06000049","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","63","%","72"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","North West","Cheshire West and Chester","E06000050","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","63","%","54"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","North West","Cumbria","E10000006","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","41","%","44"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","North West","Halton","E06000006","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","58","%","19"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","North West","Knowsley","E08000011","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","65","%","17"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","North West","Lancashire","E10000017","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","59","%","238"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","North West","Liverpool","E08000012","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","43","%","128"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","North West","Manchester","E08000003","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","61","%","277"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","North West","Oldham","E08000004","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","60","%","84"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","North West","Rochdale","E08000005","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","58","%","71"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","North West","Salford","E08000006","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","62","%","136"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","North West","Sefton","E08000014","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","52","%","33"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","North West","St. Helens","E08000013","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","55","%","22"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","North West","Stockport","E08000007","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","58","%","102"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","North West","Tameside","E08000008","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","57","%","63"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","North West","Trafford","E08000009","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","56","%","102"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","North West","Warrington","E06000007","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","70","%","47"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","North West","Wigan","E08000010","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","65","%","43"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","North West","Wirral","E08000015","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","67","%","57"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","Barnsley","E08000016","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","66","%","41"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","Bradford","E08000032","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","53","%","256"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","Calderdale","E08000033","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","46","%","57"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","Doncaster","E08000017","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","57","%","54"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","East Riding of Yorkshire","E06000011","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","60","%","45"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","Kingston upon Hull, City of","E06000010","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","73","%","60"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","Kirklees","E08000034","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","55","%","209"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","Leeds","E08000035","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","46","%","329"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","North East Lincolnshire","E06000012","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","71","%","31"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","North Lincolnshire","E06000013","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","24"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","North Yorkshire","E10000023","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","50","%","70"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","Rotherham","E08000018","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","49","%","57"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","Sheffield","E08000019","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","55","%","247"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","Wakefield","E08000036","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","59","%","74"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","Yorkshire and The Humber","York","E06000014","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","55","%","33"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","East Midlands","Derby","E06000015","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","51","%","137"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","East Midlands","Derbyshire","E10000007","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","56","%","132"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","East Midlands","Leicester","E06000016","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","50","%","172"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","East Midlands","Leicestershire","E10000018","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","65","%","160"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","East Midlands","Lincolnshire","E10000019","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","62","%","116"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","East Midlands","Northamptonshire","E10000021","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","60","%","293"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","East Midlands","Nottingham","E06000018","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","56","%","256"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","East Midlands","Nottinghamshire","E10000024","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","63","%","219"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","East Midlands","Rutland","E06000017","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","10"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","West Midlands","Birmingham","E08000025","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","52","%","677"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","West Midlands","Coventry","E08000026","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","56","%","153"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","West Midlands","Dudley","E08000027","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","63","%","123"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","West Midlands","Herefordshire, County of","E06000019","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","72","%","18"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","West Midlands","Sandwell","E08000028","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","50","%","203"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","West Midlands","Shropshire","E06000051","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","49","%","39"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","West Midlands","Solihull","E08000029","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","67","%","117"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","West Midlands","Staffordshire","E10000028","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","58","%","168"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","West Midlands","Stoke-on-Trent","E06000021","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","53","%","80"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","West Midlands","Telford and Wrekin","E06000020","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","76","%","55"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","West Midlands","Walsall","E08000030","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","54","%","114"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","West Midlands","Warwickshire","E10000031","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","62","%","153"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","West Midlands","Wolverhampton","E08000031","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","54","%","209"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","West Midlands","Worcestershire","E10000034","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","52","%","124"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","East","Bedford","E06000055","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","59","%","122"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","East","Cambridgeshire","E10000003","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","59","%","188"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","East","Central Bedfordshire","E06000056","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","57","%","97"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","East","Essex","E10000012","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","65","%","386"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","East","Hertfordshire","E10000015","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","66","%","530"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","East","Luton","E06000032","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","61","%","168"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","East","Norfolk","E10000020","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","68","%","149"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","East","Peterborough","E06000031","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","58","%","88"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","East","Southend-on-Sea","E06000033","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","54","%","68"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","East","Suffolk","E10000029","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","60","%","239"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","East","Thurrock","E06000034","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","59","%","73"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Camden","E09000007","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","68","%","109"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","City of London","E09000001","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","!","%","!"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Hackney","E09000012","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","79","%","148"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Hammersmith and Fulham","E09000013","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","63","%","107"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Haringey","E09000014","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","74","%","178"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Islington","E09000019","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","66","%","148"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Kensington and Chelsea","E09000020","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","64","%","78"
"% of pupils reaching the key stage 1 expected standard in writing by ethnicity and gender","2015 - 2016","Academic year","London","Lambeth","E09000022","Mixed","White/Asian/Black/Mixed/Chinese","Boys","All/Boys/Girls","67","%","232"
