"Title","Well-being: Life satisfaction"
"Location","UK"
"Time period","2012 to 2016"
"Data source","Office for National Statistics"
"Data source link","https://www.ons.gov.uk/peoplepopulationandcommunity/wellbeing/datasets/measuringnationalwellbeinglifesatisfaction"
"Source","https://www.ethnicity-facts-figures.service.gov.uk/"
"Last updated","-"
"Measure","Year","Ethnicity","Sex","NS-SEC","Threshold","Mean","Percentage","Upper Confidence Interval","Lower Confidence Interval","Sample Size"
"Life Satisfaction","2015","Other Asian background","All","Routine occupations","Low (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2015","Other Asian background","All","Semi-routine occupations","Low (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2015","Other Asian background","All","Small employers and own account workers","Low (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2015","Other Asian background","All","Higher managerial and professional","Medium (5 - 6)","N/A","?","?","?","-"
"Life Satisfaction","2015","Other Asian background","All","Intermediate occupations","Medium (5 - 6)","N/A","19.63","26.64","12.62","-"
"Life Satisfaction","2015","Other Asian background","All","Lower managerial and professional","Medium (5 - 6)","N/A","16.21","21.23","11.19","-"
"Life Satisfaction","2015","Other Asian background","All","Lower supervisory and technical","Medium (5 - 6)","N/A","?","?","?","-"
"Life Satisfaction","2015","Other Asian background","All","Never worked, unemployed, and nec","Medium (5 - 6)","N/A","15.35","19.02","11.68","-"
"Life Satisfaction","2015","Other Asian background","All","Routine occupations","Medium (5 - 6)","N/A","19.38","25.9","12.86","-"
"Life Satisfaction","2015","Other Asian background","All","Semi-routine occupations","Medium (5 - 6)","N/A","20.78","26.36","15.19","-"
"Life Satisfaction","2015","Other Asian background","All","Small employers and own account workers","Medium (5 - 6)","N/A","23.91","31.45","16.38","-"
"Life Satisfaction","2015","Other Asian background","All","Higher managerial and professional","Very High (9 - 10)","N/A","33.34","41.21","25.47","-"
"Life Satisfaction","2015","Other Asian background","All","Intermediate occupations","Very High (9 - 10)","N/A","24.22","33.24","15.2","-"
"Life Satisfaction","2015","Other Asian background","All","Lower managerial and professional","Very High (9 - 10)","N/A","26.71","31.74","21.69","-"
"Life Satisfaction","2015","Other Asian background","All","Lower supervisory and technical","Very High (9 - 10)","N/A","28.67","38.96","18.37","-"
"Life Satisfaction","2015","Other Asian background","All","Never worked, unemployed, and nec","Very High (9 - 10)","N/A","23.87","28.75","18.99","-"
"Life Satisfaction","2015","Other Asian background","All","Routine occupations","Very High (9 - 10)","N/A","35.84","45.65","26.03","-"
"Life Satisfaction","2015","Other Asian background","All","Semi-routine occupations","Very High (9 - 10)","N/A","36.52","44.03","29","-"
"Life Satisfaction","2015","Other Asian background","All","Small employers and own account workers","Very High (9 - 10)","N/A","33.68","42.18","25.18","-"
"Life Satisfaction","2015","Other ethnic group","All","Higher managerial and professional","High (7 - 8)","N/A","52.89","59.79","45.98","-"
"Life Satisfaction","2015","Other ethnic group","All","Intermediate occupations","High (7 - 8)","N/A","50.37","58.47","42.27","-"
"Life Satisfaction","2015","Other ethnic group","All","Lower managerial and professional","High (7 - 8)","N/A","56.56","61.93","51.18","-"
"Life Satisfaction","2015","Other ethnic group","All","Lower supervisory and technical","High (7 - 8)","N/A","43.78","55.39","32.16","-"
"Life Satisfaction","2015","Other ethnic group","All","Never worked, unemployed, and nec","High (7 - 8)","N/A","49.12","53.84","44.4","-"
"Life Satisfaction","2015","Other ethnic group","All","Routine occupations","High (7 - 8)","N/A","49.95","57.49","42.4","-"
"Life Satisfaction","2015","Other ethnic group","All","Semi-routine occupations","High (7 - 8)","N/A","51.62","59.55","43.68","-"
"Life Satisfaction","2015","Other ethnic group","All","Small employers and own account workers","High (7 - 8)","N/A","42.97","51.36","34.58","-"
"Life Satisfaction","2015","Other ethnic group","All","Higher managerial and professional","Low (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2015","Other ethnic group","All","Intermediate occupations","Low (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2015","Other ethnic group","All","Lower managerial and professional","Low (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2015","Other ethnic group","All","Lower supervisory and technical","Low (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2015","Other ethnic group","All","Never worked, unemployed, and nec","Low (0 - 4)","N/A","5.88","7.66","4.11","-"
"Life Satisfaction","2015","Other ethnic group","All","Routine occupations","Low (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2015","Other ethnic group","All","Semi-routine occupations","Low (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2015","Other ethnic group","All","Small employers and own account workers","Low (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2015","Other ethnic group","All","Higher managerial and professional","Medium (5 - 6)","N/A","13.02","17.74","8.31","-"
"Life Satisfaction","2015","Other ethnic group","All","Intermediate occupations","Medium (5 - 6)","N/A","20.38","26.8","13.95","-"
"Life Satisfaction","2015","Other ethnic group","All","Lower managerial and professional","Medium (5 - 6)","N/A","16.08","20.1","12.05","-"
"Life Satisfaction","2015","Other ethnic group","All","Lower supervisory and technical","Medium (5 - 6)","N/A","?","?","?","-"
"Life Satisfaction","2015","Other ethnic group","All","Never worked, unemployed, and nec","Medium (5 - 6)","N/A","18.31","21.63","14.98","-"
"Life Satisfaction","2015","Other ethnic group","All","Routine occupations","Medium (5 - 6)","N/A","19.94","26.02","13.86","-"
"Life Satisfaction","2015","Other ethnic group","All","Semi-routine occupations","Medium (5 - 6)","N/A","19.98","25.86","14.09","-"
"Life Satisfaction","2015","Other ethnic group","All","Small employers and own account workers","Medium (5 - 6)","N/A","18.5","24.09","12.92","-"
"Life Satisfaction","2015","Other ethnic group","All","Higher managerial and professional","Very High (9 - 10)","N/A","30.58","36.91","24.25","-"
"Life Satisfaction","2015","Other ethnic group","All","Intermediate occupations","Very High (9 - 10)","N/A","25.1","32.42","17.78","-"
"Life Satisfaction","2015","Other ethnic group","All","Lower managerial and professional","Very High (9 - 10)","N/A","23.25","27.65","18.84","-"
"Life Satisfaction","2015","Other ethnic group","All","Lower supervisory and technical","Very High (9 - 10)","N/A","32.09","43.03","21.15","-"
"Life Satisfaction","2015","Other ethnic group","All","Never worked, unemployed, and nec","Very High (9 - 10)","N/A","26.69","30.87","22.51","-"
"Life Satisfaction","2015","Other ethnic group","All","Routine occupations","Very High (9 - 10)","N/A","26.62","33.08","20.16","-"
"Life Satisfaction","2015","Other ethnic group","All","Semi-routine occupations","Very High (9 - 10)","N/A","22.82","28.92","16.73","-"
"Life Satisfaction","2015","Other ethnic group","All","Small employers and own account workers","Very High (9 - 10)","N/A","32.68","40.9","24.46","-"
"Life Satisfaction","2015","Pakistani","All","Higher managerial and professional","High (7 - 8)","N/A","58.97","65.8","52.15","-"
"Life Satisfaction","2015","Pakistani","All","Intermediate occupations","High (7 - 8)","N/A","52.45","59.66","45.24","-"
"Life Satisfaction","2015","Pakistani","All","Lower managerial and professional","High (7 - 8)","N/A","49.39","55.27","43.5","-"
"Life Satisfaction","2015","Pakistani","All","Lower supervisory and technical","High (7 - 8)","N/A","51.04","64.12","37.95","-"
"Life Satisfaction","2015","Pakistani","All","Never worked, unemployed, and nec","High (7 - 8)","N/A","39.99","43.98","36","-"
"Life Satisfaction","2015","Pakistani","All","Routine occupations","High (7 - 8)","N/A","38.59","47.57","29.62","-"
"Life Satisfaction","2015","Pakistani","All","Semi-routine occupations","High (7 - 8)","N/A","44.24","51.95","36.52","-"
"Life Satisfaction","2015","Pakistani","All","Small employers and own account workers","High (7 - 8)","N/A","41.2","47.29","35.1","-"
"Life Satisfaction","2015","Pakistani","All","Higher managerial and professional","Low (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2015","Pakistani","All","Intermediate occupations","Low (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2015","Pakistani","All","Lower managerial and professional","Low (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2015","Pakistani","All","Lower supervisory and technical","Low (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2015","Pakistani","All","Never worked, unemployed, and nec","Low (0 - 4)","N/A","6.05","7.67","4.42","-"
"Life Satisfaction","2015","Pakistani","All","Routine occupations","Low (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2015","Pakistani","All","Semi-routine occupations","Low (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2015","Pakistani","All","Small employers and own account workers","Low (0 - 4)","N/A","?","?","?","-"
"Life Satisfaction","2015","Pakistani","All","Higher managerial and professional","Medium (5 - 6)","N/A","13.19","17.64","8.73","-"
"Life Satisfaction","2015","Pakistani","All","Intermediate occupations","Medium (5 - 6)","N/A","18.25","23.78","12.71","-"
"Life Satisfaction","2015","Pakistani","All","Lower managerial and professional","Medium (5 - 6)","N/A","18.42","22.85","13.99","-"
"Life Satisfaction","2015","Pakistani","All","Lower supervisory and technical","Medium (5 - 6)","N/A","?","?","?","-"
"Life Satisfaction","2015","Pakistani","All","Never worked, unemployed, and nec","Medium (5 - 6)","N/A","21.61","24.82","18.4","-"
"Life Satisfaction","2015","Pakistani","All","Routine occupations","Medium (5 - 6)","N/A","21.54","28.61","14.47","-"
"Life Satisfaction","2015","Pakistani","All","Semi-routine occupations","Medium (5 - 6)","N/A","16.3","21.29","11.31","-"
"Life Satisfaction","2015","Pakistani","All","Small employers and own account workers","Medium (5 - 6)","N/A","22.57","27.82","17.32","-"
"Life Satisfaction","2015","Pakistani","All","Higher managerial and professional","Very High (9 - 10)","N/A","25.99","31.87","20.11","-"
"Life Satisfaction","2015","Pakistani","All","Intermediate occupations","Very High (9 - 10)","N/A","25.12","31.1","19.14","-"
"Life Satisfaction","2015","Pakistani","All","Lower managerial and professional","Very High (9 - 10)","N/A","29.41","35.02","23.81","-"
"Life Satisfaction","2015","Pakistani","All","Lower supervisory and technical","Very High (9 - 10)","N/A","?","?","?","-"
"Life Satisfaction","2015","Pakistani","All","Never worked, unemployed, and nec","Very High (9 - 10)","N/A","32.36","36.51","28.2","-"
"Life Satisfaction","2015","Pakistani","All","Routine occupations","Very High (9 - 10)","N/A","29.06","37.83","20.29","-"
"Life Satisfaction","2015","Pakistani","All","Semi-routine occupations","Very High (9 - 10)","N/A","33.4","41.52","25.27","-"
"Life Satisfaction","2015","Pakistani","All","Small employers and own account workers","Very High (9 - 10)","N/A","29.32","34.86","23.79","-"
"Life Satisfaction","2015","All","All","Higher managerial and professional","High (7 - 8)","N/A","60.44","61.12","59.76","-"
"Life Satisfaction","2015","All","All","Intermediate occupations","High (7 - 8)","N/A","54.95","55.66","54.25","-"
"Life Satisfaction","2015","All","All","Lower managerial and professional","High (7 - 8)","N/A","57.33","57.84","56.82","-"
"Life Satisfaction","2015","All","All","Lower supervisory and technical","High (7 - 8)","N/A","53.13","54.14","52.13","-"
"Life Satisfaction","2015","All","All","Never worked, unemployed, and nec","High (7 - 8)","N/A","44.83","45.29","44.36","-"
"Life Satisfaction","2015","All","All","Routine occupations","High (7 - 8)","N/A","47.65","48.54","46.76","-"
"Life Satisfaction","2015","All","All","Semi-routine occupations","High (7 - 8)","N/A","49.26","49.99","48.53","-"
"Life Satisfaction","2015","All","All","Small employers and own account workers","High (7 - 8)","N/A","50.35","51.2","49.5","-"
"Life Satisfaction","2015","All","All","Higher managerial and professional","Low (0 - 4)","N/A","2.14","2.33","1.95","-"
"Life Satisfaction","2015","All","All","Intermediate occupations","Low (0 - 4)","N/A","3.85","4.12","3.58","-"
"Life Satisfaction","2015","All","All","Lower managerial and professional","Low (0 - 4)","N/A","2.97","3.13","2.8","-"
"Life Satisfaction","2015","All","All","Lower supervisory and technical","Low (0 - 4)","N/A","4.62","5.04","4.21","-"
"Life Satisfaction","2015","All","All","Never worked, unemployed, and nec","Low (0 - 4)","N/A","7.21","7.43","7","-"
"Life Satisfaction","2015","All","All","Routine occupations","Low (0 - 4)","N/A","6.75","7.18","6.33","-"
"Life Satisfaction","2015","All","All","Semi-routine occupations","Low (0 - 4)","N/A","5.73","6.06","5.4","-"
"Life Satisfaction","2015","All","All","Small employers and own account workers","Low (0 - 4)","N/A","4.98","5.35","4.62","-"
"Life Satisfaction","2015","All","All","Higher managerial and professional","Medium (5 - 6)","N/A","9.24","9.64","8.83","-"
"Life Satisfaction","2015","All","All","Intermediate occupations","Medium (5 - 6)","N/A","14.2","14.71","13.7","-"
"Life Satisfaction","2015","All","All","Lower managerial and professional","Medium (5 - 6)","N/A","11.94","12.28","11.61","-"
"Life Satisfaction","2015","All","All","Lower supervisory and technical","Medium (5 - 6)","N/A","15.07","15.79","14.35","-"
"Life Satisfaction","2015","All","All","Never worked, unemployed, and nec","Medium (5 - 6)","N/A","17.23","17.57","16.89","-"
"Life Satisfaction","2015","All","All","Routine occupations","Medium (5 - 6)","N/A","18.87","19.57","18.17","-"
"Life Satisfaction","2015","All","All","Semi-routine occupations","Medium (5 - 6)","N/A","18.74","19.3","18.18","-"
"Life Satisfaction","2015","All","All","Small employers and own account workers","Medium (5 - 6)","N/A","15.04","15.65","14.44","-"
"Life Satisfaction","2015","All","All","Higher managerial and professional","Very High (9 - 10)","N/A","28.18","28.81","27.56","-"
"Life Satisfaction","2015","All","All","Intermediate occupations","Very High (9 - 10)","N/A","26.99","27.61","26.38","-"
"Life Satisfaction","2015","All","All","Lower managerial and professional","Very High (9 - 10)","N/A","27.76","28.22","27.3","-"
"Life Satisfaction","2015","All","All","Lower supervisory and technical","Very High (9 - 10)","N/A","27.17","28.05","26.3","-"
"Life Satisfaction","2015","All","All","Never worked, unemployed, and nec","Very High (9 - 10)","N/A","30.73","31.16","30.3","-"
"Life Satisfaction","2015","All","All","Routine occupations","Very High (9 - 10)","N/A","26.73","27.5","25.95","-"
"Life Satisfaction","2015","All","All","Semi-routine occupations","Very High (9 - 10)","N/A","26.27","26.91","25.63","-"
"Life Satisfaction","2015","All","All","Small employers and own account workers","Very High (9 - 10)","N/A","29.62","30.4","28.85","-"
"Life Satisfaction","2015","White","All","Higher managerial and professional","High (7 - 8)","N/A","60.72","61.43","60","-"
"Life Satisfaction","2015","White","All","Intermediate occupations","High (7 - 8)","N/A","55.44","56.18","54.71","-"
"Life Satisfaction","2015","White","All","Lower managerial and professional","High (7 - 8)","N/A","57.77","58.3","57.24","-"
"Life Satisfaction","2015","White","All","Lower supervisory and technical","High (7 - 8)","N/A","53.58","54.62","52.54","-"
"Life Satisfaction","2015","White","All","Never worked, unemployed, and nec","High (7 - 8)","N/A","44.62","45.1","44.14","-"
"Life Satisfaction","2015","White","All","Routine occupations","High (7 - 8)","N/A","48.1","49.04","47.17","-"
"Life Satisfaction","2015","White","All","Semi-routine occupations","High (7 - 8)","N/A","49.95","50.71","49.19","-"
"Life Satisfaction","2015","White","All","Small employers and own account workers","High (7 - 8)","N/A","51.25","52.13","50.36","-"
"Life Satisfaction","2015","White","All","Higher managerial and professional","Low (0 - 4)","N/A","2.08","2.29","1.88","-"
"Life Satisfaction","2015","White","All","Intermediate occupations","Low (0 - 4)","N/A","3.74","4.03","3.46","-"
"Life Satisfaction","2015","White","All","Lower managerial and professional","Low (0 - 4)","N/A","2.82","2.98","2.65","-"
"Life Satisfaction","2015","White","All","Lower supervisory and technical","Low (0 - 4)","N/A","4.47","4.88","4.05","-"
"Life Satisfaction","2015","White","All","Never worked, unemployed, and nec","Low (0 - 4)","N/A","7.3","7.53","7.07","-"
"Life Satisfaction","2015","White","All","Routine occupations","Low (0 - 4)","N/A","6.76","7.21","6.31","-"
"Life Satisfaction","2015","White","All","Semi-routine occupations","Low (0 - 4)","N/A","5.53","5.87","5.2","-"
"Life Satisfaction","2015","White","All","Small employers and own account workers","Low (0 - 4)","N/A","4.75","5.12","4.39","-"
"Life Satisfaction","2015","White","All","Higher managerial and professional","Medium (5 - 6)","N/A","8.8","9.22","8.38","-"
"Life Satisfaction","2015","White","All","Intermediate occupations","Medium (5 - 6)","N/A","13.46","13.98","12.95","-"
"Life Satisfaction","2015","White","All","Lower managerial and professional","Medium (5 - 6)","N/A","11.31","11.65","10.97","-"
"Life Satisfaction","2015","White","All","Lower supervisory and technical","Medium (5 - 6)","N/A","14.67","15.4","13.93","-"
"Life Satisfaction","2015","White","All","Never worked, unemployed, and nec","Medium (5 - 6)","N/A","16.91","17.25","16.56","-"
"Life Satisfaction","2015","White","All","Routine occupations","Medium (5 - 6)","N/A","18.36","19.09","17.64","-"
"Life Satisfaction","2015","White","All","Semi-routine occupations","Medium (5 - 6)","N/A","18.23","18.81","17.64","-"
"Life Satisfaction","2015","White","All","Small employers and own account workers","Medium (5 - 6)","N/A","14.42","15.05","13.8","-"
"Life Satisfaction","2015","White","All","Higher managerial and professional","Very High (9 - 10)","N/A","28.4","29.05","27.74","-"
"Life Satisfaction","2015","White","All","Intermediate occupations","Very High (9 - 10)","N/A","27.35","27.99","26.7","-"
"Life Satisfaction","2015","White","All","Lower managerial and professional","Very High (9 - 10)","N/A","28.11","28.59","27.63","-"
"Life Satisfaction","2015","White","All","Lower supervisory and technical","Very High (9 - 10)","N/A","27.29","28.2","26.37","-"
"Life Satisfaction","2015","White","All","Never worked, unemployed, and nec","Very High (9 - 10)","N/A","31.17","31.62","30.72","-"
"Life Satisfaction","2015","White","All","Routine occupations","Very High (9 - 10)","N/A","26.77","27.59","25.96","-"
"Life Satisfaction","2015","White","All","Semi-routine occupations","Very High (9 - 10)","N/A","26.29","26.96","25.62","-"
"Life Satisfaction","2015","White","All","Small employers and own account workers","Very High (9 - 10)","N/A","29.58","30.39","28.77","-"
